8761 4 0.7814 0.7942 0.1672 0.2000 24003879.2144 22895698.4783 267417414.2261 27584.9570 595137.2590 30643267.9077 36162513.8200 12157032.0725 10372641.5231 10361184.1611 10361184.1611 10361184.1611 10361184.1611 10361184.1611 16.5936 0.5313 0.2697 0.2421 0.2078 0.1968 0.1967 0.1967 0.1967 0.1967 0.1967 0.2023 0.0406 0.5074 1.2979 1.5276 1.5375 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 0.1132 0.0801 0.0662 0.0578 0.0563 0.0563 0.0563 0.0563 0.0563 0.0563 0.0624  
8761 12 1.6088 0.6937 0.0171 0.0299 16560921.6974 3497856.1299 1287914829.8962 42479.8223 751573891.6730 4024826655.2235 1656000200.0111 362042973.5663 94994871.5736 53192690.0715 32861417.0084 18083503.3046 10657873.5263 8300663.4638 153.4667 0.5639 0.0190 0.0265 0.0409 0.0457 0.0470 0.0479 0.0498 0.0525 0.0543 0.0361 0.0185 0.1363 0.2773 0.3800 0.4347 0.4708 0.5142 0.5471 0.5637 0.5690 1.1640 0.1876 0.1140 0.0851 0.0732 0.0676 0.0657 0.0651 0.0639 0.0620 0.0608 0.1106  
8761 15 0.5279 0.6264 0.2012 0.1792 584467948.4632 0.0000 1624845585.1190 317031.6937 1078564957.9930 12625150168.4453 8026849084.8308 3145513487.9534 1537304640.4385 927068385.9082 885621534.6960 876658204.0197 852514577.2024 819583339.6817 0.0000 1.1177 0.0103 0.0024 0.0363 0.2496 0.4583 0.4784 0.4791 0.4799 0.4811 0.0000 0.0037 0.0340 0.0805 0.1143 0.1546 0.1709 0.1721 0.1732 0.1763 0.1805 1.6453 0.2765 0.2016 0.1550 0.1330 0.1232 0.1147 0.1139 0.1138 0.1138 0.1137 0.0000  
8761 29 1.3008 0.6437 0.0561 0.1183 74517544.7536 203281979.7040 213829456.1279 166488.9378 2366853.1492 328397154.1176 807604594.2758 724631427.9530 506640076.3641 340492876.4108 231053764.0566 169191908.8928 142482211.8686 133369404.2168 1.7348 4.9680 1.3200 0.2720 0.0743 0.0488 0.0978 0.2918 0.5246 0.6504 0.6958 0.8185 0.0008 0.0083 0.0282 0.0621 0.1093 0.1667 0.2325 0.3028 0.3770 0.4303 2.5550 0.1651 0.1183 0.1036 0.0843 0.0695 0.0597 0.0529 0.0479 0.0442 0.0421 0.0367  
8761 30 0.0928 0.8895 0.0168 0.0367 20858063.5096 29210.5239 168597899.5023 2902.1283 10.5735 4692.4032 1137472.3489 10261000.5590 19843863.3452 21457700.1203 21439041.0008 21432574.1417 21432574.1417 21432574.1417 24.0975 1.2055 3.3841 0.8501 0.1975 0.0627 0.0301 0.0245 0.0243 0.0243 0.0243 0.0243 0.0091 0.1159 0.3994 0.8385 1.2578 1.4239 1.4453 1.4461 1.4461 1.4461 1.4461 0.1352 0.0846 0.0688 0.0638 0.0595 0.0568 0.0563 0.0563 0.0563 0.0563 0.0563  
8761 35 1.1537 0.4747 0.2786 0.5470 12228279.7946 1891533.5161 107065783.6695 14485.1683 4831963.6903 55498236.7029 62847810.6903 65394832.3215 44790136.5835 23043675.0162 14327348.2203 12865539.2408 12513387.0198 12249594.4997 18.5905 0.4966 1.6147 1.7077 0.2488 0.1898 0.1327 0.0631 0.0438 0.0416 0.0414 0.2002 0.0143 0.1166 0.2528 0.3540 0.4233 0.4819 0.5056 0.5108 0.5152 0.5201 1.4702 0.1344 0.1130 0.0842 0.0759 0.0726 0.0699 0.0668 0.0660 0.0659 0.0658 0.0817  
8761 36 0.3378 0.5430 0.0443 0.1025 171750449.2902 2284346.0125 282502671.7031 59584.0058 30771300620.2011 47712228930.1018 25435219086.4267 9418238205.8323 895885303.7806 248573126.5991 233937624.7228 233219648.2444 233219648.2444 233202187.6571 0.0000 1.3292 0.1366 0.1412 0.1414 0.1444 0.1520 0.1526 0.1526 0.1526 0.1526 0.0000 0.0007 0.0052 0.0090 0.0170 0.0213 0.0216 0.0216 0.0216 0.0216 0.0216 1.4359 0.1897 0.1718 0.1292 0.1283 0.1197 0.0978 0.0961 0.0960 0.0960 0.0960 0.0000  
17545 4 7.9032 2.3468 0.0477 0.0536 16285013.5766 5414567.3247 662262892.3270 10553.9528 2081078.8754 101779480.0985 113987824.5812 41884296.9554 36647028.4629 36613158.5015 36613158.5015 36613158.5015 36613158.5015 36613158.5015 58.6620 0.1857 0.0440 0.0382 0.0323 0.0304 0.0303 0.0303 0.0303 0.0303 0.0303 0.0304 0.0406 0.5074 1.2979 1.5276 1.5375 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 0.1136 0.0806 0.0659 0.0577 0.0563 0.0563 0.0563 0.0563 0.0563 0.0563 0.0618  
17545 12 1.7290 1.7986 0.0082 0.0122 17955683.3262 194573.9959 3258517106.4504 680414.6463 1369303778.9891 7430667047.5108 4987254736.7940 1826082965.6578 343532749.7786 129327250.0637 73162899.0960 35127646.9743 16018753.0494 9953683.2031 253.2907 0.1173 0.0039 0.0076 0.0124 0.0145 0.0156 0.0159 0.0164 0.0172 0.0179 0.0046 0.0185 0.1363 0.2773 0.3800 0.4347 0.4708 0.5142 0.5471 0.5637 0.5690 1.1640 0.1887 0.1083 0.0819 0.0741 0.0700 0.0661 0.0654 0.0645 0.0629 0.0615 0.1105  
17545 15 1.1941 1.3392 0.1579 0.1403 299430841.7856 64867.2906 1646780312.9777 532193.3429 2342740384.0588 24499683186.8309 11829734042.0481 3974563567.8712 1507405764.6405 573487366.9375 511640396.6777 505674061.7338 491418045.9324 471973230.5165 0.0000 0.2037 0.0015 0.0004 0.0146 0.1422 0.3975 0.4372 0.4382 0.4389 0.4400 0.0000 0.0037 0.0340 0.0805 0.1143 0.1546 0.1709 0.1721 0.1732 0.1763 0.1805 1.6453 0.2844 0.2035 0.1567 0.1342 0.1270 0.1157 0.1139 0.1139 0.1138 0.1137 0.0000  
