0 4 0.000000 62.662005 520.878150 1938.605496 5468.583047 10803.635246 17450.568551 22462.106173 25537.388764 24380.469996 21363.761068 16693.299165 11536.330923 38758.724186 0.000066 0.001890 0.008975 0.025045 0.053903 0.099408 0.165462 0.256006 0.375009 0.526466 0.714399 0.942848 1.215876 1.537558 0.000000 0.011841 0.934968 33.986662 530.589981 5369.819957 38691.333581 204715.568669 872441.167480 2749361.640322 6495613.405651 10516968.238578 11859610.470115 55839377.896407  
0 12 3166755.072129 1490882.391378 1917819.520545 1890544.527364 1468247.632938 769213.107697 426838.775046 292089.635851 178959.247337 193202.146610 28642.648977 0.483147 0.000000 0.000000 0.000105 0.002336 0.009900 0.025627 0.052146 0.091955 0.147456 0.220974 0.314774 0.431069 0.572026 0.739773 0.936404 1.163980 0.000000 68960.658415 991044.220594 6303094.836093 22134348.098445 37134820.442081 47223739.714216 57502454.326080 53903898.131058 81926002.320343 16284409.684327 356.632985 0.000000 0.000000  
0 15 0.000000 10738091.039962 10236734.515152 6858421.603691 5633083.205418 5023863.532738 9236984.518108 44051.415160 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000062 0.001850 0.008971 0.025377 0.055175 0.102583 0.171904 0.267515 0.393853 0.555412 0.756731 1.002394 1.297026 1.645286 0.000000 856356.829154 10019315.019344 43459895.594744 147633798.419559 366371207.008029 1381290336.063426 11169247.501314 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  
0 29 179176.875393 1699732.150170 1479940.346816 869290.102769 634782.780155 479050.101827 547915.494302 423431.877695 40801.647657 27.979584 0.000000 0.000000 0.000000 0.000000 0.000124 0.003393 0.015828 0.043649 0.093112 0.170506 0.282135 0.434325 0.633413 0.885750 1.197697 1.575627 2.025920 2.554966 0.000000 114202.531443 1222790.963163 4936415.685768 17087583.394492 42882423.490598 115986179.387526 163842848.002756 24730407.608229 24378.957704 0.000000 0.000000 0.000000 0.000000  
0 30 0.000000 0.000000 0.000000 0.000000 1.298877 19.483167 183.141142 942.181372 3357.131266 7910.099847 13585.473993 17267.287785 18392.118944 101996.991754 0.000068 0.001882 0.008820 0.024397 0.052166 0.095704 0.158608 0.244489 0.356974 0.499701 0.676318 0.890481 1.145856 1.446117 0.000000 0.000000 0.000000 0.000000 0.054206 4.102166 177.190331 3754.755132 51651.467533 431238.084662 2294267.023677 7303686.953826 14982018.337483 128309932.245358  
0 35 0.000000 0.000000 7378.752707 41182.018595 120755.842492 205914.442979 0.000000 121086.750058 116496.563324 72826.283109 434.611578 0.000000 0.000000 0.000000 0.000071 0.001943 0.009073 0.025038 0.053443 0.097910 0.162074 0.249581 0.364091 0.509266 0.688780 0.906312 1.165547 1.470176 0.000000 0.000000 5081.152616 188078.112217 2436237.333481 12550267.828164 0.000000 27927232.250194 41172529.587787 36679982.444820 298124.420626 0.000000 0.000000 0.000000  
0 36 0.000000 103978010.790083 49901267.455560 2017091.907691 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000051 0.001550 0.007588 0.021599 0.047180 0.088046 0.148002 0.230933 0.340787 0.481573 0.657351 0.872227 1.130350 1.435911 0.000000 46599048.473631 198786177.547978 32687969.507519 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  
745 4 0.000000 47.408977 342.234024 1396.895309 4340.816175 9119.872214 16634.394498 21017.690663 24522.457113 23364.710167 20544.870036 15977.040226 11101.119877 37421.115035 0.000066 0.001890 0.008975 0.025045 0.053903 0.099408 0.165462 0.256006 0.375009 0.526466 0.714399 0.942848 1.215876 1.537558 0.000000 0.008959 0.614305 24.489670 421.168254 4532.925325 36881.715604 191551.427243 837767.765184 2634815.402739 6246631.049539 10065716.964330 11412203.620611 53912295.299668  
745 12 960287.248413 465405.368935 1823954.395624 1860380.990272 1449056.597108 759184.041467 422664.638834 289039.978216 176902.173701 190980.222605 28272.628682 0.239354 0.000000 0.000000 0.000105 0.002336 0.009900 0.025627 0.052146 0.091955 0.147456 0.220974 0.314774 0.431069 0.572026 0.739773 0.936404 1.163980 0.000000 21527.292064 942538.879726 6202529.294194 21845036.501481 36650653.479864 46761929.931432 56902081.093556 53284291.771536 80983811.178513 16074039.404641 176.678541 0.000000 0.000000  
745 15 0.000000 4079843.829318 10002646.486421 6740717.427861 5555615.930761 4966172.642714 8864832.577928 39613.036068 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000062 0.001850 0.008971 0.025377 0.055175 0.102583 0.171904 0.267515 0.393853 0.555412 0.756731 1.002394 1.297026 1.645286 0.000000 325365.291849 9790198.820361 42714037.219708 145603509.216701 362164030.424964 1325639070.489632 10043895.355381 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  
