ratio_percent;simu;scenario;variable
-10.8842733504355;simu7;scejcodboxplgnb;propfeffort
-10.7895082755411;simu8;scejcodboxplgnb;propfeffort
-10.9298730401114;simu9;scejcodboxplgnb;propfeffort
-11.2304872398808;simu10;scejcodboxplgnb;propfeffort
-2.34167197010493;simu1;scesevereandchokeplgnb;nbtrip
-1.9864951032487;simu2;scesevereandchokeplgnb;nbtrip
-0.00492538048564484;simu3;scesevereandchokeplgnb;nbtrip
-0.872785408985607;simu4;scesevereandchokeplgnb;nbtrip
-1.13767679562507;simu6;scesevereandchokeplgnb;nbtrip
-0.920959250028886;simu7;scesevereandchokeplgnb;nbtrip
-1.04647533308143;simu8;scesevereandchokeplgnb;nbtrip
0.494634611276339;simu9;scesevereandchokeplgnb;nbtrip
0.332932276300824;simu10;scesevereandchokeplgnb;nbtrip
-0.411220443530624;simu1;scefmsylowplgnb;nbtrip
-0.917221195821;simu2;scefmsylowplgnb;nbtrip
-0.527015711963756;simu3;scefmsylowplgnb;nbtrip
-1.33935854350877;simu4;scefmsylowplgnb;nbtrip
-0.828437037157599;simu6;scefmsylowplgnb;nbtrip
0.379606859330892;simu7;scefmsylowplgnb;nbtrip
1.23539945129865;simu8;scefmsylowplgnb;nbtrip
-0.890670961168709;simu9;scefmsylowplgnb;nbtrip
0.993852290145526;simu10;scefmsylowplgnb;nbtrip
-1.14717449127788;simu1;scefmsylowsevereandchokeplgnb;nbtrip
0.291025620064417;simu2;scefmsylowsevereandchokeplgnb;nbtrip
-1.38403191646555;simu3;scefmsylowsevereandchokeplgnb;nbtrip
-0.76837743482659;simu4;scefmsylowsevereandchokeplgnb;nbtrip
-1.609674321707;simu6;scefmsylowsevereandchokeplgnb;nbtrip
-0.320190133522587;simu7;scefmsylowsevereandchokeplgnb;nbtrip
-0.67191273348557;simu8;scefmsylowsevereandchokeplgnb;nbtrip
0.0591589568304016;simu9;scefmsylowsevereandchokeplgnb;nbtrip
-0.477972079837812;simu10;scefmsylowsevereandchokeplgnb;nbtrip
-0.647835381276423;simu1;scesmallerselplgnb;nbtrip
-0.497032519660578;simu2;scesmallerselplgnb;nbtrip
-0.589403864781886;simu3;scesmallerselplgnb;nbtrip
-0.172925707200889;simu4;scesmallerselplgnb;nbtrip
-0.5696521866506;simu6;scesmallerselplgnb;nbtrip
0.896202280942092;simu7;scesmallerselplgnb;nbtrip
-0.548701352039558;simu8;scesmallerselplgnb;nbtrip
1.07800765779831;simu9;scesmallerselplgnb;nbtrip
0.967481416775158;simu10;scesmallerselplgnb;nbtrip
-9.58372089228308;simu1;scejcodboxplgnb;nbtrip
-9.73791344440265;simu2;scejcodboxplgnb;nbtrip
-8.55210231657063;simu3;scejcodboxplgnb;nbtrip
-9.89102417697151;simu4;scejcodboxplgnb;nbtrip
-9.79313487736202;simu6;scejcodboxplgnb;nbtrip
-7.90407499711169;simu7;scejcodboxplgnb;nbtrip
-8.73157989847383;simu8;scejcodboxplgnb;nbtrip
-7.97495604160846;simu9;scejcodboxplgnb;nbtrip
-7.58821881232178;simu10;scejcodboxplgnb;nbtrip
3.99144084202045;simu1;scesevereandchokeplgnb;av_bwtrip
-0.462721042357657;simu2;scesevereandchokeplgnb;av_bwtrip
0.582626578661305;simu3;scesevereandchokeplgnb;av_bwtrip
1.15373138901684;simu4;scesevereandchokeplgnb;av_bwtrip
1.34248308195055;simu6;scesevereandchokeplgnb;av_bwtrip
-2.57431757266725;simu7;scesevereandchokeplgnb;av_bwtrip
-1.25332860796151;simu8;scesevereandchokeplgnb;av_bwtrip
-0.0334145903542407;simu9;scesevereandchokeplgnb;av_bwtrip
-1.09705247439133;simu10;scesevereandchokeplgnb;av_bwtrip
1.68495774321289;simu1;scefmsylowplgnb;av_bwtrip
0.4445831018094;simu2;scefmsylowplgnb;av_bwtrip
-0.946344121715214;simu3;scefmsylowplgnb;av_bwtrip
2.67238823470157;simu4;scefmsylowplgnb;av_bwtrip
3.53476998789726;simu6;scefmsylowplgnb;av_bwtrip
-0.62570657204742;simu7;scefmsylowplgnb;av_bwtrip
-1.02477453678237;simu8;scefmsylowplgnb;av_bwtrip
3.37409015060979;simu9;scefmsylowplgnb;av_bwtrip
0.563845455338935;simu10;scefmsylowplgnb;av_bwtrip
1.76839430054818;simu1;scefmsylowsevereandchokeplgnb;av_bwtrip
-3.23803531530918;simu2;scefmsylowsevereandchokeplgnb;av_bwtrip
0.0689775951967135;simu3;scefmsylowsevereandchokeplgnb;av_bwtrip
0.426151649578117;simu4;scefmsylowsevereandchokeplgnb;av_bwtrip
3.57139874596544;simu6;scefmsylowsevereandchokeplgnb;av_bwtrip
-2.66449939392412;simu7;scefmsylowsevereandchokeplgnb;av_bwtrip
0.872799649637756;simu8;scefmsylowsevereandchokeplgnb;av_bwtrip
2.12446765432762;simu9;scefmsylowsevereandchokeplgnb;av_bwtrip
0.357453373981102;simu10;scefmsylowsevereandchokeplgnb;av_bwtrip
-1.23695012055083;simu1;scesmallerselplgnb;av_bwtrip
-1.39998290719932;simu2;scesmallerselplgnb;av_bwtrip
-4.14747603789617;simu3;scesmallerselplgnb;av_bwtrip
-0.883244457229935;simu4;scesmallerselplgnb;av_bwtrip
0.724021978271978;simu6;scesmallerselplgnb;av_bwtrip
-2.30234034311717;simu7;scesmallerselplgnb;av_bwtrip
-5.34627728858096;simu8;scesmallerselplgnb;av_bwtrip
-1.62303284043239;simu9;scesmallerselplgnb;av_bwtrip
-2.9982870265776;simu10;scesmallerselplgnb;av_bwtrip
5.56007938291683;simu1;scejcodboxplgnb;av_bwtrip
5.5135261336565;simu2;scejcodboxplgnb;av_bwtrip
1.75460426186444;simu3;scejcodboxplgnb;av_bwtrip
3.30697885938271;simu4;scejcodboxplgnb;av_bwtrip
5.00419869100011;simu6;scejcodboxplgnb;av_bwtrip
1.78685734358947;simu7;scejcodboxplgnb;av_bwtrip
3.08534655132664;simu8;scejcodboxplgnb;av_bwtrip
2.45757401592559;simu9;scejcodboxplgnb;av_bwtrip
2.96077958055943;simu10;scejcodboxplgnb;av_bwtrip
0.899868604920655;simu1;scesevereandchokeplgnb;av_trip_duration
0.295077236730762;simu2;scesevereandchokeplgnb;av_trip_duration
-0.251401413394149;simu3;scesevereandchokeplgnb;av_trip_duration
0.54037508562574;simu4;scesevereandchokeplgnb;av_trip_duration
-0.367736244554251;simu6;scesevereandchokeplgnb;av_trip_duration
-0.39176198077655;simu7;scesevereandchokeplgnb;av_trip_duration
-0.203675682682174;simu8;scesevereandchokeplgnb;av_trip_duration
-0.839871903437967;simu9;scesevereandchokeplgnb;av_trip_duration
-0.725207026922888;simu10;scesevereandchokeplgnb;av_trip_duration
0.804543636645619;simu1;scefmsylowplgnb;av_trip_duration
0.311342718658736;simu2;scefmsylowplgnb;av_trip_duration
0.491353278917302;simu3;scefmsylowplgnb;av_trip_duration
0.450922286080498;simu4;scefmsylowplgnb;av_trip_duration
-0.470383805242932;simu6;scefmsylowplgnb;av_trip_duration
0.107065874453596;simu7;scefmsylowplgnb;av_trip_duration
-0.339359609820136;simu8;scefmsylowplgnb;av_trip_duration
-0.466714371160876;simu9;scefmsylowplgnb;av_trip_duration
-0.745467644786629;simu10;scefmsylowplgnb;av_trip_duration
0.407819326577723;simu1;scefmsylowsevereandchokeplgnb;av_trip_duration
0.0125525561830671;simu2;scefmsylowsevereandchokeplgnb;av_trip_duration
1.39521220264889;simu3;scefmsylowsevereandchokeplgnb;av_trip_duration
0.55090800500696;simu4;scefmsylowsevereandchokeplgnb;av_trip_duration
-0.58522980961682;simu6;scefmsylowsevereandchokeplgnb;av_trip_duration
-0.296720459279939;simu7;scefmsylowsevereandchokeplgnb;av_trip_duration
-0.0532226310004233;simu8;scefmsylowsevereandchokeplgnb;av_trip_duration
-0.0467975094343132;simu9;scefmsylowsevereandchokeplgnb;av_trip_duration
-0.247281917955462;simu10;scefmsylowsevereandchokeplgnb;av_trip_duration
0.317743108331442;simu1;scesmallerselplgnb;av_trip_duration
0.251763551215419;simu2;scesmallerselplgnb;av_trip_duration
0.437070842488254;simu3;scesmallerselplgnb;av_trip_duration
0.609143353630444;simu4;scesmallerselplgnb;av_trip_duration
-0.484676523391954;simu6;scesmallerselplgnb;av_trip_duration
-0.829648254990829;simu7;scesmallerselplgnb;av_trip_duration
0.183325280911205;simu8;scesmallerselplgnb;av_trip_duration
-0.486828966994793;simu9;scesmallerselplgnb;av_trip_duration
-0.884474267445128;simu10;scesmallerselplgnb;av_trip_duration
2.97741958186364;simu1;scejcodboxplgnb;av_trip_duration
2.81920319501199;simu2;scejcodboxplgnb;av_trip_duration
2.67131564269948;simu3;scejcodboxplgnb;av_trip_duration
3.17108544042044;simu4;scejcodboxplgnb;av_trip_duration
1.6909496497923;simu6;scejcodboxplgnb;av_trip_duration
1.66105648394812;simu7;scejcodboxplgnb;av_trip_duration
2.05917021604363;simu8;scejcodboxplgnb;av_trip_duration
1.44412086082156;simu9;scejcodboxplgnb;av_trip_duration
1.00927978209637;simu10;scejcodboxplgnb;av_trip_duration
-2.23145576028209;simu1;scesevereandchokeplgnb;totland
-7.55754079056142;simu2;scesevereandchokeplgnb;totland
3.03339375892664;simu3;scesevereandchokeplgnb;totland
-4.93606105102657;simu4;scesevereandchokeplgnb;totland
1.30842168675942;simu6;scesevereandchokeplgnb;totland
-6.47051862877305;simu7;scesevereandchokeplgnb;totland
-2.0569003521865;simu8;scesevereandchokeplgnb;totland
-1.29384443394787;simu9;scesevereandchokeplgnb;totland
-5.49364614318068;simu10;scesevereandchokeplgnb;totland
3.99577890293247;simu1;scefmsylowplgnb;totland
-1.15017582920845;simu2;scefmsylowplgnb;totland
-0.680132738535505;simu3;scefmsylowplgnb;totland
-3.27778606280603;simu4;scefmsylowplgnb;totland
3.42083868420823;simu6;scefmsylowplgnb;totland
-0.0372511913136293;simu7;scefmsylowplgnb;totland
6.43456376570282;simu8;scefmsylowplgnb;totland
-0.112793182027985;simu9;scefmsylowplgnb;totland
1.52919303547637;simu10;scefmsylowplgnb;totland
-1.7796610718779;simu1;scefmsylowsevereandchokeplgnb;totland
1.99873404076236;simu2;scefmsylowsevereandchokeplgnb;totland
-2.25291508930181;simu3;scefmsylowsevereandchokeplgnb;totland
-4.58697936272581;simu4;scefmsylowsevereandchokeplgnb;totland
-1.98279450522686;simu6;scefmsylowsevereandchokeplgnb;totland
-5.04912540435002;simu7;scefmsylowsevereandchokeplgnb;totland
-0.324053660585193;simu8;scefmsylowsevereandchokeplgnb;totland
0.324436865028076;simu9;scefmsylowsevereandchokeplgnb;totland
-3.82698068754573;simu10;scefmsylowsevereandchokeplgnb;totland
4.07236622189949;simu1;scesmallerselplgnb;totland
-0.781134734976789;simu2;scesmallerselplgnb;totland
-0.558981768446728;simu3;scesmallerselplgnb;totland
-2.24204741738799;simu4;scesmallerselplgnb;totland
3.13564621180107;simu6;scesmallerselplgnb;totland
3.6176957078452;simu7;scesmallerselplgnb;totland
0.845674151285209;simu8;scesmallerselplgnb;totland
5.3095702790127;simu9;scesmallerselplgnb;totland
1.40257289455492;simu10;scesmallerselplgnb;totland
-6.48013574311047;simu1;scejcodboxplgnb;totland
-7.23778256402338;simu2;scejcodboxplgnb;totland
-6.26079928444298;simu3;scejcodboxplgnb;totland
-8.35130708670097;simu4;scejcodboxplgnb;totland
-5.60366267532008;simu6;scejcodboxplgnb;totland
-5.07662462646802;simu7;scejcodboxplgnb;totland
-3.83825255023969;simu8;scejcodboxplgnb;totland
-2.9960282299041;simu9;scejcodboxplgnb;totland
-8.64323913008549;simu10;scejcodboxplgnb;totland
-6.84684961820928;simu1;scesevereandchokeplgnb;totland_explicit
-13.0281887223013;simu2;scesevereandchokeplgnb;totland_explicit
-0.0113750483830444;simu3;scesevereandchokeplgnb;totland_explicit
-11.976394249149;simu4;scesevereandchokeplgnb;totland_explicit
-14.4327090007114;simu6;scesevereandchokeplgnb;totland_explicit
-13.2334038067845;simu7;scesevereandchokeplgnb;totland_explicit
-13.0444946855581;simu8;scesevereandchokeplgnb;totland_explicit
-13.2972617534681;simu9;scesevereandchokeplgnb;totland_explicit
-14.1687971782584;simu10;scesevereandchokeplgnb;totland_explicit
5.94500179832249;simu1;scefmsylowplgnb;totland_explicit
2.39751389727793;simu2;scefmsylowplgnb;totland_explicit
-0.534303510084044;simu3;scefmsylowplgnb;totland_explicit
-1.82000477962396;simu4;scefmsylowplgnb;totland_explicit
-3.482104419972;simu6;scefmsylowplgnb;totland_explicit
-4.15854256347291;simu7;scefmsylowplgnb;totland_explicit
-4.51115821180785;simu8;scefmsylowplgnb;totland_explicit
-3.17867849489851;simu9;scefmsylowplgnb;totland_explicit
8.07031466824981;simu10;scefmsylowplgnb;totland_explicit
-9.39087885521647;simu1;scefmsylowsevereandchokeplgnb;totland_explicit
-11.0224690464238;simu2;scefmsylowsevereandchokeplgnb;totland_explicit
-6.25513256796883;simu3;scefmsylowsevereandchokeplgnb;totland_explicit
-5.11321184870556;simu4;scefmsylowsevereandchokeplgnb;totland_explicit
-18.5264966022036;simu6;scefmsylowsevereandchokeplgnb;totland_explicit
-15.0562201903652;simu7;scefmsylowsevereandchokeplgnb;totland_explicit
-14.9413288014637;simu8;scefmsylowsevereandchokeplgnb;totland_explicit
-14.3427064342409;simu9;scefmsylowsevereandchokeplgnb;totland_explicit
-14.5803788276195;simu10;scefmsylowsevereandchokeplgnb;totland_explicit
8.89354576640461;simu1;scesmallerselplgnb;totland_explicit
-0.573480755010863;simu2;scesmallerselplgnb;totland_explicit
11.6617571420105;simu3;scesmallerselplgnb;totland_explicit
9.08814153057149;simu4;scesmallerselplgnb;totland_explicit
-1.31267424367016;simu6;scesmallerselplgnb;totland_explicit
3.85007707161051;simu7;scesmallerselplgnb;totland_explicit
1.37976561653583;simu8;scesmallerselplgnb;totland_explicit
3.53723824218383;simu9;scesmallerselplgnb;totland_explicit
4.28766738647737;simu10;scesmallerselplgnb;totland_explicit
29.5634812036832;simu1;scejcodboxplgnb;totland_explicit
21.5173332244856;simu2;scejcodboxplgnb;totland_explicit
28.0502743181195;simu3;scejcodboxplgnb;totland_explicit
42.3221851929401;simu4;scejcodboxplgnb;totland_explicit
22.771938752647;simu6;scejcodboxplgnb;totland_explicit
29.391583138873;simu7;scejcodboxplgnb;totland_explicit
34.4311530691928;simu8;scejcodboxplgnb;totland_explicit
35.0852533110836;simu9;scejcodboxplgnb;totland_explicit
17.9710389372813;simu10;scejcodboxplgnb;totland_explicit
11.9692940636454;simu1;scesevereandchokeplgnb;totland_4
1.68463679032598;simu2;scesevereandchokeplgnb;totland_4
2.47917823571588;simu3;scesevereandchokeplgnb;totland_4
3.24365661345996;simu4;scesevereandchokeplgnb;totland_4
-1.56486861700412;simu6;scesevereandchokeplgnb;totland_4
-5.2461553132421;simu7;scesevereandchokeplgnb;totland_4
-5.93851503309033;simu8;scesevereandchokeplgnb;totland_4
2.48501159762513;simu9;scesevereandchokeplgnb;totland_4
-1.87658250297119;simu10;scesevereandchokeplgnb;totland_4
8.45527159965039;simu1;scefmsylowplgnb;totland_4
2.80166173006305;simu2;scefmsylowplgnb;totland_4
0.967277141490896;simu3;scefmsylowplgnb;totland_4
-10.8410118536023;simu4;scefmsylowplgnb;totland_4
-10.0991675860845;simu6;scefmsylowplgnb;totland_4
-2.52676988754558;simu7;scefmsylowplgnb;totland_4
-11.1157260358918;simu8;scefmsylowplgnb;totland_4
-1.00761673906062;simu9;scefmsylowplgnb;totland_4
1.47500087684114;simu10;scefmsylowplgnb;totland_4
8.79151135394768;simu1;scefmsylowsevereandchokeplgnb;totland_4
0.2214090734373;simu2;scefmsylowsevereandchokeplgnb;totland_4
3.53219503163274;simu3;scefmsylowsevereandchokeplgnb;totland_4
4.38933383818581;simu4;scefmsylowsevereandchokeplgnb;totland_4
-9.31909179013638;simu6;scefmsylowsevereandchokeplgnb;totland_4
-8.5071663482347;simu7;scefmsylowsevereandchokeplgnb;totland_4
-6.19282901122841;simu8;scefmsylowsevereandchokeplgnb;totland_4
-1.31219906604768;simu9;scefmsylowsevereandchokeplgnb;totland_4
-1.55560798717774;simu10;scefmsylowsevereandchokeplgnb;totland_4
-0.932788240508984;simu1;scesmallerselplgnb;totland_4
-6.59243955940097;simu2;scesmallerselplgnb;totland_4
0.0804540900634265;simu3;scesmallerselplgnb;totland_4
-1.44491481391931;simu4;scesmallerselplgnb;totland_4
-8.7839187969508;simu6;scesmallerselplgnb;totland_4
-10.8937422244085;simu7;scesmallerselplgnb;totland_4
-5.8423714489906;simu8;scesmallerselplgnb;totland_4
-7.66388254620398;simu9;scesmallerselplgnb;totland_4
-6.00255618583154;simu10;scesmallerselplgnb;totland_4
-3.7419000957557;simu1;scejcodboxplgnb;totland_4
-17.256543658904;simu2;scejcodboxplgnb;totland_4
-5.56710624250118;simu3;scejcodboxplgnb;totland_4
-4.20060317321962;simu4;scejcodboxplgnb;totland_4
-24.9461502292069;simu6;scejcodboxplgnb;totland_4
-17.3302016361076;simu7;scejcodboxplgnb;totland_4
-11.8041417310045;simu8;scejcodboxplgnb;totland_4
-12.0142354330486;simu9;scejcodboxplgnb;totland_4
-14.2139889001149;simu10;scejcodboxplgnb;totland_4
-0.207614605202394;simu1;scesevereandchokeplgnb;totland_12
2.0821834246004;simu2;scesevereandchokeplgnb;totland_12
2.55496306815547;simu3;scesevereandchokeplgnb;totland_12
-5.10837056191721;simu4;scesevereandchokeplgnb;totland_12
1.1061603976889;simu6;scesevereandchokeplgnb;totland_12
0.249423729457064;simu7;scesevereandchokeplgnb;totland_12
-2.50137095302019;simu8;scesevereandchokeplgnb;totland_12
-4.14899893614496;simu9;scesevereandchokeplgnb;totland_12
1.4066954555517;simu10;scesevereandchokeplgnb;totland_12
-0.133003106457792;simu1;scefmsylowplgnb;totland_12
0.789971661578278;simu2;scefmsylowplgnb;totland_12
7.05701892955904;simu3;scefmsylowplgnb;totland_12
-8.18177137093119;simu4;scefmsylowplgnb;totland_12
-4.66966723910861;simu6;scefmsylowplgnb;totland_12
2.11765685949288;simu7;scefmsylowplgnb;totland_12
-4.22113857991408;simu8;scefmsylowplgnb;totland_12
-1.79566050149326;simu9;scefmsylowplgnb;totland_12
1.99738663013601;simu10;scefmsylowplgnb;totland_12
-2.45910525866452;simu1;scefmsylowsevereandchokeplgnb;totland_12
5.22257270634179;simu2;scefmsylowsevereandchokeplgnb;totland_12
1.88410533887576;simu3;scefmsylowsevereandchokeplgnb;totland_12
-9.70392343080208;simu4;scefmsylowsevereandchokeplgnb;totland_12
-1.54989182686148;simu6;scefmsylowsevereandchokeplgnb;totland_12
0.62004037640682;simu7;scefmsylowsevereandchokeplgnb;totland_12
9.98284959271518;simu8;scefmsylowsevereandchokeplgnb;totland_12
-4.77324734953564;simu9;scefmsylowsevereandchokeplgnb;totland_12
-1.72035006807234;simu10;scefmsylowsevereandchokeplgnb;totland_12
0.39977938522793;simu1;scesmallerselplgnb;totland_12
8.29000168639379;simu2;scesmallerselplgnb;totland_12
4.00319847988271;simu3;scesmallerselplgnb;totland_12
-6.3489147822694;simu4;scesmallerselplgnb;totland_12
1.19878807500045;simu6;scesmallerselplgnb;totland_12
6.79174926461181;simu7;scesmallerselplgnb;totland_12
3.11982614284661;simu8;scesmallerselplgnb;totland_12
-0.496215907680522;simu9;scesmallerselplgnb;totland_12
5.14640420912791;simu10;scesmallerselplgnb;totland_12
36.3982297944421;simu1;scejcodboxplgnb;totland_12
38.7946637896221;simu2;scejcodboxplgnb;totland_12
38.9634091496167;simu3;scejcodboxplgnb;totland_12
28.4388291652612;simu4;scejcodboxplgnb;totland_12
34.0320320302216;simu6;scejcodboxplgnb;totland_12
42.7725195137645;simu7;scejcodboxplgnb;totland_12
35.869516622489;simu8;scejcodboxplgnb;totland_12
33.0430256182167;simu9;scejcodboxplgnb;totland_12
