ratio_percent;simu;scenario;variable
-1.95740144386015;simu4;scesevereandchokeplgnb;revenue
-1.31488239251135;simu5;scesevereandchokeplgnb;revenue
-4.6752572858589;simu9;scesevereandchokeplgnb;revenue
0.216507781913194;simu1;scefmsylowplgnb;revenue
-2.01958103059403;simu2;scefmsylowplgnb;revenue
0.567802210516263;simu3;scefmsylowplgnb;revenue
-1.41815045919533;simu4;scefmsylowplgnb;revenue
0.636301733222581;simu5;scefmsylowplgnb;revenue
-2.10491186957536;simu9;scefmsylowplgnb;revenue
-3.28627543771385;simu1;scefmsylowsevereandchokeplgnb;revenue
-5.75680882594544;simu2;scefmsylowsevereandchokeplgnb;revenue
-4.47089940933202;simu3;scefmsylowsevereandchokeplgnb;revenue
-3.19248898585386;simu4;scefmsylowsevereandchokeplgnb;revenue
-2.0687069318964;simu5;scefmsylowsevereandchokeplgnb;revenue
-5.33433187511773;simu9;scefmsylowsevereandchokeplgnb;revenue
2.1130226704385;simu1;scesmallerselplgnb;revenue
0.0448272568389854;simu2;scesmallerselplgnb;revenue
2.60326218920963;simu3;scesmallerselplgnb;revenue
2.62262646966072;simu4;scesmallerselplgnb;revenue
2.84043180861072;simu5;scesmallerselplgnb;revenue
-0.338701234075515;simu9;scesmallerselplgnb;revenue
-0.173516135320455;simu1;scejcodboxplgnb;revenue
-2.80303576456089;simu2;scejcodboxplgnb;revenue
-0.0197686438478826;simu3;scejcodboxplgnb;revenue
0.56740867558392;simu4;scejcodboxplgnb;revenue
-0.0431432802922842;simu5;scejcodboxplgnb;revenue
-1.17551262717969;simu9;scejcodboxplgnb;revenue
-0.616747720831896;simu1;scesevereandchokeplgnb;sweptarea
-0.526600301875675;simu2;scesevereandchokeplgnb;sweptarea
-0.978750821390406;simu3;scesevereandchokeplgnb;sweptarea
-0.583485265269402;simu4;scesevereandchokeplgnb;sweptarea
-0.469809684012773;simu5;scesevereandchokeplgnb;sweptarea
-1.22554011171043;simu9;scesevereandchokeplgnb;sweptarea
0.31035694889097;simu1;scefmsylowplgnb;sweptarea
0.159370849354616;simu2;scefmsylowplgnb;sweptarea
-0.232510416493042;simu3;scefmsylowplgnb;sweptarea
-0.334522808700257;simu4;scefmsylowplgnb;sweptarea
-0.206228499652852;simu5;scefmsylowplgnb;sweptarea
-0.736215152514546;simu9;scefmsylowplgnb;sweptarea
-1.07009585447351;simu1;scefmsylowsevereandchokeplgnb;sweptarea
-0.676545264551947;simu2;scefmsylowsevereandchokeplgnb;sweptarea
-1.59392874878336;simu3;scefmsylowsevereandchokeplgnb;sweptarea
-0.872936011446981;simu4;scefmsylowsevereandchokeplgnb;sweptarea
-0.398726952097306;simu5;scefmsylowsevereandchokeplgnb;sweptarea
-1.11036063683331;simu9;scefmsylowsevereandchokeplgnb;sweptarea
-0.563589473789548;simu1;scesmallerselplgnb;sweptarea
-0.278861032865422;simu2;scesmallerselplgnb;sweptarea
-0.878350100262793;simu3;scesmallerselplgnb;sweptarea
-0.175193921139368;simu4;scesmallerselplgnb;sweptarea
-0.392369748331831;simu5;scesmallerselplgnb;sweptarea
-0.243534238075043;simu9;scesmallerselplgnb;sweptarea
-6.15958108724196;simu1;scejcodboxplgnb;sweptarea
-6.00808881116642;simu2;scejcodboxplgnb;sweptarea
-6.40048990347498;simu3;scejcodboxplgnb;sweptarea
-6.19727186281114;simu4;scejcodboxplgnb;sweptarea
-5.76950774098299;simu5;scejcodboxplgnb;sweptarea
-6.90012280826248;simu9;scejcodboxplgnb;sweptarea
-1.90707392706531;simu1;scesevereandchokeplgnb;fuelcost
-1.97747799870555;simu2;scesevereandchokeplgnb;fuelcost
-1.59653695692958;simu3;scesevereandchokeplgnb;fuelcost
-1.12294662145295;simu4;scesevereandchokeplgnb;fuelcost
0.455324257258781;simu5;scesevereandchokeplgnb;fuelcost
-0.972422767362374;simu9;scesevereandchokeplgnb;fuelcost
-0.738324359949871;simu1;scefmsylowplgnb;fuelcost
-0.198052497024747;simu2;scefmsylowplgnb;fuelcost
-0.685076067742799;simu3;scefmsylowplgnb;fuelcost
-0.832755659596927;simu4;scefmsylowplgnb;fuelcost
0.67194138311865;simu5;scefmsylowplgnb;fuelcost
-0.643951044799337;simu9;scefmsylowplgnb;fuelcost
-1.90273269281853;simu1;scefmsylowsevereandchokeplgnb;fuelcost
-2.4799308782944;simu2;scefmsylowsevereandchokeplgnb;fuelcost
-3.16783974935367;simu3;scefmsylowsevereandchokeplgnb;fuelcost
-0.476903877671191;simu4;scefmsylowsevereandchokeplgnb;fuelcost
0.647831922912772;simu5;scefmsylowsevereandchokeplgnb;fuelcost
-2.47672991281951;simu9;scefmsylowsevereandchokeplgnb;fuelcost
1.65579793038835;simu1;scesmallerselplgnb;fuelcost
2.23991927080036;simu2;scesmallerselplgnb;fuelcost
0.668620359785749;simu3;scesmallerselplgnb;fuelcost
2.41065978795707;simu4;scesmallerselplgnb;fuelcost
2.83498605020817;simu5;scesmallerselplgnb;fuelcost
1.8448489797503;simu9;scesmallerselplgnb;fuelcost
-0.945749969900518;simu1;scejcodboxplgnb;fuelcost
-0.632560132116197;simu2;scejcodboxplgnb;fuelcost
-1.55657241413255;simu3;scejcodboxplgnb;fuelcost
-0.794356903097125;simu4;scejcodboxplgnb;fuelcost
0.425355885365164;simu5;scejcodboxplgnb;fuelcost
-1.67077795047477;simu9;scejcodboxplgnb;fuelcost
-3.8693019028338;simu1;scesevereandchokeplgnb;gav
-8.06087566488114;simu2;scesevereandchokeplgnb;gav
-2.15137264577643;simu3;scesevereandchokeplgnb;gav
-2.55363589056476;simu4;scesevereandchokeplgnb;gav
-2.57569695075006;simu5;scesevereandchokeplgnb;gav
-7.25587786023181;simu9;scesevereandchokeplgnb;gav
0.896712319803484;simu1;scefmsylowplgnb;gav
-3.28036181891684;simu2;scefmsylowplgnb;gav
1.47181550072123;simu3;scefmsylowplgnb;gav
-1.83635096613891;simu4;scefmsylowplgnb;gav
0.610934974475612;simu5;scefmsylowplgnb;gav
-3.1231456190316;simu9;scefmsylowplgnb;gav
-4.27185417970712;simu1;scefmsylowsevereandchokeplgnb;gav
-8.02503829569268;simu2;scefmsylowsevereandchokeplgnb;gav
-5.41107569137006;simu3;scefmsylowsevereandchokeplgnb;gav
-5.13271614389372;simu4;scefmsylowsevereandchokeplgnb;gav
-4.0035542289296;simu5;scefmsylowsevereandchokeplgnb;gav
-7.3259679208409;simu9;scefmsylowsevereandchokeplgnb;gav
2.43874348603552;simu1;scesmallerselplgnb;gav
-1.47466130517977;simu2;scesmallerselplgnb;gav
3.99909474760427;simu3;scesmallerselplgnb;gav
2.774057925669;simu4;scesmallerselplgnb;gav
2.84431375110961;simu5;scesmallerselplgnb;gav
-1.86054872980786;simu9;scesmallerselplgnb;gav
0.376612291042221;simu1;scejcodboxplgnb;gav
-4.30548912097693;simu2;scejcodboxplgnb;gav
1.08904678368751;simu3;scejcodboxplgnb;gav
1.5403338776205;simu4;scejcodboxplgnb;gav
-0.37687982130214;simu5;scejcodboxplgnb;gav
-0.830376695466555;simu9;scejcodboxplgnb;gav
-3.82099381174821;simu1;scesevereandchokeplgnb;npv
-7.51606349156721;simu2;scesevereandchokeplgnb;npv
-2.11982720886358;simu3;scesevereandchokeplgnb;npv
-2.0859196598407;simu4;scesevereandchokeplgnb;npv
-2.30685693371122;simu5;scesevereandchokeplgnb;npv
-7.12573451212288;simu9;scesevereandchokeplgnb;npv
0.632903005304939;simu1;scefmsylowplgnb;npv
-3.16299676876309;simu2;scefmsylowplgnb;npv
1.15125253681295;simu3;scefmsylowplgnb;npv
-1.80129774066432;simu4;scefmsylowplgnb;npv
0.511347222811921;simu5;scefmsylowplgnb;npv
-3.59140909201437;simu9;scefmsylowplgnb;npv
-4.16612702216878;simu1;scefmsylowsevereandchokeplgnb;npv
-7.51334095711898;simu2;scefmsylowsevereandchokeplgnb;npv
-5.32895769792744;simu3;scefmsylowsevereandchokeplgnb;npv
-4.73364734956361;simu4;scefmsylowsevereandchokeplgnb;npv
-3.92186586189254;simu5;scefmsylowsevereandchokeplgnb;npv
-7.44093788152026;simu9;scefmsylowsevereandchokeplgnb;npv
2.43752223919232;simu1;scesmallerselplgnb;npv
-1.12315425774186;simu2;scesmallerselplgnb;npv
4.3328023063097;simu3;scesmallerselplgnb;npv
3.20075547459686;simu4;scesmallerselplgnb;npv
3.04406140146686;simu5;scesmallerselplgnb;npv
-1.99604436267829;simu9;scesmallerselplgnb;npv
0.794795269006656;simu1;scejcodboxplgnb;npv
-3.34818968223787;simu2;scejcodboxplgnb;npv
1.63685008253455;simu3;scejcodboxplgnb;npv
2.21912681792141;simu4;scejcodboxplgnb;npv
0.300896803738453;simu5;scejcodboxplgnb;npv
-0.606733695104595;simu9;scejcodboxplgnb;npv
-0.835301083311649;simu1;scesevereandchokeplgnb;av_vpuf
-3.9610247931565;simu2;scesevereandchokeplgnb;av_vpuf
-2.98209400129174;simu3;scesevereandchokeplgnb;av_vpuf
-1.85816189407655;simu4;scesevereandchokeplgnb;av_vpuf
-3.78634132812869;simu5;scesevereandchokeplgnb;av_vpuf
-4.67377705759834;simu9;scesevereandchokeplgnb;av_vpuf
1.18141862425381;simu1;scefmsylowplgnb;av_vpuf
0.968361388647821;simu2;scefmsylowplgnb;av_vpuf
2.7867130031441;simu3;scefmsylowplgnb;av_vpuf
2.47907387928727;simu4;scefmsylowplgnb;av_vpuf
2.29533425130775;simu5;scefmsylowplgnb;av_vpuf
0.767019029109406;simu9;scefmsylowplgnb;av_vpuf
-2.58579406366751;simu1;scefmsylowsevereandchokeplgnb;av_vpuf
-4.9880960827024;simu2;scefmsylowsevereandchokeplgnb;av_vpuf
-3.29218902338256;simu3;scefmsylowsevereandchokeplgnb;av_vpuf
-2.33279125986606;simu4;scefmsylowsevereandchokeplgnb;av_vpuf
-3.08568609321709;simu5;scefmsylowsevereandchokeplgnb;av_vpuf
-3.82398358971595;simu9;scefmsylowsevereandchokeplgnb;av_vpuf
1.05839429165432;simu1;scesmallerselplgnb;av_vpuf
-0.206117509145088;simu2;scesmallerselplgnb;av_vpuf
0.885833400984737;simu3;scesmallerselplgnb;av_vpuf
1.20371266582038;simu4;scesmallerselplgnb;av_vpuf
2.31150050477336;simu5;scesmallerselplgnb;av_vpuf
0.373252839690636;simu9;scesmallerselplgnb;av_vpuf
4.20907491839043;simu1;scejcodboxplgnb;av_vpuf
2.34753167269599;simu2;scejcodboxplgnb;av_vpuf
5.34064796537513;simu3;scejcodboxplgnb;av_vpuf
5.77963641820838;simu4;scejcodboxplgnb;av_vpuf
5.00636451973857;simu5;scejcodboxplgnb;av_vpuf
4.48337241356003;simu9;scejcodboxplgnb;av_vpuf
-1.22060354608674;simu1;scesevereandchokeplgnb;av_vpuf_month
-3.86653757751404;simu2;scesevereandchokeplgnb;av_vpuf_month
-0.32696956678322;simu3;scesevereandchokeplgnb;av_vpuf_month
-1.14470521086272;simu4;scesevereandchokeplgnb;av_vpuf_month
-2.16542688911319;simu5;scesevereandchokeplgnb;av_vpuf_month
-3.59344889073748;simu9;scesevereandchokeplgnb;av_vpuf_month
1.07075661972331;simu1;scefmsylowplgnb;av_vpuf_month
-1.97854100413547;simu2;scefmsylowplgnb;av_vpuf_month
1.55220123401674;simu3;scefmsylowplgnb;av_vpuf_month
-0.379564076858529;simu4;scefmsylowplgnb;av_vpuf_month
-0.649662647924316;simu5;scefmsylowplgnb;av_vpuf_month
-0.709226709762277;simu9;scefmsylowplgnb;av_vpuf_month
-1.49289605804768;simu1;scefmsylowsevereandchokeplgnb;av_vpuf_month
-3.8104818215301;simu2;scefmsylowsevereandchokeplgnb;av_vpuf_month
-2.14265374728041;simu3;scefmsylowsevereandchokeplgnb;av_vpuf_month
-2.6313245568419;simu4;scefmsylowsevereandchokeplgnb;av_vpuf_month
-2.5234674146852;simu5;scefmsylowsevereandchokeplgnb;av_vpuf_month
-2.49181728534525;simu9;scefmsylowsevereandchokeplgnb;av_vpuf_month
0.0122667742618034;simu1;scesmallerselplgnb;av_vpuf_month
-2.51164507225396;simu2;scesmallerselplgnb;av_vpuf_month
1.30620084397468;simu3;scesmallerselplgnb;av_vpuf_month
-0.361104356331609;simu4;scesmallerselplgnb;av_vpuf_month
0.485066657057502;simu5;scesmallerselplgnb;av_vpuf_month
-1.39184623532533;simu9;scesmallerselplgnb;av_vpuf_month
0.0708952994906866;simu1;scejcodboxplgnb;av_vpuf_month
-4.07873154601765;simu2;scejcodboxplgnb;av_vpuf_month
0.41127063357105;simu3;scejcodboxplgnb;av_vpuf_month
1.41561523307053;simu4;scejcodboxplgnb;av_vpuf_month
-0.898417714892645;simu5;scejcodboxplgnb;av_vpuf_month
0.146071561993892;simu9;scejcodboxplgnb;av_vpuf_month
-2.66120158483507;simu1;scesevereandchokeplgnb;trip_based_cpue
-3.92885010883188;simu2;scesevereandchokeplgnb;trip_based_cpue
-0.416184856364694;simu3;scesevereandchokeplgnb;trip_based_cpue
-3.07188807112207;simu4;scesevereandchokeplgnb;trip_based_cpue
-1.85439026609859;simu5;scesevereandchokeplgnb;trip_based_cpue
-2.07316784049098;simu9;scesevereandchokeplgnb;trip_based_cpue
-1.65097557999137;simu1;scefmsylowplgnb;trip_based_cpue
-2.06554008141602;simu2;scefmsylowplgnb;trip_based_cpue
-0.598582707810706;simu3;scefmsylowplgnb;trip_based_cpue
-2.31203929071991;simu4;scefmsylowplgnb;trip_based_cpue
-0.707225518042449;simu5;scefmsylowplgnb;trip_based_cpue
-1.36754404341055;simu9;scefmsylowplgnb;trip_based_cpue
-2.85650901111697;simu1;scefmsylowsevereandchokeplgnb;trip_based_cpue
-3.05178244887576;simu2;scefmsylowsevereandchokeplgnb;trip_based_cpue
-3.75776462867537;simu3;scefmsylowsevereandchokeplgnb;trip_based_cpue
-4.24179832401917;simu4;scefmsylowsevereandchokeplgnb;trip_based_cpue
-2.73543129218569;simu5;scefmsylowsevereandchokeplgnb;trip_based_cpue
-2.75924154225267;simu9;scefmsylowsevereandchokeplgnb;trip_based_cpue
4.72797783313715;simu1;scesmallerselplgnb;trip_based_cpue
1.96267775749284;simu2;scesmallerselplgnb;trip_based_cpue
4.15151280479655;simu3;scesmallerselplgnb;trip_based_cpue
2.73601899473871;simu4;scesmallerselplgnb;trip_based_cpue
4.0727226512536;simu5;scesmallerselplgnb;trip_based_cpue
1.98466689151292;simu9;scesmallerselplgnb;trip_based_cpue
2.78185893104465;simu1;scejcodboxplgnb;trip_based_cpue
1.87655950546994;simu2;scejcodboxplgnb;trip_based_cpue
3.04323699791451;simu3;scejcodboxplgnb;trip_based_cpue
2.83473329275753;simu4;scejcodboxplgnb;trip_based_cpue
2.86552435071418;simu5;scejcodboxplgnb;trip_based_cpue
4.4803150208044;simu9;scejcodboxplgnb;trip_based_cpue
-2.96806598493674;simu1;scesevereandchokeplgnb;fishing_based_cpue
-4.40434961815349;simu2;scesevereandchokeplgnb;fishing_based_cpue
-0.629112018573167;simu3;scesevereandchokeplgnb;fishing_based_cpue
-3.4485745407746;simu4;scesevereandchokeplgnb;fishing_based_cpue
-1.69350995825671;simu5;scesevereandchokeplgnb;fishing_based_cpue
-1.99860797907375;simu9;scesevereandchokeplgnb;fishing_based_cpue
-1.8461192042826;simu1;scefmsylowplgnb;fishing_based_cpue
-2.30434847598289;simu2;scefmsylowplgnb;fishing_based_cpue
-0.757563797187672;simu3;scefmsylowplgnb;fishing_based_cpue
-2.4639182531826;simu4;scefmsylowplgnb;fishing_based_cpue
-0.547284829442717;simu5;scefmsylowplgnb;fishing_based_cpue
-1.27619893695736;simu9;scefmsylowplgnb;fishing_based_cpue
-2.97827392614214;simu1;scefmsylowsevereandchokeplgnb;fishing_based_cpue
-3.62395906412021;simu2;scefmsylowsevereandchokeplgnb;fishing_based_cpue
-4.29997935863781;simu3;scefmsylowsevereandchokeplgnb;fishing_based_cpue
-4.45478065978962;simu4;scefmsylowsevereandchokeplgnb;fishing_based_cpue
-2.84604171546921;simu5;scefmsylowsevereandchokeplgnb;fishing_based_cpue
-2.98897759477319;simu9;scefmsylowsevereandchokeplgnb;fishing_based_cpue
5.48771933227189;simu1;scesmallerselplgnb;fishing_based_cpue
2.45245704882298;simu2;scesmallerselplgnb;fishing_based_cpue
4.75855996797634;simu3;scesmallerselplgnb;fishing_based_cpue
3.41757181351011;simu4;scesmallerselplgnb;fishing_based_cpue
4.81818558861471;simu5;scesmallerselplgnb;fishing_based_cpue
2.74989023124415;simu9;scesmallerselplgnb;fishing_based_cpue
6.62571548854433;simu1;scejcodboxplgnb;fishing_based_cpue
5.35659423743213;simu2;scejcodboxplgnb;fishing_based_cpue
6.76740072482463;simu3;scejcodboxplgnb;fishing_based_cpue
6.40347302728068;simu4;scejcodboxplgnb;fishing_based_cpue
7.12221199304875;simu5;scejcodboxplgnb;fishing_based_cpue
8.67358353780708;simu9;scejcodboxplgnb;fishing_based_cpue
-13.9155753840845;simu1;scesevereandchokeplgnb;fishing_based_cpue_explicit
-16.1901406468125;simu2;scesevereandchokeplgnb;fishing_based_cpue_explicit
-11.4424537003262;simu3;scesevereandchokeplgnb;fishing_based_cpue_explicit
-16.2560660337401;simu4;scesevereandchokeplgnb;fishing_based_cpue_explicit
-12.7041227082281;simu5;scesevereandchokeplgnb;fishing_based_cpue_explicit
-16.6786250369076;simu9;scesevereandchokeplgnb;fishing_based_cpue_explicit
-2.33788192323399;simu1;scefmsylowplgnb;fishing_based_cpue_explicit
-0.411037492932948;simu2;scefmsylowplgnb;fishing_based_cpue_explicit
-0.0608476025881401;simu3;scefmsylowplgnb;fishing_based_cpue_explicit
-1.62729330968605;simu4;scefmsylowplgnb;fishing_based_cpue_explicit
1.64245707960664;simu5;scefmsylowplgnb;fishing_based_cpue_explicit
-2.86382280501057;simu9;scefmsylowplgnb;fishing_based_cpue_explicit
-17.7218808589691;simu1;scefmsylowsevereandchokeplgnb;fishing_based_cpue_explicit
-17.9751451778982;simu2;scefmsylowsevereandchokeplgnb;fishing_based_cpue_explicit
-15.1957503244321;simu3;scefmsylowsevereandchokeplgnb;fishing_based_cpue_explicit
-16.5255025053277;simu4;scefmsylowsevereandchokeplgnb;fishing_based_cpue_explicit
-17.4224886720006;simu5;scefmsylowsevereandchokeplgnb;fishing_based_cpue_explicit
-18.3936640408467;simu9;scefmsylowsevereandchokeplgnb;fishing_based_cpue_explicit
7.43709263287499;simu1;scesmallerselplgnb;fishing_based_cpue_explicit
6.38433310511562;simu2;scesmallerselplgnb;fishing_based_cpue_explicit
11.0180273889722;simu3;scesmallerselplgnb;fishing_based_cpue_explicit
9.16776116553646;simu4;scesmallerselplgnb;fishing_based_cpue_explicit
10.147198712983;simu5;scesmallerselplgnb;fishing_based_cpue_explicit
6.47912111094114;simu9;scesmallerselplgnb;fishing_based_cpue_explicit
19.5916018474177;simu1;scejcodboxplgnb;fishing_based_cpue_explicit
18.1019400153972;simu2;scejcodboxplgnb;fishing_based_cpue_explicit
21.2652928282567;simu3;scejcodboxplgnb;fishing_based_cpue_explicit
24.4593842866798;simu4;scejcodboxplgnb;fishing_based_cpue_explicit
21.2823436685741;simu5;scejcodboxplgnb;fishing_based_cpue_explicit
24.7286663831186;simu9;scejcodboxplgnb;fishing_based_cpue_explicit
-2.62358391098967;simu1;scesevereandchokeplgnb;fishing_based_cpue_4
-6.83875749089505;simu2;scesevereandchokeplgnb;fishing_based_cpue_4
-5.39187205024659;simu3;scesevereandchokeplgnb;fishing_based_cpue_4
-6.9588785088074;simu4;scesevereandchokeplgnb;fishing_based_cpue_4
-4.53904194715612;simu5;scesevereandchokeplgnb;fishing_based_cpue_4
-8.875894615809;simu9;scesevereandchokeplgnb;fishing_based_cpue_4
-0.941093572530576;simu1;scefmsylowplgnb;fishing_based_cpue_4
-0.96710374217686;simu2;scefmsylowplgnb;fishing_based_cpue_4
-0.703096270621799;simu3;scefmsylowplgnb;fishing_based_cpue_4
-6.48005535773235;simu4;scefmsylowplgnb;fishing_based_cpue_4
-2.01928497747058;simu5;scefmsylowplgnb;fishing_based_cpue_4
-3.6469733600653;simu9;scefmsylowplgnb;fishing_based_cpue_4
-10.1215524940752;simu1;scefmsylowsevereandchokeplgnb;fishing_based_cpue_4
-13.1650658196515;simu2;scefmsylowsevereandchokeplgnb;fishing_based_cpue_4
-11.3452075753403;simu3;scefmsylowsevereandchokeplgnb;fishing_based_cpue_4
-12.2343116726864;simu4;scefmsylowsevereandchokeplgnb;fishing_based_cpue_4
-9.94370119188729;simu5;scefmsylowsevereandchokeplgnb;fishing_based_cpue_4
-12.0676616092342;simu9;scefmsylowsevereandchokeplgnb;fishing_based_cpue_4
-1.52023143841004;simu1;scesmallerselplgnb;fishing_based_cpue_4
-2.54094853489524;simu2;scesmallerselplgnb;fishing_based_cpue_4
-1.2735679928854;simu3;scesmallerselplgnb;fishing_based_cpue_4
-2.90262638319543;simu4;scesmallerselplgnb;fishing_based_cpue_4
-0.34835945050699;simu5;scesmallerselplgnb;fishing_based_cpue_4
-4.29312230279712;simu9;scesmallerselplgnb;fishing_based_cpue_4
4.03548563383409;simu1;scejcodboxplgnb;fishing_based_cpue_4
0.934507809098278;simu2;scejcodboxplgnb;fishing_based_cpue_4
2.73530808726589;simu3;scejcodboxplgnb;fishing_based_cpue_4
3.33582202433323;simu4;scejcodboxplgnb;fishing_based_cpue_4
3.42692780038641;simu5;scejcodboxplgnb;fishing_based_cpue_4
3.36248908204198;simu9;scejcodboxplgnb;fishing_based_cpue_4
0.871632444074706;simu1;scesevereandchokeplgnb;fishing_based_cpue_12
1.79696335126469;simu2;scesevereandchokeplgnb;fishing_based_cpue_12
1.52432861033138;simu3;scesevereandchokeplgnb;fishing_based_cpue_12
-0.212887671555535;simu4;scesevereandchokeplgnb;fishing_based_cpue_12
4.23009306790023;simu5;scesevereandchokeplgnb;fishing_based_cpue_12
0.676328694469703;simu9;scesevereandchokeplgnb;fishing_based_cpue_12
-0.41911627259185;simu1;scefmsylowplgnb;fishing_based_cpue_12
-0.571568875983743;simu2;scefmsylowplgnb;fishing_based_cpue_12
0.786836254678079;simu3;scefmsylowplgnb;fishing_based_cpue_12
0.0320535477178652;simu4;scefmsylowplgnb;fishing_based_cpue_12
0.35168903254683;simu5;scefmsylowplgnb;fishing_based_cpue_12
1.62936976952277;simu9;scefmsylowplgnb;fishing_based_cpue_12
0.28298813045771;simu1;scefmsylowsevereandchokeplgnb;fishing_based_cpue_12
1.52848173421569;simu2;scefmsylowsevereandchokeplgnb;fishing_based_cpue_12
2.12016835238093;simu3;scefmsylowsevereandchokeplgnb;fishing_based_cpue_12
-0.0491609189260629;simu4;scefmsylowsevereandchokeplgnb;fishing_based_cpue_12
0.848697767866341;simu5;scefmsylowsevereandchokeplgnb;fishing_based_cpue_12
1.26785320428134;simu9;scefmsylowsevereandchokeplgnb;fishing_based_cpue_12
-0.42984417404314;simu1;scesmallerselplgnb;fishing_based_cpue_12
0.286038461130715;simu2;scesmallerselplgnb;fishing_based_cpue_12
0.638682504903414;simu3;scesmallerselplgnb;fishing_based_cpue_12
-0.604584808692564;simu4;scesmallerselplgnb;fishing_based_cpue_12
1.7757758950589;simu5;scesmallerselplgnb;fishing_based_cpue_12
0.980379180134562;simu9;scesmallerselplgnb;fishing_based_cpue_12
7.55552312999754;simu1;scejcodboxplgnb;fishing_based_cpue_12
11.4567556924833;simu2;scejcodboxplgnb;fishing_based_cpue_12
11.7926929375001;simu3;scejcodboxplgnb;fishing_based_cpue_12
10.5815683855129;simu4;scejcodboxplgnb;fishing_based_cpue_12
8.71593122238585;simu5;scejcodboxplgnb;fishing_based_cpue_12
11.509763174392;simu9;scejcodboxplgnb;fishing_based_cpue_12
-52.5683278947457;simu1;scesevereandchokeplgnb;fishing_based_cpue_15
-53.7377439847877;simu2;scesevereandchokeplgnb;fishing_based_cpue_15
-43.2051747437895;simu3;scesevereandchokeplgnb;fishing_based_cpue_15
-56.9346263623258;simu4;scesevereandchokeplgnb;fishing_based_cpue_15
-53.4818100337381;simu5;scesevereandchokeplgnb;fishing_based_cpue_15
-55.7918534351518;simu9;scesevereandchokeplgnb;fishing_based_cpue_15
0.281122598722305;simu1;scefmsylowplgnb;fishing_based_cpue_15
4.84259264615858;simu2;scefmsylowplgnb;fishing_based_cpue_15
3.10586980085716;simu3;scefmsylowplgnb;fishing_based_cpue_15
0.0623006780385396;simu4;scefmsylowplgnb;fishing_based_cpue_15
3.72346922709397;simu5;scefmsylowplgnb;fishing_based_cpue_15
-11.6403276551122;simu9;scefmsylowplgnb;fishing_based_cpue_15
-50.4429537840142;simu1;scefmsylowsevereandchokeplgnb;fishing_based_cpue_15
-53.9561669012099;simu2;scefmsylowsevereandchokeplgnb;fishing_based_cpue_15
-50.3370453877415;simu3;scefmsylowsevereandchokeplgnb;fishing_based_cpue_15
-51.5459920060775;simu4;scefmsylowsevereandchokeplgnb;fishing_based_cpue_15
-54.4592280094283;simu5;scefmsylowsevereandchokeplgnb;fishing_based_cpue_15
-56.5031949147772;simu9;scefmsylowsevereandchokeplgnb;fishing_based_cpue_15
39.5295825389301;simu1;scesmallerselplgnb;fishing_based_cpue_15
48.0076553091126;simu2;scesmallerselplgnb;fishing_based_cpue_15
59.2628177823823;simu3;scesmallerselplgnb;fishing_based_cpue_15
52.2376929078446;simu4;scesmallerselplgnb;fishing_based_cpue_15
45.2312731239237;simu5;scesmallerselplgnb;fishing_based_cpue_15
27.3423667860985;simu9;scesmallerselplgnb;fishing_based_cpue_15
67.6154442181606;simu1;scejcodboxplgnb;fishing_based_cpue_15
71.4862395267169;simu2;scejcodboxplgnb;fishing_based_cpue_15
69.5973694749191;simu3;scejcodboxplgnb;fishing_based_cpue_15
82.0589231499611;simu4;scejcodboxplgnb;fishing_based_cpue_15
54.088034525247;simu5;scejcodboxplgnb;fishing_based_cpue_15
59.1080158092558;simu9;scejcodboxplgnb;fishing_based_cpue_15
-12.7009349699125;simu1;scesevereandchokeplgnb;fishing_based_cpue_29
-17.7897197671227;simu2;scesevereandchokeplgnb;fishing_based_cpue_29
-13.4809711351846;simu3;scesevereandchokeplgnb;fishing_based_cpue_29
-13.8978669611022;simu4;scesevereandchokeplgnb;fishing_based_cpue_29
-10.0572973111378;simu5;scesevereandchokeplgnb;fishing_based_cpue_29
-12.6319412012103;simu9;scesevereandchokeplgnb;fishing_based_cpue_29
-2.86859442498366;simu1;scefmsylowplgnb;fishing_based_cpue_29
-3.11650132599796;simu2;scefmsylowplgnb;fishing_based_cpue_29
2.05052988455492;simu3;scefmsylowplgnb;fishing_based_cpue_29
-0.590458076426401;simu4;scefmsylowplgnb;fishing_based_cpue_29
2.90952452267361;simu5;scefmsylowplgnb;fishing_based_cpue_29
-0.807450370388736;simu9;scefmsylowplgnb;fishing_based_cpue_29
-14.909201784317;simu1;scefmsylowsevereandchokeplgnb;fishing_based_cpue_29
-15.6300857759314;simu2;scefmsylowsevereandchokeplgnb;fishing_based_cpue_29
-11.7319069671699;simu3;scefmsylowsevereandchokeplgnb;fishing_based_cpue_29
-13.8401038854735;simu4;scefmsylowsevereandchokeplgnb;fishing_based_cpue_29
-12.696399534411;simu5;scefmsylowsevereandchokeplgnb;fishing_based_cpue_29
-12.8165863770083;simu9;scefmsylowsevereandchokeplgnb;fishing_based_cpue_29
1.74559075748056;simu1;scesmallerselplgnb;fishing_based_cpue_29
-4.23512552393466;simu2;scesmallerselplgnb;fishing_based_cpue_29
0.616797592781907;simu3;scesmallerselplgnb;fishing_based_cpue_29
-2.5564306285046;simu4;scesmallerselplgnb;fishing_based_cpue_29
2.06167269518562;simu5;scesmallerselplgnb;fishing_based_cpue_29
-0.0665188284369123;simu9;scesmallerselplgnb;fishing_based_cpue_29
11.415635748381;simu1;scejcodboxplgnb;fishing_based_cpue_29
