ratio_percent;simu;scenario;variable
-0.926055692486074;simu9;scesmallerselplgnb;propfeffort
-0.587386756575398;simu10;scesmallerselplgnb;propfeffort
-3.94159005750187;simu6;scejcodboxplgnb;propfeffort
-3.75459666366643;simu7;scejcodboxplgnb;propfeffort
-3.9088354120675;simu8;scejcodboxplgnb;propfeffort
-4.35678775434522;simu9;scejcodboxplgnb;propfeffort
-3.86821215425937;simu10;scejcodboxplgnb;propfeffort
-1.23846439142166;simu6;scesevereandchokeplgnb;nbtrip
-0.62120179215259;simu7;scesevereandchokeplgnb;nbtrip
-0.0274179927835831;simu8;scesevereandchokeplgnb;nbtrip
-1.14313771845278;simu9;scesevereandchokeplgnb;nbtrip
-0.517985611510795;simu10;scesevereandchokeplgnb;nbtrip
-0.397064919387091;simu6;scefmsylowplgnb;nbtrip
-0.349608285607005;simu7;scefmsylowplgnb;nbtrip
0.90698720128097;simu8;scefmsylowplgnb;nbtrip
-0.63030787975778;simu9;scefmsylowplgnb;nbtrip
-0.138785174392126;simu10;scefmsylowplgnb;nbtrip
-1.64680130027853;simu6;scefmsylowsevereandchokeplgnb;nbtrip
-1.3882256012424;simu7;scefmsylowsevereandchokeplgnb;nbtrip
-1.28023747637484;simu8;scefmsylowsevereandchokeplgnb;nbtrip
-2.2226263434505;simu9;scefmsylowsevereandchokeplgnb;nbtrip
-1.79874328385394;simu10;scefmsylowsevereandchokeplgnb;nbtrip
1.17846831843733;simu6;scesmallerselplgnb;nbtrip
1.20959363049431;simu7;scesmallerselplgnb;nbtrip
1.382963556004;simu8;scesmallerselplgnb;nbtrip
1.11294986269981;simu9;scesmallerselplgnb;nbtrip
1.17184227301703;simu10;scesmallerselplgnb;nbtrip
-2.03113977994168;simu6;scejcodboxplgnb;nbtrip
-0.90810661047658;simu7;scejcodboxplgnb;nbtrip
-0.704094054682443;simu8;scejcodboxplgnb;nbtrip
-1.84182291003656;simu9;scejcodboxplgnb;nbtrip
-1.59293324833804;simu10;scejcodboxplgnb;nbtrip
1.09601267526145;simu6;scesevereandchokeplgnb;av_bwtrip
-1.45891681429991;simu7;scesevereandchokeplgnb;av_bwtrip
-2.78426652484963;simu8;scesevereandchokeplgnb;av_bwtrip
2.4777667807285;simu9;scesevereandchokeplgnb;av_bwtrip
-1.50833719036648;simu10;scesevereandchokeplgnb;av_bwtrip
1.88175020314657;simu6;scefmsylowplgnb;av_bwtrip
-0.86880917629982;simu7;scefmsylowplgnb;av_bwtrip
-2.3107627066379;simu8;scefmsylowplgnb;av_bwtrip
1.5438716924568;simu9;scefmsylowplgnb;av_bwtrip
0.759584598534204;simu10;scefmsylowplgnb;av_bwtrip
3.64235609331296;simu6;scefmsylowsevereandchokeplgnb;av_bwtrip
0.809755115208802;simu7;scefmsylowsevereandchokeplgnb;av_bwtrip
1.15407766003008;simu8;scefmsylowsevereandchokeplgnb;av_bwtrip
4.34513637977021;simu9;scefmsylowsevereandchokeplgnb;av_bwtrip
1.94959494210121;simu10;scefmsylowsevereandchokeplgnb;av_bwtrip
-3.85630699126534;simu6;scesmallerselplgnb;av_bwtrip
-3.25002182975646;simu7;scesmallerselplgnb;av_bwtrip
-6.72915283635362;simu8;scesmallerselplgnb;av_bwtrip
-3.1241709819289;simu9;scesmallerselplgnb;av_bwtrip
-4.95547675682815;simu10;scesmallerselplgnb;av_bwtrip
0.969904836228494;simu6;scejcodboxplgnb;av_bwtrip
-0.395250092447412;simu7;scejcodboxplgnb;av_bwtrip
-2.04068417574422;simu8;scejcodboxplgnb;av_bwtrip
2.16079912371801;simu9;scejcodboxplgnb;av_bwtrip
0.658462444556122;simu10;scejcodboxplgnb;av_bwtrip
-0.0536105123453865;simu6;scesevereandchokeplgnb;av_trip_duration
0.416933114784456;simu7;scesevereandchokeplgnb;av_trip_duration
-0.168411362599159;simu8;scesevereandchokeplgnb;av_trip_duration
-0.070016827818236;simu9;scesevereandchokeplgnb;av_trip_duration
0.927037446835072;simu10;scesevereandchokeplgnb;av_trip_duration
0.312217166408118;simu6;scefmsylowplgnb;av_trip_duration
1.02050209444597;simu7;scefmsylowplgnb;av_trip_duration
0.0354885173659056;simu8;scefmsylowplgnb;av_trip_duration
0.901757030455812;simu9;scefmsylowplgnb;av_trip_duration
0.328737166397914;simu10;scefmsylowplgnb;av_trip_duration
-0.597726822155067;simu6;scefmsylowsevereandchokeplgnb;av_trip_duration
0.0390370946949048;simu7;scefmsylowsevereandchokeplgnb;av_trip_duration
-0.615033593046107;simu8;scefmsylowsevereandchokeplgnb;av_trip_duration
0.692471030728029;simu9;scefmsylowsevereandchokeplgnb;av_trip_duration
0.169264130313948;simu10;scefmsylowsevereandchokeplgnb;av_trip_duration
0.325034830123585;simu6;scesmallerselplgnb;av_trip_duration
0.156357591065287;simu7;scesmallerselplgnb;av_trip_duration
0.305608801929651;simu8;scesmallerselplgnb;av_trip_duration
1.79799267060052;simu9;scesmallerselplgnb;av_trip_duration
0.313576009762002;simu10;scesmallerselplgnb;av_trip_duration
-0.609853178563938;simu6;scejcodboxplgnb;av_trip_duration
-0.461451025009765;simu7;scejcodboxplgnb;av_trip_duration
-0.854138711537885;simu8;scejcodboxplgnb;av_trip_duration
0.0073386531887536;simu9;scejcodboxplgnb;av_trip_duration
-0.328660851189255;simu10;scejcodboxplgnb;av_trip_duration
-3.95716197972551;simu6;scesevereandchokeplgnb;totland
-4.74368783315751;simu7;scesevereandchokeplgnb;totland
-2.07177767550843;simu8;scesevereandchokeplgnb;totland
-3.39576331845068;simu9;scesevereandchokeplgnb;totland
-4.35028035557582;simu10;scesevereandchokeplgnb;totland
-1.28720372472058;simu6;scefmsylowplgnb;totland
-3.19252224540799;simu7;scefmsylowplgnb;totland
1.46996555813152;simu8;scefmsylowplgnb;totland
-2.07788603656408;simu9;scefmsylowplgnb;totland
-1.02000013448219;simu10;scefmsylowplgnb;totland
-5.33157353881654;simu6;scefmsylowsevereandchokeplgnb;totland
-7.15637948996539;simu7;scefmsylowsevereandchokeplgnb;totland
-3.40434798321029;simu8;scefmsylowsevereandchokeplgnb;totland
-5.00815857161797;simu9;scefmsylowsevereandchokeplgnb;totland
-6.52183320136589;simu10;scefmsylowsevereandchokeplgnb;totland
5.3844514652442;simu6;scesmallerselplgnb;totland
3.81657497920997;simu7;scesmallerselplgnb;totland
5.45526107912819;simu8;scesmallerselplgnb;totland
3.69688159475471;simu9;scesmallerselplgnb;totland
4.87332127433729;simu10;scesmallerselplgnb;totland
-1.28611457931645;simu6;scejcodboxplgnb;totland
-1.18295540816948;simu7;scejcodboxplgnb;totland
1.09101771148229;simu8;scejcodboxplgnb;totland
1.59803702748084;simu9;scejcodboxplgnb;totland
-1.32509009496654;simu10;scejcodboxplgnb;totland
-22.8706311903499;simu6;scesevereandchokeplgnb;totland_explicit
-19.4183719196229;simu7;scesevereandchokeplgnb;totland_explicit
-19.267291066513;simu8;scesevereandchokeplgnb;totland_explicit
-23.5083215200037;simu9;scesevereandchokeplgnb;totland_explicit
-22.6475175280431;simu10;scesevereandchokeplgnb;totland_explicit
-0.111900148524612;simu6;scefmsylowplgnb;totland_explicit
-1.42657645670131;simu7;scefmsylowplgnb;totland_explicit
-3.2162215096031;simu8;scefmsylowplgnb;totland_explicit
-4.46654157100755;simu9;scefmsylowplgnb;totland_explicit
3.29696709232775;simu10;scefmsylowplgnb;totland_explicit
-26.1026044889149;simu6;scefmsylowsevereandchokeplgnb;totland_explicit
-22.0003862690437;simu7;scefmsylowsevereandchokeplgnb;totland_explicit
-24.8257065717703;simu8;scefmsylowsevereandchokeplgnb;totland_explicit
-25.8564809085619;simu9;scefmsylowsevereandchokeplgnb;totland_explicit
-25.6048705710391;simu10;scefmsylowsevereandchokeplgnb;totland_explicit
9.82123013553147;simu6;scesmallerselplgnb;totland_explicit
12.5575762978672;simu7;scesmallerselplgnb;totland_explicit
11.6911003809649;simu8;scesmallerselplgnb;totland_explicit
10.5119808978599;simu9;scesmallerselplgnb;totland_explicit
12.9771701837307;simu10;scesmallerselplgnb;totland_explicit
14.1828869934148;simu6;scejcodboxplgnb;totland_explicit
19.3278809533622;simu7;scejcodboxplgnb;totland_explicit
22.2053866914185;simu8;scejcodboxplgnb;totland_explicit
21.8126983024583;simu9;scejcodboxplgnb;totland_explicit
13.3657434028394;simu10;scejcodboxplgnb;totland_explicit
-9.34443531869621;simu6;scesevereandchokeplgnb;totland_4
-7.76731278526522;simu7;scesevereandchokeplgnb;totland_4
-6.85315592755886;simu8;scesevereandchokeplgnb;totland_4
-15.0046985335682;simu9;scesevereandchokeplgnb;totland_4
-10.4942380300883;simu10;scesevereandchokeplgnb;totland_4
-3.05352864107151;simu6;scefmsylowplgnb;totland_4
-2.91816202242778;simu7;scefmsylowplgnb;totland_4
-5.46339463582922;simu8;scefmsylowplgnb;totland_4
-5.98499255550985;simu9;scefmsylowplgnb;totland_4
-3.11949763514239;simu10;scefmsylowplgnb;totland_4
-18.1018297016851;simu6;scefmsylowsevereandchokeplgnb;totland_4
-15.9777382063006;simu7;scefmsylowsevereandchokeplgnb;totland_4
-19.6936826003724;simu8;scefmsylowsevereandchokeplgnb;totland_4
-18.1184310398503;simu9;scefmsylowsevereandchokeplgnb;totland_4
-19.3165207033626;simu10;scefmsylowsevereandchokeplgnb;totland_4
-1.59318006199122;simu6;scesmallerselplgnb;totland_4
-3.89699347417096;simu7;scesmallerselplgnb;totland_4
-0.958429857088944;simu8;scesmallerselplgnb;totland_4
-2.64561825537096;simu9;scesmallerselplgnb;totland_4
-3.30731941732515;simu10;scesmallerselplgnb;totland_4
-5.25273726590142;simu6;scejcodboxplgnb;totland_4
-1.18966387805595;simu7;scejcodboxplgnb;totland_4
-0.981662370577567;simu8;scejcodboxplgnb;totland_4
-3.50082310784229;simu9;scejcodboxplgnb;totland_4
-2.36609660893799;simu10;scejcodboxplgnb;totland_4
1.2680688732641;simu6;scesevereandchokeplgnb;totland_12
4.94908798152278;simu7;scesevereandchokeplgnb;totland_12
1.49394173038438;simu8;scesevereandchokeplgnb;totland_12
-5.10689600930715;simu9;scesevereandchokeplgnb;totland_12
1.80056302351792;simu10;scesevereandchokeplgnb;totland_12
-0.309473818297249;simu6;scefmsylowplgnb;totland_12
3.52736615271785;simu7;scefmsylowplgnb;totland_12
-1.53778248897291;simu8;scefmsylowplgnb;totland_12
-7.19766814571766;simu9;scefmsylowplgnb;totland_12
5.69572840924704;simu10;scefmsylowplgnb;totland_12
9.14197868670645;simu6;scefmsylowsevereandchokeplgnb;totland_12
2.66595877990301;simu7;scefmsylowsevereandchokeplgnb;totland_12
6.81157862807254;simu8;scefmsylowsevereandchokeplgnb;totland_12
-10.8507235314797;simu9;scefmsylowsevereandchokeplgnb;totland_12
-5.253069817637;simu10;scefmsylowsevereandchokeplgnb;totland_12
23.8686630287777;simu6;scesmallerselplgnb;totland_12
17.1431295095318;simu7;scesmallerselplgnb;totland_12
22.6335924702505;simu8;scesmallerselplgnb;totland_12
9.08539188165336;simu9;scesmallerselplgnb;totland_12
16.7763353121827;simu10;scesmallerselplgnb;totland_12
17.9285310286094;simu6;scejcodboxplgnb;totland_12
16.5158441759596;simu7;scejcodboxplgnb;totland_12
20.5412564190902;simu8;scejcodboxplgnb;totland_12
7.90077161911216;simu9;scejcodboxplgnb;totland_12
8.54259100546686;simu10;scejcodboxplgnb;totland_12
-56.2650578129071;simu6;scesevereandchokeplgnb;totland_15
-50.8225898457138;simu7;scesevereandchokeplgnb;totland_15
-55.5163745227032;simu8;scesevereandchokeplgnb;totland_15
-56.3672945598903;simu9;scesevereandchokeplgnb;totland_15
-54.5161230144882;simu10;scesevereandchokeplgnb;totland_15
3.21089827928256;simu6;scefmsylowplgnb;totland_15
-1.16656276332755;simu7;scefmsylowplgnb;totland_15
-4.88026473006283;simu8;scefmsylowplgnb;totland_15
-12.3571608855297;simu9;scefmsylowplgnb;totland_15
0.195193390883233;simu10;scefmsylowplgnb;totland_15
-59.8189565588169;simu6;scefmsylowsevereandchokeplgnb;totland_15
-54.8890868666266;simu7;scefmsylowsevereandchokeplgnb;totland_15
-59.291485759797;simu8;scefmsylowsevereandchokeplgnb;totland_15
-57.3366977031141;simu9;scefmsylowsevereandchokeplgnb;totland_15
-56.0106634670016;simu10;scefmsylowsevereandchokeplgnb;totland_15
33.9496102407621;simu6;scesmallerselplgnb;totland_15
36.5595401200616;simu7;scesmallerselplgnb;totland_15
38.3472599344714;simu8;scesmallerselplgnb;totland_15
27.5804581078799;simu9;scesmallerselplgnb;totland_15
44.4584659660638;simu10;scesmallerselplgnb;totland_15
58.4968511159278;simu6;scejcodboxplgnb;totland_15
62.5911469423001;simu7;scejcodboxplgnb;totland_15
57.7971674998287;simu8;scejcodboxplgnb;totland_15
48.7873315838521;simu9;scejcodboxplgnb;totland_15
39.7095471147546;simu10;scejcodboxplgnb;totland_15
-14.9176018053286;simu6;scesevereandchokeplgnb;totland_29
-13.0935139699876;simu7;scesevereandchokeplgnb;totland_29
-11.5558082382795;simu8;scesevereandchokeplgnb;totland_29
-14.7931278162361;simu9;scesevereandchokeplgnb;totland_29
-19.3312932026055;simu10;scesevereandchokeplgnb;totland_29
3.27027114578311;simu6;scefmsylowplgnb;totland_29
-0.70902929159638;simu7;scefmsylowplgnb;totland_29
0.9965301355805;simu8;scefmsylowplgnb;totland_29
-1.00674780997073;simu9;scefmsylowplgnb;totland_29
2.0843615436448;simu10;scefmsylowplgnb;totland_29
-13.8951897231742;simu6;scefmsylowsevereandchokeplgnb;totland_29
-16.3952041954348;simu7;scefmsylowsevereandchokeplgnb;totland_29
-12.4792991558885;simu8;scefmsylowsevereandchokeplgnb;totland_29
-15.7827549017154;simu9;scefmsylowsevereandchokeplgnb;totland_29
-17.5960469711977;simu10;scefmsylowsevereandchokeplgnb;totland_29
4.48611457673896;simu6;scesmallerselplgnb;totland_29
0.933218468592628;simu7;scesmallerselplgnb;totland_29
2.81663103524718;simu8;scesmallerselplgnb;totland_29
0.922713431741485;simu9;scesmallerselplgnb;totland_29
-3.26857099825688;simu10;scesmallerselplgnb;totland_29
6.53998663719815;simu6;scejcodboxplgnb;totland_29
5.58756053496109;simu7;scejcodboxplgnb;totland_29
8.42001456558479;simu8;scejcodboxplgnb;totland_29
8.15376872898921;simu9;scejcodboxplgnb;totland_29
3.38707158915864;simu10;scejcodboxplgnb;totland_29
-10.0557100731391;simu6;scesevereandchokeplgnb;totland_30
-15.4843762248824;simu7;scesevereandchokeplgnb;totland_30
17.7101821088151;simu8;scesevereandchokeplgnb;totland_30
-7.84562737638129;simu9;scesevereandchokeplgnb;totland_30
18.3493409842678;simu10;scesevereandchokeplgnb;totland_30
-11.4422044337998;simu6;scefmsylowplgnb;totland_30
-9.84658249288729;simu7;scefmsylowplgnb;totland_30
-8.22032355537485;simu8;scefmsylowplgnb;totland_30
-9.57351743191825;simu9;scefmsylowplgnb;totland_30
1.86841524729147;simu10;scefmsylowplgnb;totland_30
4.30675456431683;simu6;scefmsylowsevereandchokeplgnb;totland_30
-16.0608214710664;simu7;scefmsylowsevereandchokeplgnb;totland_30
5.17657999313306;simu8;scefmsylowsevereandchokeplgnb;totland_30
-6.52546811609751;simu9;scefmsylowsevereandchokeplgnb;totland_30
7.8668454633908;simu10;scefmsylowsevereandchokeplgnb;totland_30
-6.85801026247984;simu6;scesmallerselplgnb;totland_30
-8.965288101209;simu7;scesmallerselplgnb;totland_30
-2.74981095163162;simu8;scesmallerselplgnb;totland_30
3.35980933109732;simu9;scesmallerselplgnb;totland_30
3.05019679106377;simu10;scesmallerselplgnb;totland_30
35.4715554471548;simu6;scejcodboxplgnb;totland_30
19.4528316259408;simu7;scejcodboxplgnb;totland_30
40.6088213236187;simu8;scejcodboxplgnb;totland_30
42.3817136259816;simu9;scejcodboxplgnb;totland_30
36.8812237876228;simu10;scejcodboxplgnb;totland_30
0.127470847928365;simu6;scesevereandchokeplgnb;totland_35
6.66326878353351;simu7;scesevereandchokeplgnb;totland_35
1.60847220727487;simu8;scesevereandchokeplgnb;totland_35
-1.8079494411776;simu9;scesevereandchokeplgnb;totland_35
7.23738861480673;simu10;scesevereandchokeplgnb;totland_35
2.88702891490531;simu6;scefmsylowplgnb;totland_35
10.2880351435897;simu7;scefmsylowplgnb;totland_35
2.74427276713962;simu8;scefmsylowplgnb;totland_35
1.93705970293281;simu9;scefmsylowplgnb;totland_35
5.49022721115122;simu10;scefmsylowplgnb;totland_35
2.47175909322139;simu6;scefmsylowsevereandchokeplgnb;totland_35
9.06264378252068;simu7;scefmsylowsevereandchokeplgnb;totland_35
2.55561748996307;simu8;scefmsylowsevereandchokeplgnb;totland_35
1.15512556848651;simu9;scefmsylowsevereandchokeplgnb;totland_35
12.7393638653993;simu10;scefmsylowsevereandchokeplgnb;totland_35
1.95269421641011;simu6;scesmallerselplgnb;totland_35
10.6052710055799;simu7;scesmallerselplgnb;totland_35
7.89515410314337;simu8;scesmallerselplgnb;totland_35
7.48894232574085;simu9;scesmallerselplgnb;totland_35
12.3976313433457;simu10;scesmallerselplgnb;totland_35
-3.52324469255998;simu6;scejcodboxplgnb;totland_35
5.4370616448532;simu7;scejcodboxplgnb;totland_35
2.91074024900951;simu8;scejcodboxplgnb;totland_35
-3.02694424718466;simu9;scejcodboxplgnb;totland_35
2.84234841636513;simu10;scejcodboxplgnb;totland_35
-29.6962548509054;simu6;scesevereandchokeplgnb;totland_36
-22.8956945494984;simu7;scesevereandchokeplgnb;totland_36
-16.1113754288038;simu8;scesevereandchokeplgnb;totland_36
-11.3131386640274;simu9;scesevereandchokeplgnb;totland_36
-15.822132778252;simu10;scesevereandchokeplgnb;totland_36
-7.56686001346179;simu6;scefmsylowplgnb;totland_36
-1.07602598130291;simu7;scefmsylowplgnb;totland_36
-6.49025122442499;simu8;scefmsylowplgnb;totland_36
9.49687972398368;simu9;scefmsylowplgnb;totland_36
41.9586428555863;simu10;scefmsylowplgnb;totland_36
-30.9274958077218;simu6;scefmsylowsevereandchokeplgnb;totland_36
2.31062543707567;simu7;scefmsylowsevereandchokeplgnb;totland_36
-16.3434817744514;simu8;scefmsylowsevereandchokeplgnb;totland_36
-21.3581588306525;simu9;scefmsylowsevereandchokeplgnb;totland_36
-17.8231377295524;simu10;scefmsylowsevereandchokeplgnb;totland_36
15.4429874462227;simu6;scesmallerselplgnb;totland_36
67.5034653094514;simu7;scesmallerselplgnb;totland_36
27.596681170664;simu8;scesmallerselplgnb;totland_36
58.0784530963861;simu9;scesmallerselplgnb;totland_36
61.3107214327023;simu10;scesmallerselplgnb;totland_36
9.7955827475156;simu6;scejcodboxplgnb;totland_36
52.4054134766547;simu7;scejcodboxplgnb;totland_36
75.3963743399163;simu8;scejcodboxplgnb;totland_36
112.860190238341;simu9;scejcodboxplgnb;totland_36
48.0456662857673;simu10;scejcodboxplgnb;totland_36
-3.74909835156551;simu6;scesevereandchokeplgnb;revenue
-3.31825397070216;simu7;scesevereandchokeplgnb;revenue
-3.98039936791797;simu8;scesevereandchokeplgnb;revenue
-5.86787109597896;simu9;scesevereandchokeplgnb;revenue
-4.04568590679129;simu10;scesevereandchokeplgnb;revenue
-0.631149838989288;simu6;scefmsylowplgnb;revenue
-0.199573291791651;simu7;scefmsylowplgnb;revenue
0.276722276131224;simu8;scefmsylowplgnb;revenue
-2.5559338448252;simu9;scefmsylowplgnb;revenue
0.14407182108522;simu10;scefmsylowplgnb;revenue
-6.69828463271696;simu6;scefmsylowsevereandchokeplgnb;revenue
-5.99722860290396;simu7;scefmsylowsevereandchokeplgnb;revenue
-5.00959773260506;simu8;scefmsylowsevereandchokeplgnb;revenue
-6.47611436413638;simu9;scefmsylowsevereandchokeplgnb;revenue
-6.13470313475864;simu10;scefmsylowsevereandchokeplgnb;revenue
1.66318732627711;simu6;scesmallerselplgnb;revenue
1.68292065244991;simu7;scesmallerselplgnb;revenue
2.43165605406179;simu8;scesmallerselplgnb;revenue
0.128696411412022;simu9;scesmallerselplgnb;revenue
1.72986120078886;simu10;scesmallerselplgnb;revenue
-2.94972365664404;simu6;scejcodboxplgnb;revenue
-0.425734494117123;simu7;scejcodboxplgnb;revenue
0.0418821813261019;simu8;scejcodboxplgnb;revenue
-1.19925949245139;simu9;scejcodboxplgnb;revenue
-1.93071020374232;simu10;scejcodboxplgnb;revenue
-0.962947128682742;simu6;scesevereandchokeplgnb;sweptarea
0.32640735766239;simu7;scesevereandchokeplgnb;sweptarea
-1.15937187898264;simu8;scesevereandchokeplgnb;sweptarea
-2.10493031210829;simu9;scesevereandchokeplgnb;sweptarea
-0.521922598394752;simu10;scesevereandchokeplgnb;sweptarea
0.0853299314543392;simu6;scefmsylowplgnb;sweptarea
1.04028855678453;simu7;scefmsylowplgnb;sweptarea
-0.0506062454264793;simu8;scefmsylowplgnb;sweptarea
-1.1211601682614;simu9;scefmsylowplgnb;sweptarea
-0.024672926634608;simu10;scefmsylowplgnb;sweptarea
-1.68864812874226;simu6;scefmsylowsevereandchokeplgnb;sweptarea
-0.364086144302135;simu7;scefmsylowsevereandchokeplgnb;sweptarea
-2.08759716805925;simu8;scefmsylowsevereandchokeplgnb;sweptarea
-1.73609638169536;simu9;scefmsylowsevereandchokeplgnb;sweptarea
-0.634662502169633;simu10;scefmsylowsevereandchokeplgnb;sweptarea
-0.181852609147867;simu6;scesmallerselplgnb;sweptarea
0.0412397567907163;simu7;scesmallerselplgnb;sweptarea
-1.14935617233166;simu8;scesmallerselplgnb;sweptarea
-0.418337864232001;simu9;scesmallerselplgnb;sweptarea
-0.34646010925033;simu10;scesmallerselplgnb;sweptarea
-8.54975075028679;simu6;scejcodboxplgnb;sweptarea
-6.99523428550786;simu7;scejcodboxplgnb;sweptarea
-8.11181263318365;simu8;scejcodboxplgnb;sweptarea
-10.0016491296534;simu9;scejcodboxplgnb;sweptarea
-7.78149243013902;simu10;scejcodboxplgnb;sweptarea
-1.11979710449953;simu6;scesevereandchokeplgnb;fuelcost
-0.812455411875177;simu7;scesevereandchokeplgnb;fuelcost
-0.644116699724066;simu8;scesevereandchokeplgnb;fuelcost
-1.150661046995;simu9;scesevereandchokeplgnb;fuelcost
-0.361002351745611;simu10;scesevereandchokeplgnb;fuelcost
0.722811491988267;simu6;scefmsylowplgnb;fuelcost
-0.100852118681374;simu7;scefmsylowplgnb;fuelcost
1.53666068479701;simu8;scefmsylowplgnb;fuelcost
-0.540990899054094;simu9;scefmsylowplgnb;fuelcost
0.444170034764909;simu10;scefmsylowplgnb;fuelcost
-2.47933282589847;simu6;scefmsylowsevereandchokeplgnb;fuelcost
-1.93835527164597;simu7;scefmsylowsevereandchokeplgnb;fuelcost
-1.55113789159333;simu8;scefmsylowsevereandchokeplgnb;fuelcost
-2.86362768295433;simu9;scefmsylowsevereandchokeplgnb;fuelcost
-1.83397972110745;simu10;scefmsylowsevereandchokeplgnb;fuelcost
2.52098863669075;simu6;scesmallerselplgnb;fuelcost
2.09611574880995;simu7;scesmallerselplgnb;fuelcost
2.62594134100851;simu8;scesmallerselplgnb;fuelcost
2.20174927384684;simu9;scesmallerselplgnb;fuelcost
2.73191034769738;simu10;scesmallerselplgnb;fuelcost
-0.831881746385804;simu6;scejcodboxplgnb;fuelcost
-0.252630864791257;simu7;scejcodboxplgnb;fuelcost
-0.216127173484296;simu8;scejcodboxplgnb;fuelcost
-1.74138715878347;simu9;scejcodboxplgnb;fuelcost
-0.636388897163201;simu10;scejcodboxplgnb;fuelcost
-5.75830565233828;simu6;scesevereandchokeplgnb;gav
-5.26146269368508;simu7;scesevereandchokeplgnb;gav
-6.56278776347405;simu8;scesevereandchokeplgnb;gav
-9.47117898223226;simu9;scesevereandchokeplgnb;gav
