8761 4 0.7880 0.7921 0.1581 0.2038 24190560.7503 24127769.4308 245690773.5494 27816.0046 689262.9446 31192948.7356 34825075.3087 12085904.1701 10422920.8313 10395050.7559 10395050.7559 10395050.7559 10395050.7559 10395050.7559 9.3922 0.5169 0.2674 0.2387 0.2199 0.2138 0.2136 0.2136 0.2136 0.2136 0.2136 0.2251 0.0416 0.5143 1.3000 1.5275 1.5374 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 0.1124 0.0802 0.0662 0.0578 0.0563 0.0563 0.0563 0.0563 0.0563 0.0563 0.0642  
8761 12 1.5853 0.6945 0.0171 0.0301 16595839.0380 3899870.4558 1269319903.9601 41861.1125 730673513.7423 4082030266.1110 1651303141.2336 340832947.2635 92777628.7853 55050402.3157 34119501.6891 18080215.0263 10484215.9285 8156012.5939 288.8440 0.5610 0.0189 0.0267 0.0411 0.0460 0.0472 0.0480 0.0497 0.0523 0.0540 0.0141 0.0186 0.1372 0.2786 0.3810 0.4352 0.4703 0.5138 0.5480 0.5643 0.5693 1.1640 0.1862 0.1137 0.0851 0.0731 0.0674 0.0657 0.0651 0.0638 0.0620 0.0608 0.1160  
8761 15 0.7585 0.6289 0.2007 0.1787 582988641.2317 0.0000 1666876736.3404 455536.0763 753731665.1092 12329547481.8831 8803711527.4934 3151493695.7667 1531739313.3755 932414134.7488 887313690.3479 878725014.6929 855182605.8339 821537533.6973 1250.9923 1.1191 0.0080 0.0018 0.0368 0.2509 0.4551 0.4770 0.4775 0.4782 0.4794 0.2144 0.0038 0.0342 0.0808 0.1147 0.1548 0.1707 0.1721 0.1731 0.1761 0.1804 1.6453 0.2723 0.1993 0.1550 0.1330 0.1231 0.1148 0.1139 0.1139 0.1138 0.1137 0.1628  
8761 29 0.7122 0.6421 0.0610 0.1167 72359879.4945 201040022.7728 212523682.3519 91149.3709 2346145.0945 318888855.9112 806752075.4605 728310560.9899 502606840.2064 339340618.5157 231998395.9325 169264934.8027 141996293.8966 132900049.2990 148.4634 5.0002 1.3457 0.2743 0.0717 0.0457 0.0944 0.2855 0.5216 0.6525 0.6984 0.1529 0.0008 0.0082 0.0282 0.0621 0.1093 0.1664 0.2317 0.3016 0.3756 0.4292 2.5550 0.1643 0.1185 0.1035 0.0843 0.0694 0.0597 0.0529 0.0479 0.0442 0.0422 0.0969  
8761 30 0.1265 0.8871 0.0174 0.0380 21287589.7164 26748.6967 165817702.6584 3957.2084 9.1485 5789.8390 1401088.4932 11223672.0696 20295070.4267 21141924.7545 20973364.7037 20957314.5540 20956537.3254 20956537.3254 0.5897 1.4963 3.3195 0.8580 0.2094 0.0654 0.0310 0.0251 0.0248 0.0248 0.0248 0.2912 0.0092 0.1152 0.3963 0.8329 1.2515 1.4225 1.4449 1.4461 1.4461 1.4461 1.4461 0.1298 0.0851 0.0692 0.0640 0.0596 0.0568 0.0563 0.0563 0.0563 0.0563 0.0663  
8761 35 0.9753 0.4672 0.2914 0.5573 12300668.5843 1768266.6988 106635223.0287 12244.4579 4153675.0157 48892061.7601 61040604.5046 66187538.7211 45613241.9698 23242059.9496 14448353.0930 12889017.5421 12586807.2439 12349199.4518 0.0418 0.4892 1.7090 1.7538 0.2479 0.1893 0.1313 0.0624 0.0423 0.0403 0.0401 0.0427 0.0143 0.1168 0.2527 0.3549 0.4242 0.4826 0.5057 0.5111 0.5149 0.5194 1.4702 0.1349 0.1128 0.0841 0.0758 0.0726 0.0699 0.0669 0.0660 0.0658 0.0658 0.0598  
8761 36 0.4479 0.5423 0.0450 0.1027 169176140.9423 2248501.1281 275910541.8214 79009.1651 31425405220.8668 48025945454.4072 24625928114.9408 8986107296.5593 883865271.5228 259625011.0796 242663608.8192 242663608.8192 242633270.5179 242602932.2166 5057.0608 1.3343 0.1369 0.1405 0.1408 0.1441 0.1522 0.1530 0.1530 0.1530 0.1530 0.1406 0.0007 0.0052 0.0090 0.0171 0.0213 0.0216 0.0216 0.0216 0.0216 0.0216 1.4359 0.1897 0.1721 0.1293 0.1282 0.1193 0.0980 0.0960 0.0960 0.0960 0.0960 0.1289  
17545 4 5.5523 2.0526 0.0510 0.0589 16321225.4324 4977842.2603 589379227.9539 16529.5139 1638680.7102 78474703.9305 90995944.3499 35549454.8491 31351076.3393 31280292.0702 31280292.0702 31280292.0702 31280292.0702 31280292.0702 27.7362 0.1801 0.0518 0.0449 0.0367 0.0345 0.0345 0.0345 0.0345 0.0345 0.0345 0.0364 0.0416 0.5143 1.3000 1.5275 1.5374 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 0.1126 0.0800 0.0655 0.0575 0.0563 0.0563 0.0563 0.0563 0.0563 0.0563 0.0630  
17545 12 1.2612 1.4134 0.0090 0.0126 17677838.9042 183963.5340 2591688737.6092 682499.4941 653953990.7416 4451432374.3240 4176603956.9106 1684134400.0284 308102656.6433 116928688.2661 67325285.4997 31460331.5617 14475958.4883 9270662.5949 257.7467 0.1123 0.0048 0.0080 0.0129 0.0146 0.0157 0.0160 0.0165 0.0175 0.0184 0.0033 0.0186 0.1372 0.2786 0.3810 0.4352 0.4703 0.5138 0.5480 0.5643 0.5693 1.1640 0.1842 0.1041 0.0810 0.0740 0.0698 0.0660 0.0654 0.0645 0.0628 0.0614 0.1104  
17545 15 1.1080 1.3284 0.2299 0.2029 423878741.7746 0.0000 1791543900.1422 665713.8259 1411860397.7777 22419006311.4720 14221679020.7902 4702458801.4660 1633529651.0293 484979755.6401 400648739.5132 396071640.5147 385631177.3397 370710441.3981 1685.8611 0.2398 0.0013 0.0004 0.0196 0.1950 0.6004 0.6851 0.6861 0.6857 0.6851 0.1276 0.0038 0.0342 0.0808 0.1147 0.1548 0.1707 0.1721 0.1731 0.1761 0.1804 1.6453 0.2802 0.1995 0.1564 0.1343 0.1276 0.1162 0.1139 0.1139 0.1138 0.1137 0.1828  
