"node" "lat" "long" "cumulcatches_per_pop_pop15"
0 55.2182 7.46332 NA
0 55.2193 12.1675 NA
0 55.221 -0.503862 NA
0 55.2215 1.67763 NA
0 55.2215 7.32237 NA
0 55.2247 1.81861 NA
0 55.2247 7.18139 NA
0 55.2253 10.8976 NA
0 55.2267 -0.363372 NA
0 55.2271 11.7519 NA
0 55.2277 1.9596 NA
0 55.2277 7.0404 NA
0 55.2306 2.10062 NA
0 55.2306 6.89938 NA
0 55.2315 11.7543 NA
0 55.2322 -0.222843 NA
0 55.2333 2.24166 NA
0 55.2333 6.75834 NA
0 55.2358 2.38272 NA
0 55.2358 6.61728 NA
0 55.2376 -0.0822752 NA
0 55.2382 2.52379 NA
0 55.2382 6.47621 NA
0 55.2404 2.66488 NA
0 55.2404 6.33512 NA
0 55.2418 12.3013 NA
0 55.2424 2.80599 NA
0 55.2424 6.19401 NA
0 55.2428 0.05833 NA
0 55.2433 -1.54601 NA
0 55.2443 2.9471 NA
0 55.2443 6.0529 NA
0 55.2459 9.896 NA
0 55.246 3.08824 NA
0 55.246 5.91176 NA
0 55.2475 3.22938 NA
0 55.2475 5.77062 NA
0 55.2478 0.198971 NA
0 55.2489 3.37053 NA
0 55.2489 5.62947 NA
0 55.2502 -1.40527 NA
0 55.2502 3.5117 NA
0 55.2502 5.4883 NA
0 55.2505 9.488 NA
0 55.2507 9.50348 NA
0 55.2511 11.2895 NA
0 55.2512 3.65287 NA
0 55.2512 5.34713 NA
0 55.2521 3.79405 NA
0 55.2521 5.20595 NA
0 55.2527 0.339648 NA
0 55.2527 8.66035 NA
0 55.2528 3.93523 NA
0 55.2528 5.06477 NA
0 55.2534 4.07642 NA
0 55.2534 4.92358 NA
0 55.2538 4.21761 NA
0 55.2538 4.78239 NA
0 55.2541 4.3588 NA
0 55.2541 4.6412 NA
0 55.2542 4.5 NA
0 55.2558 11.2887 NA
0 55.2559 12.3776 NA
0 55.2569 -1.26448 NA
0 55.2574 0.480359 NA
0 55.2574 8.51964 NA
0 55.2594 11.3293 NA
0 55.262 0.621102 NA
0 55.262 8.3789 NA
0 55.2635 -1.12364 NA
0 55.2664 0.761877 NA
0 55.2664 8.23812 NA
0 55.27 -0.982757 NA
0 55.2702 9.8999 NA
0 55.2706 0.902683 NA
0 55.2706 8.09732 NA
0 55.2713 9.88391 NA
0 55.2747 1.04352 NA
0 55.2747 7.95648 NA
0 55.2762 -0.841828 NA
0 55.2786 1.18438 NA
0 55.2786 7.81562 NA
0 55.2793 9.77135 NA
0 55.2823 -0.700856 NA
0 55.2824 1.32527 NA
0 55.2824 7.67473 NA
0 55.2836 11.1085 NA
0 55.286 1.46619 NA
0 55.286 7.53381 NA
0 55.2883 -0.559841 NA
0 55.2894 1.60713 NA
0 55.2894 7.39287 NA
0 55.2899 9.4401 NA
0 55.2912 10.968 NA
0 55.2926 1.74809 NA
0 55.2926 7.25191 NA
0 55.294 -0.418784 NA
0 55.2957 1.88908 NA
0 55.2957 7.11092 NA
0 55.2987 2.03009 NA
0 55.2987 6.96991 NA
0 55.2997 -0.277687 NA
0 55.3014 2.17112 NA
0 55.3014 6.82888 NA
0 55.3041 2.31217 NA
0 55.3041 6.68783 NA
0 55.3051 -0.136551 NA
0 55.3063 10.7905 NA
0 55.3065 2.45323 NA
0 55.3065 6.54677 NA
0 55.3088 2.59432 NA
0 55.3088 6.40568 NA
0 55.3104 0.00462349 NA
0 55.3109 2.73542 NA
0 55.3109 6.26458 NA
0 55.3112 10.7924 NA
0 55.3129 2.87653 NA
0 55.3129 6.12347 NA
0 55.3143 9.8081 NA
0 55.3147 3.01766 NA
0 55.3147 5.98234 NA
0 55.3155 0.145835 NA
0 55.3163 3.1588 NA
0 55.3163 5.8412 NA
0 55.3164 -1.47567 NA
0 55.3178 3.29995 NA
0 55.3178 5.70005 NA
0 55.3191 3.44111 NA
0 55.3191 5.55889 NA
0 55.3202 3.58227 NA
0 55.3202 5.41773 NA
0 55.3205 0.287083 NA
0 55.3212 3.72345 NA
0 55.3212 5.27655 NA
0 55.322 3.86463 NA
0 55.322 5.13537 NA
0 55.3226 4.00582 NA
0 55.3226 4.99418 NA
0 55.3229 8.64228 NA
0 55.3231 4.14701 NA
0 55.3231 4.85299 NA
0 55.3232 -1.3349 NA
0 55.3235 4.28821 NA
0 55.3235 4.71179 NA
0 55.3236 4.4294 NA
0 55.3236 4.5706 NA
0 55.3253 0.428365 NA
0 55.3255 9.80011 NA
0 55.3276 8.50098 NA
0 55.3289 9.60102 NA
0 55.3295 11.1436 NA
0 55.3297 8.7656 NA
0 55.3299 -1.19409 NA
0 55.3299 0.56968 NA
0 55.3308 -1.59601 NA
0 55.3322 8.35965 NA
0 55.3327 11.1291 NA
0 55.3333 -1.58333 NA
0 55.3344 0.711029 NA
0 55.3364 -1.05323 NA
0 55.3366 8.21829 NA
0 55.3387 0.852408 NA
0 55.3408 8.07689 NA
0 55.3427 -0.912325 NA
0 55.3428 0.993818 NA
0 55.3448 7.93547 NA
0 55.3458 9.84186 NA
0 55.3468 1.13526 NA
0 55.3487 7.79401 NA
0 55.3489 -0.771375 NA
0 55.3506 1.27672 NA
0 55.3525 7.65253 NA
0 55.3543 1.41822 NA
0 55.3549 -0.630381 NA
0 55.356 7.51103 NA
0 55.3578 1.55973 NA
0 55.3595 7.3695 NA
0 55.3608 -0.489345 NA
0 55.3611 1.70128 NA
0 55.3613 10.9595 NA
0 55.3616 9.8665 NA
0 55.3627 7.22794 NA
0 55.3643 1.84284 NA
0 55.3656 11.1718 NA
0 55.3658 7.08637 NA
0 55.3664 -0.348268 NA
0 55.3673 1.98443 NA
0 55.3687 10.8183 NA
0 55.3687 6.94477 NA
0 55.3701 13.1513 NA
0 55.3701 2.12604 NA
0 55.3708 9.5999 NA
0 55.3714 6.80315 NA
0 55.372 -0.207151 NA
0 55.3728 2.26767 NA
0 55.374 6.66151 NA
0 55.3753 2.40932 NA
0 55.3765 6.51985 NA
0 55.3773 -0.0659957 NA
0 55.3776 2.55098 NA
0 55.3787 6.37818 NA
0 55.3798 2.69266 NA
0 55.3808 6.23649 NA
0 55.3818 2.83436 NA
0 55.3825 0.0751977 NA
0 55.3827 6.09479 NA
0 55.383 -1.5358 NA
0 55.3836 2.97607 NA
0 55.3845 5.95307 NA
0 55.3853 3.11779 NA
0 55.3861 5.81135 NA
0 55.3868 3.25952 NA
0 55.3875 5.66961 NA
0 55.3876 0.216428 NA
0 55.3882 3.40127 NA
0 55.3888 5.52786 NA
0 55.3894 3.54302 NA
0 55.3899 -1.39447 NA
0 55.3899 5.3861 NA
0 55.3904 3.68478 NA
0 55.3909 5.24434 NA
0 55.3913 3.82655 NA
0 55.3917 5.10257 NA
0 55.392 3.96832 NA
0 55.3923 4.96079 NA
0 55.3924 0.357693 NA
0 55.3925 4.1101 NA
0 55.3927 4.81901 NA
0 55.3929 4.25188 NA
0 55.393 4.67723 NA
0 55.3931 4.39366 NA
0 55.3931 4.53545 NA
0 55.3945 12.7182 NA
0 55.3948 8.57166 NA
0 55.3961 10.3909 NA
0 55.3967 -1.25309 NA
0 55.3972 0.498992 NA
0 55.4017 0.640325 NA
0 55.4032 12.2923 NA
0 55.4033 -1.11166 NA
0 55.4039 8.289 NA
0 55.404 12.5772 NA
0 55.4061 0.781689 NA
0 55.4082 8.14762 NA
0 55.4097 -0.970187 NA
0 55.4103 0.923085 NA
0 55.4109 10.3817 NA
0 55.4124 8.00621 NA
0 55.4133 12.4361 NA
0 55.4144 1.06451 NA
0 55.416 -0.828668 NA
0 55.416 9.82867 NA
0 55.4163 7.86477 NA
0 55.4167 -1.56667 NA
0 55.4167 12.85 NA
0 55.4167 12.95 NA
0 55.4183 1.20596 NA
0 55.4195 11.1712 NA
0 55.4202 7.7233 NA
0 55.422 1.34744 NA
0 55.4221 -0.687105 NA
0 55.4221 9.6871 NA
0 55.4224 12.2949 NA
0 55.4235 9.8033 NA
0 55.4238 7.58181 NA
0 55.4256 1.48895 NA
0 55.4272 11.0301 NA
0 55.4273 7.44029 NA
0 55.428 -0.545498 NA
0 55.429 1.63048 NA
0 55.43 9.609 NA
0 55.4306 7.29874 NA
0 55.4322 1.77204 NA
0 55.4333 8.60642 NA
0 55.4338 -0.40385 NA
0 55.4338 7.15718 NA
0 55.4347 10.8889 NA
0 55.4353 1.91362 NA
0 55.4368 7.01559 NA
0 55.4372 10.4108 NA
0 55.4382 2.05521 NA
0 55.4394 -0.26216 NA
0 55.4396 6.87398 NA
0 55.441 2.19683 NA
0 55.442 10.7477 NA
0 55.4423 6.73235 NA
0 55.4435 2.33847 NA
0 55.4448 6.5907 NA
0 55.4449 -0.120431 NA
0 55.446 2.48013 NA
0 55.4471 6.44903 NA
0 55.4482 2.6218 NA
0 55.4493 6.30735 NA
0 55.4498 12.9296 NA
0 55.4501 0.0213363 NA
0 55.4503 2.76349 NA
0 55.4507 10.6601 NA
0 55.4513 6.16566 NA
0 55.4521 12.1985 NA
0 55.4522 2.9052 NA
0 55.4531 6.02395 NA
0 55.454 3.04691 NA
0 55.4548 5.88222 NA
0 55.4553 0.163141 NA
0 55.4554 12.182 NA
0 55.4556 3.18864 NA
0 55.4561 -1.46516 NA
0 55.4563 5.74049 NA
0 55.457 3.33038 NA
0 55.4577 5.59874 NA
0 55.4583 3.47213 NA
0 55.4589 5.45699 NA
0 55.4594 3.61389 NA
0 55.4595 10.5595 NA
0 55.4595 12.7887 NA
0 55.4599 5.31523 NA
0 55.4602 0.304982 NA
0 55.4604 3.75566 NA
0 55.4608 5.17346 NA
0 55.4611 3.89743 NA
0 55.4615 5.03168 NA
0 55.4618 4.03921 NA
0 55.462 4.88991 NA
0 55.4622 4.18099 NA
0 55.4624 4.74812 NA
0 55.4625 4.32277 NA
0 55.4626 4.46455 NA
0 55.4626 4.60634 NA
0 55.463 -1.32381 NA
0 55.465 0.446858 NA
0 55.4667 -1.58333 NA
0 55.4667 10.5333 NA
0 55.4667 13.0333 NA
0 55.4677 9.7183 NA
0 55.469 12.6477 NA
0 55.4695 9.67071 NA
0 55.4696 -1.18241 NA
0 55.4696 0.588768 NA
0 55.4696 8.41123 NA
0 55.4706 10.5954 NA
0 55.4715 8.424 NA
0 55.4741 0.73071 NA
0 55.4741 8.26929 NA
0 55.4761 -1.04096 NA
0 55.4782 10.4522 NA
0 55.4784 0.872684 NA
0 55.4784 12.5066 NA
0 55.4784 8.12732 NA
0 55.4825 -0.89946 NA
0 55.4825 1.01469 NA
0 55.4825 7.98531 NA
0 55.4864 9.4734 NA
0 55.4865 1.15672 NA
0 55.4865 7.84328 NA
0 55.4876 12.3655 NA
0 55.4884 9.69119 NA
0 55.4886 -0.757919 NA
0 55.4896 11.1635 NA
0 55.4898 10.385 NA
0 55.4903 1.29878 NA
0 55.4903 7.70122 NA
0 55.4907 9.50391 NA
0 55.4909 9.9058 NA
0 55.4939 1.44087 NA
0 55.4939 7.55913 NA
0 55.4947 -0.616334 NA
0 55.4966 12.2243 NA
0 55.4973 11.0218 NA
0 55.4974 1.58299 NA
0 55.4974 7.41701 NA
0 55.4978 9.558 NA
0 55.5 -1.66667 NA
0 55.5005 -0.474706 NA
0 55.5007 1.72512 NA
0 55.5007 7.27488 NA
0 55.503 9.7417 NA
0 55.5038 1.86729 NA
0 55.5038 7.13271 NA
0 55.5048 10.8801 NA
0 55.5062 -0.333037 NA
0 55.5068 2.00947 NA
0 55.5068 6.99053 NA
0 55.5073 9.9465 NA
0 55.5077 9.72668 NA
0 55.5096 2.15167 NA
0 55.5096 6.84833 NA
0 55.5105 9.60828 NA
0 55.5117 -0.191328 NA
0 55.5121 10.7383 NA
0 55.5122 2.2939 NA
0 55.5122 6.7061 NA
0 55.513 10.6157 NA
0 55.5146 9.6336 NA
0 55.5147 2.43614 NA
0 55.5147 6.56386 NA
0 55.5151 9.9552 NA
0 55.517 2.5784 NA
0 55.517 6.4216 NA
0 55.5171 -0.0495793 NA
0 55.5178 10.5722 NA
0 55.5183 9.75873 NA
0 55.5192 2.72068 NA
0 55.5192 6.27932 NA
0 55.5208 11.1144 NA
0 55.5212 2.86297 NA
0 55.5212 6.13703 NA
0 55.5219 9.7145 NA
0 55.5223 0.0922072 NA
0 55.5228 -1.5255 NA
0 55.523 3.00527 NA
0 55.523 5.99473 NA
0 55.5244 12.8591 NA
0 55.5246 3.14759 NA
0 55.5246 5.85241 NA
0 55.5261 3.28992 NA
0 55.5261 5.71008 NA
0 55.5272 9.6705 NA
0 55.5273 0.23403 NA
0 55.5275 3.43226 NA
0 55.5275 5.56774 NA
0 55.5286 3.5746 NA
0 55.5286 5.4254 NA
0 55.5296 3.71696 NA
0 55.5296 5.28304 NA
0 55.5297 -1.38358 NA
0 55.5304 3.85932 NA
0 55.5304 5.14068 NA
0 55.5311 4.00169 NA
0 55.5311 4.99831 NA
0 55.5316 4.14406 NA
0 55.5316 4.85594 NA
0 55.5319 4.28644 NA
0 55.5319 4.71356 NA
0 55.5321 4.42881 NA
0 55.5321 4.57119 NA
0 55.5322 0.375889 NA
0 55.5333 12.9167 NA
0 55.534 12.7182 NA
0 55.5365 -1.2416 NA
0 55.5369 0.517783 NA
0 55.5381 9.7711 NA
0 55.5414 0.65971 NA
0 55.5431 -1.09958 NA
0 55.5435 12.5772 NA
0 55.5455 11.8474 NA
0 55.5458 0.801668 NA
0 55.5495 -0.957512 NA
0 55.55 -1.63333 NA
0 55.55 0.943658 NA
0 55.55 8.05634 NA
0 55.5526 9.88646 NA
0 55.5527 12.4361 NA
0 55.554 1.08568 NA
0 55.554 7.91432 NA
0 55.5558 -0.815397 NA
0 55.5579 1.22773 NA
0 55.5579 7.77227 NA
0 55.5594 9.75289 NA
0 55.5616 1.3698 NA
0 55.5616 7.6302 NA
0 55.5619 -0.673237 NA
0 55.5619 12.295 NA
0 55.5631 11.0927 NA
0 55.5638 10.0943 NA
0 55.5638 8.1007 NA
0 55.5652 1.5119 NA
0 55.5652 7.4881 NA
0 55.5664 9.7591 NA
0 55.5666 12.2849 NA
0 55.5667 10.0833 NA
0 55.5678 -0.531034 NA
0 55.5686 1.65403 NA
0 55.5686 7.34597 NA
0 55.5702 12.2294 NA
0 55.5707 10.951 NA
0 55.5718 1.79618 NA
0 55.5718 7.20382 NA
0 55.5736 -0.388789 NA
0 55.5748 1.93835 NA
0 55.5748 7.06165 NA
0 55.5777 2.08055 NA
0 55.5777 6.91945 NA
0 55.5781 10.8092 NA
0 55.5792 -0.246502 NA
0 55.5804 2.22277 NA
0 55.5804 6.77723 NA
0 55.583 2.365 NA
0 55.583 6.635 NA
0 55.5833 -1.66667 NA
0 55.5846 -0.104175 NA
0 55.5853 10.6674 NA
0 55.5854 2.50725 NA
0 55.5854 6.49275 NA
0 55.5865 12.9237 NA
0 55.5869 12.9271 NA
0 55.5876 2.64952 NA
0 55.5876 6.35048 NA
0 55.5889 -1.59647 NA
0 55.5897 2.79181 NA
0 55.5897 6.20819 NA
0 55.5899 0.0381901 NA
0 55.5915 12.6779 NA
0 55.5916 2.9341 NA
0 55.5916 6.0659 NA
0 55.5924 10.5255 NA
0 55.5933 3.07642 NA
0 55.5933 5.92358 NA
0 55.5938 12.6704 NA
0 55.5942 12.8585 NA
0 55.5949 3.21874 NA
0 55.5949 5.78126 NA
0 55.595 0.180593 NA
0 55.5959 -1.45457 NA
0 55.5963 3.36108 NA
0 55.5963 5.63892 NA
0 55.5975 3.50342 NA
0 55.5975 5.49658 NA
0 55.5986 3.64577 NA
0 55.5986 5.35423 NA
0 55.5993 10.3836 NA
0 55.5995 3.78813 NA
0 55.5995 5.21187 NA
0 55.5999 0.323033 NA
0 55.6 13 NA
0 55.6003 3.9305 NA
0 55.6003 5.0695 NA
0 55.6009 4.07287 NA
0 55.6009 4.92713 NA
0 55.6011 12.4829 NA
0 55.6013 4.21525 NA
0 55.6013 4.78475 NA
0 55.6015 4.35762 NA
0 55.6015 4.64238 NA
0 55.6016 4.5 NA
0 55.6027 -1.31262 NA
0 55.6038 12.717 NA
0 55.6047 0.465508 NA
0 55.6061 10.2416 NA
0 55.6086 12.3772 NA
0 55.6088 11.1749 NA
0 55.6092 10.6137 NA
0 55.6093 0.608016 NA
0 55.6094 -1.17062 NA
0 55.6127 10.0996 NA
0 55.6138 0.750558 NA
0 55.6159 -1.02858 NA
0 55.618 0.893132 NA
0 55.6191 9.95754 NA
0 55.6195 9.692 NA
0 55.6201 8.03557 NA
0 55.6202 12.9923 NA
0 55.6222 -0.886487 NA
0 55.6222 1.03574 NA
0 55.6241 7.89295 NA
0 55.6252 9.7499 NA
0 55.6261 1.17837 NA
0 55.628 7.7503 NA
0 55.6284 -0.74435 NA
0 55.6299 1.32103 NA
0 55.6317 7.60763 NA
0 55.6335 1.46372 NA
0 55.6344 -0.602168 NA
0 55.6353 7.46493 NA
0 55.6359 12.6544 NA
0 55.637 1.60643 NA
0 55.6377 12.6569 NA
0 55.6386 7.3222 NA
0 55.6402 1.74917 NA
0 55.6403 -0.459944 NA
0 55.6405 12.0909 NA
0 55.6418 7.17945 NA
0 55.6434 1.89193 NA
0 55.644 10.8801 NA
0 55.6449 7.03668 NA
0 55.6459 -0.317678 NA
0 55.6463 2.03472 NA
0 55.6477 -1.80925 NA
0 55.6477 6.89388 NA
0 55.6491 2.17752 NA
0 55.6504 6.75107 NA
0 55.6514 10.7383 NA
0 55.6515 -0.175371 NA
0 55.6517 2.32035 NA
0 55.653 6.60823 NA
0 55.6542 2.46319 NA
0 55.6549 -1.66743 NA
0 55.6553 6.46538 NA
0 55.6565 2.60605 NA
0 55.6568 -0.0330244 NA
0 55.6575 6.32251 NA
0 55.6585 10.5965 NA
0 55.6586 2.74893 NA
0 55.6591 12.9293 NA
0 55.6596 6.17963 NA
0 55.6605 2.89182 NA
0 55.6615 6.03673 NA
0 55.662 -1.52555 NA
0 55.662 0.10936 NA
0 55.6623 3.03472 NA
0 55.6628 9.6737 NA
0 55.6632 5.89382 NA
0 55.664 3.17764 NA
0 55.6647 5.7509 NA
0 55.6654 3.32057 NA
0 55.6655 10.4546 NA
0 55.6661 5.60796 NA
0 55.6667 -1.8 NA
0 55.6667 3.46351 NA
0 55.667 0.251782 NA
0 55.6673 5.46502 NA
0 55.6678 3.60645 NA
0 55.6683 5.32207 NA
0 55.6688 12.7878 NA
0 55.6688 3.74941 NA
0 55.6689 -1.38363 NA
0 55.6692 5.17911 NA
0 55.6696 3.89237 NA
0 55.6699 5.03615 NA
0 55.6702 4.03534 NA
0 55.6704 4.89318 NA
0 55.6707 4.17831 NA
0 55.6708 4.75021 NA
0 55.6709 4.32128 NA
0 55.671 4.60723 NA
0 55.6711 4.46426 NA
0 55.6719 0.39424 NA
0 55.6723 10.3126 NA
0 55.675 13.0667 NA
0 55.6757 -1.24166 NA
0 55.6763 12.5693 NA
0 55.6766 0.536732 NA
0 55.6783 12.6462 NA
0 55.679 10.1707 NA
0 55.6811 0.679258 NA
0 55.6823 -1.09963 NA
0 55.6855 0.821816 NA
0 55.6855 10.0286 NA
0 55.6876 8.10689 NA
0 55.6887 -0.957566 NA
0 55.6896 0.964405 NA
0 55.6902 11.8382 NA
0 55.6917 7.96429 NA
0 55.6937 1.10702 NA
0 55.6949 -0.815451 NA
0 55.6956 7.82165 NA
0 55.6975 1.24967 NA
0 55.6978 12.6154 NA
0 55.6994 7.67899 NA
0 55.701 -0.673292 NA
0 55.7012 1.39235 NA
0 55.703 7.5363 NA
0 55.7043 9.55731 NA
0 55.7048 1.53505 NA
0 55.7065 7.39359 NA
0 55.7069 -0.531089 NA
0 55.7081 1.67778 NA
0 55.7097 7.25085 NA
0 55.7113 1.82053 NA
0 55.7114 9.5368 NA
0 55.7127 -0.388843 NA
0 55.7129 7.10809 NA
0 55.7136 10.0144 NA
0 55.7141 -1.87123 NA
0 55.7141 10.8712 NA
0 55.7144 1.9633 NA
0 55.7158 6.9653 NA
0 55.7161 11.9772 NA
0 55.7161 12.5997 NA
0 55.7163 10.0175 NA
0 55.7167 13.0167 NA
0 55.7172 2.1061 NA
0 55.7183 -0.246556 NA
0 55.7186 6.8225 NA
0 55.7196 9.605 NA
0 55.7199 2.24891 NA
0 55.7212 6.67967 NA
0 55.7215 -1.72883 NA
0 55.7215 10.7288 NA
0 55.7225 2.39175 NA
0 55.7232 11.1827 NA
0 55.7237 -0.10423 NA
0 55.7237 6.53683 NA
0 55.7248 2.5346 NA
0 55.7259 12.5815 NA
0 55.726 6.39397 NA
0 55.727 2.67747 NA
0 55.7281 11.2428 NA
0 55.7281 6.25109 NA
0 55.7286 -1.58639 NA
0 55.7286 10.5864 NA
0 55.7289 12.929 NA
0 55.729 0.0381362 NA
0 55.7291 2.82036 NA
0 55.73 6.1082 NA
0 55.7309 2.96326 NA
0 55.7318 5.96529 NA
0 55.7321 11.7954 NA
0 55.7327 3.10617 NA
0 55.7334 5.82237 NA
0 55.7341 0.18054 NA
0 55.7342 3.24909 NA
0 55.7349 5.67944 NA
0 55.7355 12.0328 NA
0 55.7356 -1.44389 NA
0 55.7356 10.4439 NA
0 55.7356 3.39203 NA
0 55.7362 5.5365 NA
0 55.7368 3.53497 NA
0 55.7373 5.39355 NA
0 55.7378 3.67792 NA
0 55.7382 8.1831 NA
0 55.7383 5.2506 NA
0 55.7386 12.7869 NA
0 55.7387 3.82088 NA
0 55.739 0.32298 NA
0 55.7391 5.10763 NA
0 55.7394 3.96385 NA
0 55.7397 4.96467 NA
0 55.7399 4.10682 NA
0 55.7401 4.82169 NA
0 55.7403 4.24979 NA
0 55.7404 4.67872 NA
0 55.7405 4.39277 NA
0 55.7406 4.53574 NA
0 55.7425 -1.30134 NA
0 55.7425 10.3013 NA
0 55.7427 10.8727 NA
0 55.7438 0.465455 NA
0 55.7482 12.6447 NA
0 55.7484 0.607965 NA
0 55.7491 -1.15874 NA
0 55.7491 10.1587 NA
0 55.7501 11.3366 NA
0 55.7503 11.9594 NA
0 55.751 12.1099 NA
0 55.7528 0.750508 NA
0 55.7556 -1.0161 NA
0 55.756 11.8508 NA
0 55.7565 11.8011 NA
0 55.7567 12.905 NA
0 55.7568 11.8023 NA
0 55.7571 0.893082 NA
0 55.7592 8.03562 NA
0 55.7607 12.599 NA
0 55.7612 1.03569 NA
0 55.762 -0.873404 NA
0 55.7621 10.2723 NA
0 55.7632 7.893 NA
0 55.7639 11.3599 NA
0 55.7647 11.227 NA
0 55.7651 1.17832 NA
0 55.7657 -2.00293 NA
0 55.7671 7.75035 NA
0 55.7682 -0.730666 NA
0 55.7689 1.32098 NA
0 55.7707 7.60767 NA
0 55.7725 1.46367 NA
0 55.7725 11.0847 NA
0 55.7742 -0.587883 NA
0 55.7743 7.46497 NA
0 55.776 1.60639 NA
0 55.7776 7.32224 NA
0 55.7793 1.74913 NA
0 55.78 -0.445056 NA
0 55.78 -1.94242 NA
0 55.78 10.9424 NA
0 55.78 11.6126 NA
0 55.7808 7.17949 NA
0 55.7824 1.89189 NA
0 55.783 -2 NA
0 55.7839 7.03672 NA
0 55.7853 2.03468 NA
0 55.7857 -0.302188 NA
0 55.7867 6.89392 NA
0 55.7874 -1.80006 NA
0 55.7874 10.8001 NA
0 55.7881 2.17749 NA
0 55.7882 12.592 NA
0 55.7894 6.7511 NA
0 55.7907 2.32031 NA
0 55.7909 12.0508 NA
0 55.7912 -0.159278 NA
0 55.792 6.60827 NA
0 55.7932 2.46316 NA
0 55.7943 6.46541 NA
0 55.7947 -1.65764 NA
0 55.7947 10.6576 NA
0 55.7954 2.60602 NA
0 55.7965 -0.0163292 NA
0 55.7965 6.32254 NA
0 55.7976 2.7489 NA
0 55.7986 6.17966 NA
0 55.7987 10.5301 NA
0 55.7995 2.89179 NA
0 55.8004 6.03676 NA
0 55.8013 3.0347 NA
0 55.8017 0.126659 NA
0 55.8018 -1.51517 NA
0 55.8018 10.5152 NA
0 55.8021 11.7904 NA
0 55.8021 5.89384 NA
0 55.8029 3.17762 NA
0 55.8035 12.8579 NA
0 55.8037 5.75092 NA
0 55.8044 3.32055 NA
0 55.805 5.60798 NA
0 55.8057 3.46349 NA
0 55.8062 5.46504 NA
0 55.8067 0.269684 NA
0 55.8068 3.60644 NA
0 55.8073 5.32208 NA
0 55.8077 3.7494 NA
0 55.8082 5.17912 NA
0 55.8085 3.89236 NA
0 55.8087 -1.37265 NA
0 55.8087 10.3726 NA
0 55.8089 5.03616 NA
0 55.8092 4.03533 NA
0 55.8094 4.89318 NA
0 55.8096 4.1783 NA
0 55.8098 4.75021 NA
0 55.8099 4.32128 NA
0 55.81 4.46426 NA
0 55.81 4.60723 NA
0 55.8112 11.499 NA
0 55.8116 0.412745 NA
0 55.8131 12.7158 NA
0 55.8154 -1.23007 NA
0 55.8154 10.2301 NA
0 55.8155 11.8851 NA
0 55.8163 0.555842 NA
0 55.8172 8.1937 NA
0 55.8203 10.0468 NA
0 55.8208 0.698972 NA
0 55.8212 12.5745 NA
0 55.8216 12.0132 NA
0 55.822 -1.08745 NA
0 55.8251 0.842134 NA
0 55.8251 8.15787 NA
0 55.8253 11.6655 NA
0 55.8269 11.3623 NA
0 55.8284 -0.944783 NA
0 55.8293 0.985329 NA
0 55.8293 8.01467 NA
0 55.8333 1.12855 NA
0 55.8333 7.87145 NA
0 55.8334 8.3176 NA
0 55.8347 -0.802067 NA
0 55.8348 11.2195 NA
0 55.8371 12.0662 NA
0 55.8372 1.27181 NA
0 55.8372 7.72819 NA
0 55.8408 -0.659307 NA
0 55.8408 1.41509 NA
0 55.8408 7.58491 NA
0 55.8425 11.0767 NA
0 55.8443 1.55839 NA
0 55.8443 7.44161 NA
0 55.8464 -2.0052 NA
0 55.8467 -0.516502 NA
0 55.8477 1.70173 NA
0 55.8477 7.29827 NA
0 55.85 -2.05 NA
0 55.8501 10.9337 NA
0 55.8504 8.3721 NA
0 55.8509 1.84508 NA
0 55.8509 7.15492 NA
0 55.8524 -0.373655 NA
0 55.8539 -1.86226 NA
0 55.8539 1.98846 NA
0 55.8539 7.01154 NA
0 55.8552 11.9854 NA
0 55.856 11.9991 NA
0 55.8567 2.13186 NA
0 55.8567 6.86814 NA
0 55.8567 9.87488 NA
0 55.8571 10.0774 NA
0 55.8573 12.5641 NA
0 55.8576 10.7908 NA
0 55.858 -0.230765 NA
0 55.8594 2.27528 NA
0 55.8594 6.72472 NA
0 55.8612 -1.71926 NA
0 55.8615 12.849 NA
0 55.8619 2.41873 NA
0 55.8619 6.58127 NA
0 55.8621 9.8432 NA
0 55.8634 -0.0878358 NA
0 55.8639 12.8265 NA
0 55.8643 2.56218 NA
0 55.8643 6.43782 NA
0 55.8647 10.5483 NA
0 55.8664 2.70566 NA
0 55.8664 6.29434 NA
0 55.8667 -2.08333 NA
0 55.8675 11.8617 NA
0 55.8684 -1.57622 NA
0 55.8684 2.84915 NA
0 55.8684 6.15085 NA
0 55.8684 8.1799 NA
0 55.8687 0.0551331 NA
0 55.8703 2.99265 NA
0 55.8703 6.00735 NA
0 55.8719 10.5047 NA
0 55.872 3.13617 NA
0 55.872 5.86383 NA
0 55.8735 3.2797 NA
0 55.8735 5.7203 NA
0 55.8738 0.19814 NA
0 55.8748 3.42324 NA
0 55.8748 5.57676 NA
0 55.8754 -1.43311 NA
0 55.876 11.7191 NA
0 55.876 3.56679 NA
0 55.876 5.43321 NA
0 55.877 3.71035 NA
0 55.877 5.28965 NA
0 55.8778 3.85391 NA
0 55.8778 5.14609 NA
0 55.8785 3.99748 NA
0 55.8785 5.00252 NA
0 55.8787 0.341184 NA
0 55.8788 10.3615 NA
0 55.879 4.14105 NA
0 55.879 4.85895 NA
0 55.8793 4.28463 NA
0 55.8793 4.71537 NA
0 55.8795 4.42821 NA
0 55.8795 4.57179 NA
0 55.8807 11.1339 NA
