8761 4 0.8003 0.8139 0.1487 0.1824 24222261.2538 23592241.7237 262770741.6086 28249.8510 427956.1914 31768468.2439 31368726.4376 12360684.0158 11808330.7875 11808330.7875 11808330.7875 11808330.7875 11808330.7875 11808330.7875 0.9320 0.3980 0.2303 0.2160 0.1945 0.1921 0.1921 0.1921 0.1921 0.1921 0.1921 0.2142 0.0529 0.6088 1.3854 1.5348 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 0.1034 0.0751 0.0635 0.0567 0.0563 0.0563 0.0563 0.0563 0.0563 0.0563 0.0769  
8761 12 1.6178 0.6914 0.0180 0.0304 16470352.0666 3622140.3951 1267948366.2652 42718.7278 819314457.9557 4094015468.4399 1515712559.6030 323910786.9464 94265319.5304 56674049.5447 35492673.9082 19183319.5934 11083293.2987 8499420.6316 413.7395 0.5691 0.0188 0.0269 0.0416 0.0465 0.0478 0.0486 0.0504 0.0531 0.0549 0.0375 0.0184 0.1356 0.2769 0.3802 0.4349 0.4701 0.5127 0.5465 0.5634 0.5688 1.1640 0.1873 0.1147 0.0853 0.0731 0.0674 0.0657 0.0651 0.0639 0.0621 0.0610 0.1008  
8761 15 0.0059 0.6888 0.0013 0.0022 7319089.3755 0.0000 1209773292.4033 3555.2344 1425341146.0167 13413594887.3111 7305368576.9147 3786961840.1366 1782392122.0367 1524508657.0297 1505540974.8285 1503830047.6946 1500782985.9073 1497095388.0469 0.0000 0.9035 0.0028 0.0023 0.0023 0.0023 0.0023 0.0024 0.0026 0.0030 0.0035 0.0000 0.0045 0.0337 0.0592 0.0853 0.1005 0.1024 0.1026 0.1027 0.1028 0.1030 1.6453 0.2664 0.2028 0.1620 0.1522 0.1375 0.1336 0.1333 0.1333 0.1333 0.1333 0.0000  
8761 29 0.5476 0.6751 0.0490 0.0855 68880923.9447 186152192.4212 174188926.8109 70089.3602 4172185.6872 423434706.0431 927499331.3349 792235101.2632 510403660.5293 336980873.4996 229989884.5011 157181476.4704 126954846.2803 116245881.9007 73.4754 4.2665 0.9916 0.1829 0.0541 0.0410 0.0783 0.2688 0.5795 0.7650 0.8373 0.0368 0.0010 0.0099 0.0325 0.0678 0.1129 0.1628 0.2161 0.2679 0.3137 0.3560 2.5550 0.1499 0.1159 0.1001 0.0810 0.0679 0.0593 0.0537 0.0495 0.0466 0.0448 0.0671  
8761 30 0.1244 0.8885 0.0174 0.0376 21063995.8354 28903.4870 166354325.2148 3891.1333 8.7155 6646.8519 1245455.3420 11176923.0071 20729519.5314 21271148.4720 20964286.0153 20941747.4730 20941747.4730 20941747.4730 0.4724 1.0872 3.0796 0.8436 0.2027 0.0645 0.0310 0.0249 0.0246 0.0246 0.0246 0.2498 0.0091 0.1156 0.3985 0.8371 1.2571 1.4233 1.4453 1.4461 1.4461 1.4461 1.4461 0.1308 0.0828 0.0690 0.0638 0.0595 0.0568 0.0563 0.0563 0.0563 0.0563 0.0661  
8761 35 0.9671 0.4555 0.2853 0.5677 12256853.3613 1959885.0648 105747385.3116 12141.3315 3593393.2609 39989552.7704 59224246.8761 66559433.3309 46188957.1789 23248688.9075 14418847.3725 12783995.2555 12471258.1214 12242152.3390 9.5589 0.5690 1.8670 1.7837 0.2592 0.1902 0.1323 0.0645 0.0438 0.0420 0.0418 0.0658 0.0142 0.1164 0.2522 0.3538 0.4235 0.4826 0.5056 0.5112 0.5153 0.5197 1.4702 0.1364 0.1127 0.0840 0.0757 0.0726 0.0699 0.0669 0.0660 0.0658 0.0658 0.0977  
8761 36 1.2116 0.5679 0.0436 0.1001 147858177.3971 1557159.2985 232453889.0333 213741.1455 40800870367.0429 41285625970.6502 7130067566.3677 6976026104.9431 6699860852.3454 6065020520.4977 5085189330.9641 3945942499.1039 2866218694.4903 2171329537.7528 1.1017 1.1610 0.1335 0.1447 0.1449 0.1449 0.1449 0.1449 0.1449 0.1449 0.1449 0.1628 0.0007 0.0051 0.0076 0.0077 0.0082 0.0095 0.0115 0.0137 0.0159 0.0173 1.4359 0.1898 0.1844 0.1300 0.1289 0.1289 0.1289 0.1289 0.1289 0.1289 0.1289 0.0960  
17545 4 4.0691 1.7936 0.0524 0.0571 16474223.6167 4189756.7016 523838834.5346 17747.3678 830597.8953 62095331.2626 68038247.6495 30574205.3127 29438553.1906 29438553.1906 29438553.1906 29438553.1906 29438553.1906 29438553.1906 1.7236 0.1229 0.0482 0.0437 0.0392 0.0389 0.0389 0.0389 0.0389 0.0389 0.0389 0.0442 0.0529 0.6088 1.3854 1.5348 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 0.1044 0.0745 0.0626 0.0566 0.0563 0.0563 0.0563 0.0563 0.0563 0.0563 0.0771  
17545 12 2.0669 2.0642 0.0084 0.0126 18091711.6273 218385.9781 3526673195.4959 681013.8667 2075131672.5143 10299860966.4329 4873465099.6962 1757530485.9889 350389506.5705 143375859.2477 83203379.0989 39407680.3680 17657647.1171 10723614.2150 1045.5205 0.1120 0.0033 0.0077 0.0131 0.0155 0.0165 0.0167 0.0170 0.0177 0.0183 0.0038 0.0184 0.1356 0.2769 0.3802 0.4349 0.4701 0.5127 0.5465 0.5634 0.5688 1.1640 0.1877 0.1112 0.0828 0.0739 0.0695 0.0660 0.0655 0.0647 0.0632 0.0617 0.1013  
17545 15 1.2225 1.1737 0.0003 0.0005 1161392.5818 65526.3365 1307873348.5291 424441.2424 2785874035.6350 17009918954.5463 10938906513.4096 5148917526.8685 1787403534.5714 1354952306.8235 1323714873.6518 1321836728.4984 1319157293.5160 1315914603.2660 0.0000 0.0242 0.0003 0.0003 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0000 0.0045 0.0337 0.0592 0.0853 0.1005 0.1024 0.1026 0.1027 0.1028 0.1030 1.6453 0.2869 0.2005 0.1618 0.1556 0.1404 0.1339 0.1333 0.1333 0.1333 0.1333 0.0000  
17545 29 0.7878 0.8750 0.0328 0.0654 16354027.0238 1011278.8325 158893094.1661 103683.1850 1100390.5631 135282030.1433 602964073.1292 774631485.1709 565166668.4896 351973804.1828 220433192.5535 141232494.8374 107985998.4869 94662979.5697 87.7901 2.6649 0.6494 0.2117 0.0287 0.0078 0.0102 0.0282 0.0689 0.1174 0.1609 0.0056 0.0010 0.0099 0.0325 0.0678 0.1129 0.1628 0.2161 0.2679 0.3137 0.3560 2.5550 0.1948 0.1099 0.0919 0.0791 0.0681 0.0600 0.0546 0.0502 0.0470 0.0451 0.0670  
17545 30 1.4205 1.7384 0.0034 0.0076 3880335.9684 1627783.7535 174511625.1564 36614.7070 1903264.9776 53392209.1876 86918448.1684 32837555.0708 18439850.7228 21567987.2994 22341748.4538 22377715.4034 22377715.4034 22377715.4034 4.7378 0.0056 0.0303 0.1104 0.0718 0.0085 0.0046 0.0037 0.0036 0.0036 0.0036 0.1804 0.0091 0.1156 0.3985 0.8371 1.2571 1.4233 1.4453 1.4461 1.4461 1.4461 1.4461 0.1840 0.1293 0.1021 0.0761 0.0586 0.0565 0.0563 0.0563 0.0563 0.0563 0.0855  
17545 35 1.0208 0.8306 0.1988 0.2687 9982637.8418 2110.4336 92213017.0007 9697.2364 660209.1118 9911265.5477 37257024.8625 59361081.2923 44703535.2387 22311724.0079 13610832.5177 12002877.9666 11703364.5282 11487295.1865 3.8721 0.4352 1.3841 0.5904 0.1672 0.1609 0.1064 0.0338 0.0100 0.0079 0.0076 0.0665 0.0142 0.1164 0.2522 0.3538 0.4235 0.4826 0.5056 0.5112 0.5153 0.5197 1.4702 0.1358 0.1081 0.0808 0.0747 0.0727 0.0701 0.0670 0.0660 0.0659 0.0658 0.0917  
