8761 4 0.7766 0.8189 0.1442 0.1803 24183330.0260 22375022.1702 256396426.3784 27413.9915 378391.7325 31175114.7574 30291438.5040 12746350.0644 12245285.3581 12245285.3581 12245285.3581 12245285.3581 12245285.3581 12245285.3581 0.9234 0.3886 0.2192 0.2102 0.1955 0.1940 0.1940 0.1940 0.1940 0.1940 0.1940 0.2035 0.0529 0.6088 1.3854 1.5348 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 0.1027 0.0751 0.0634 0.0567 0.0563 0.0563 0.0563 0.0563 0.0563 0.0563 0.0768  
8761 12 1.6240 0.6919 0.0179 0.0303 16472222.3715 3448157.8470 1305951644.2399 42882.7541 758321894.4325 4122675795.0563 1542249622.4703 338003593.9092 95378715.7606 56203355.6705 35187438.2602 19052877.2512 11039655.2903 8483447.1105 421.5202 0.5689 0.0186 0.0267 0.0416 0.0465 0.0477 0.0486 0.0503 0.0529 0.0547 0.0341 0.0184 0.1356 0.2769 0.3802 0.4349 0.4701 0.5127 0.5465 0.5634 0.5688 1.1640 0.1877 0.1143 0.0855 0.0731 0.0675 0.0657 0.0651 0.0639 0.0622 0.0610 0.1009  
8761 15 0.0048 0.6895 0.0010 0.0017 6269285.6769 0.0000 1158111500.1009 2892.5472 1497762221.7485 14412063617.0541 6610340997.6116 3490113166.0292 1747291595.7442 1523081431.8857 1506496660.7807 1504846040.6932 1501796860.0705 1498106697.9855 0.0000 0.8970 0.0024 0.0017 0.0018 0.0018 0.0018 0.0019 0.0020 0.0025 0.0030 0.0000 0.0045 0.0337 0.0592 0.0853 0.1005 0.1024 0.1026 0.1027 0.1028 0.1030 1.6453 0.2648 0.2032 0.1622 0.1519 0.1373 0.1336 0.1333 0.1333 0.1333 0.1333 0.0000  
8761 29 0.5648 0.6766 0.0556 0.0857 69976214.8238 174564557.6341 176995009.9364 72282.6216 4328916.9774 438483408.3299 935672438.5326 779199607.0164 499037648.2109 334097370.0693 232000519.2172 161297346.9210 131576224.5765 120759120.5982 71.1744 4.2490 0.9885 0.1844 0.0544 0.0410 0.0772 0.2598 0.5543 0.7295 0.7993 0.0369 0.0010 0.0099 0.0325 0.0678 0.1129 0.1628 0.2161 0.2679 0.3137 0.3560 2.5550 0.1499 0.1159 0.1003 0.0811 0.0678 0.0593 0.0537 0.0494 0.0466 0.0448 0.0671  
8761 30 0.1249 0.8888 0.0170 0.0370 21058948.5395 32249.5508 168765214.6645 3906.0940 7.2674 3242.9733 913321.8206 9783784.9032 19832191.0606 21582967.7686 21549527.1699 21541067.1824 21541067.1824 21541067.1824 0.4624 1.1407 3.3934 0.8801 0.2045 0.0635 0.0303 0.0246 0.0243 0.0243 0.0243 0.2502 0.0091 0.1156 0.3985 0.8371 1.2571 1.4233 1.4453 1.4461 1.4461 1.4461 1.4461 0.1307 0.0835 0.0684 0.0635 0.0594 0.0568 0.0563 0.0563 0.0563 0.0563 0.0661  
8761 35 1.0663 0.4794 0.2688 0.5435 12269137.3789 1749526.9296 107345824.8483 13387.2200 4762890.4056 59174049.4958 62777204.2931 65887525.5524 45181444.6754 22950044.0133 14407417.1287 12823001.4800 12513377.9817 12283844.2295 12.0269 0.4555 1.5591 1.6891 0.2557 0.1892 0.1306 0.0627 0.0421 0.0403 0.0401 0.0619 0.0142 0.1164 0.2522 0.3538 0.4235 0.4826 0.5056 0.5112 0.5153 0.5197 1.4702 0.1348 0.1131 0.0843 0.0758 0.0726 0.0699 0.0669 0.0660 0.0658 0.0658 0.0986  
8761 36 1.2225 0.5676 0.0436 0.1002 145651383.3188 1865116.9057 221931987.1943 215657.2555 41305353524.7781 41649535779.5242 6969279275.9150 6814783575.8093 6545004717.3848 5924845235.3915 4967672900.0610 3854771451.0905 2800016543.7682 2121196881.6970 1.0938 1.1611 0.1336 0.1457 0.1459 0.1459 0.1459 0.1459 0.1460 0.1460 0.1460 0.1700 0.0007 0.0051 0.0076 0.0077 0.0082 0.0095 0.0115 0.0137 0.0159 0.0173 1.4359 0.1898 0.1845 0.1301 0.1289 0.1289 0.1289 0.1289 0.1289 0.1289 0.1289 0.0960  
17545 4 3.6919 1.6924 0.0538 0.0593 16365069.0391 4649312.1473 473630593.7882 18030.0989 605277.0740 51177457.3823 56398776.2033 30057179.4636 29287093.8723 29287093.8723 29287093.8723 29287093.8723 29287093.8723 29287093.8723 1.3753 0.1278 0.0528 0.0482 0.0403 0.0397 0.0397 0.0397 0.0397 0.0397 0.0397 0.0543 0.0529 0.6088 1.3854 1.5348 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 0.1024 0.0746 0.0624 0.0566 0.0563 0.0563 0.0563 0.0563 0.0563 0.0563 0.0767  
17545 12 2.3911 2.2868 0.0082 0.0124 18168927.7874 211993.1412 3827027634.7454 681237.4210 2593572644.3992 12369213454.4812 5620743611.2305 1667776258.0889 295528639.0598 108989634.4911 63353161.2341 30871121.8213 14739587.8518 9596198.4229 1172.8440 0.1052 0.0034 0.0075 0.0128 0.0155 0.0166 0.0168 0.0171 0.0177 0.0182 0.0033 0.0184 0.1356 0.2769 0.3802 0.4349 0.4701 0.5127 0.5465 0.5634 0.5688 1.1640 0.1877 0.1121 0.0833 0.0742 0.0697 0.0660 0.0654 0.0646 0.0630 0.0616 0.1021  
17545 15 1.0589 1.0354 0.0004 0.0006 1326768.9605 142458.2622 1172445014.6771 415665.0542 1709788651.4396 14032148991.9603 8766056183.9460 4276781117.7559 1680947861.7325 1346999711.5805 1322734763.3385 1321036259.2280 1318358541.3837 1315117929.2067 0.0000 0.0119 0.0004 0.0004 0.0005 0.0005 0.0005 0.0005 0.0005 0.0005 0.0005 0.0000 0.0045 0.0337 0.0592 0.0853 0.1005 0.1024 0.1026 0.1027 0.1028 0.1030 1.6453 0.2792 0.1982 0.1619 0.1548 0.1395 0.1338 0.1333 0.1333 0.1333 0.1333 0.0000  
