2160 12 63301 357582 787646 1543915 2007538 1534350 866936 440564 263150 199209 27334 0 0 0  
2160 15 0 842632 7300889 9546008 7322205 5146002 8147393 33850 0 0 0 0 0 0  
2160 29 15468 268547 1308383 901180 641665 474706 504028 381301 34317 18 0 0 0 0  
2160 30 0 0 0 0 0 7 50 155 433 1099 6033 16094 17750 107925  
2160 35 0 0 670 10436 45727 137158 138158 97732 125558 71647 451 0 0 0  
2160 36 0 91577185 51116875 1980100 0 0 0 0 0 0 0 0 0 0  
2880 4 0 2 26 132 752 2353 5935 11883 17643 21351 24428 20501 16588 48811  
2880 12 19166 111636 749072 1516850 1982221 1517253 859056 436430 260507 197234 27043 0 0 0  
2880 15 0 320122 7134390 9381282 7220295 5086020 7777323 30005 0 0 0 0 0 0  
2880 29 2198 53080 1239065 889141 635530 470428 484160 364282 32517 17 0 0 0 0  
2880 30 0 0 0 0 0 7 21 26 70 178 5888 15714 17338 106881  
2880 35 0 0 576 9130 40111 135696 0 96136 122715 71040 447 0 0 0  
2880 36 0 87218206 48839212 1895176 0 0 0 0 0 0 0 0 0 0  
3624 4 0 2 25 124 705 2212 5797 11506 17198 20840 23772 19976 16177 47633  
3624 12 17959 107869 734847 1495289 1958856 1500851 851157 432283 257862 195259 26770 0 0 0  
3624 15 0 308848 6971900 9218694 7119166 5026283 7418550 28692 0 0 0 0 0 0  
3624 29 1872 46948 1226576 880990 630449 466843 470362 352041 31220 16 0 0 0 0  
3624 30 0 0 0 0 0 7 8 25 68 173 5839 15591 17209 106305  
3624 35 0 0 553 8886 39143 134264 0 94485 119851 70474 444 0 0 0  
3624 36 0 85787635 48248045 1877034 0 0 0 0 0 0 0 0 0 0  
4344 4 0 0 3 19 130 559 1639 4214 9226 15544 21164 23623 19736 66438  
4344 12 1076 17511 143199 714032 1532518 2019011 1633046 809560 381413 206301 26510 0 0 0  
4344 15 0 69325 3341342 9474209 9944648 5339869 7078459 28134 0 0 0 0 0 0  
4344 29 1339 37607 1139824 910065 658265 472514 461148 343123 30239 16 0 0 0 0  
4344 30 0 0 0 0 0 1 7 12 36 105 2515 11054 16423 114260  
4344 35 0 0 66 2139 14765 75262 88153 77645 132634 70144 441 0 0 0  
4344 36 0 80467297 51630440 1860656 0 0 0 0 0 0 0 0 0 0  
5088 4 0 0 2 11 95 434 1603 4057 8985 15161 20626 23051 19229 65030  
5088 12 325 5446 136191 701269 1512946 1997366 1618814 802553 378009 204514 26271 0 0 0  
5088 15 0 7315 3265359 9312831 9809165 5279236 6723003 24714 0 0 0 0 0 0  
5088 29 192 6312 1079339 897869 652068 468372 439596 324965 28335 14 0 0 0 0  
5088 30 0 0 0 0 0 1 1 2 6 17 2454 10791 16039 113164  
5088 35 0 0 50 1764 12210 74440 0 76376 129611 69450 436 0 0 0  
5088 36 0 76632603 49327011 1778876 0 0 0 0 0 0 0 0 0 0  
5832 4 0 0 2 10 89 412 1570 3926 8777 14827 20156 22536 18778 63754  
5832 12 304 5260 133592 691150 1494773 1976214 1604717 795609 374639 202746 26041 0 0 0  
5832 15 0 7056 3191452 9155693 9677053 5220111 6375565 23776 0 0 0 0 0 0  
5832 29 154 5353 1068337 889573 646775 464697 423861 311439 26963 13 0 0 0 0  
5832 30 0 0 0 0 0 1 1 2 6 16 2433 10706 15920 112571  
5832 35 0 0 46 1734 12030 73628 0 75103 126680 68765 432 0 0 0  
5832 36 0 75383091 48738347 1761987 0 0 0 0 0 0 0 0 0 0  
6552 4 0 0 0 2 15 81 350 1108 3194 8036 13057 20260 20808 84753  
6552 12 18 633 18563 194718 708359 1669448 2314644 1465617 606774 223866 25820 0 0 0  
6552 15 0 1638 1403803 7100388 12703282 5627280 6047743 23345 0 0 0 0 0 0  
6552 29 111 4030 994983 902783 676158 469777 412876 301281 25917 13 0 0 0 0  
6552 30 0 0 0 0 0 0 1 2 3 9 943 6515 14531 118876  
6552 35 0 0 5 445 3794 32539 49321 60260 137492 68391 428 0 0 0  
6552 36 0 70503979 51822520 1745698 0 0 0 0 0 0 0 0 0 0  
7297 4 0 0 0 1 11 63 334 1071 3109 7834 12737 19756 20325 83040  
7297 12 5 197 17652 186538 698627 1651609 2294991 1453689 601870 222140 25612 0 0 0  
7297 15 0 173 1371966 6979099 12528849 5562747 5716005 20406 0 0 0 0 0 0  
7297 29 15 641 939360 890392 669301 465245 392350 284170 24149 12 0 0 0 0  
7297 30 0 0 0 0 0 0 0 0 0 1 919 6355 14179 117715  
7297 35 0 0 3 362 3096 32153 0 59250 134255 67709 424 0 0 0  
7297 36 0 67142425 49528992 1670944 0 0 0 0 0 0 0 0 0 0  
8017 4 0 0 0 1 10 59 327 1039 3032 7659 12448 19306 19896 81490  
8017 12 5 190 17312 183818 689792 1634390 2275557 1441891 597024 220436 25410 0 0 0  
8017 15 0 167 1340912 6860398 12357918 5499455 5382950 19769 0 0 0 0 0 0  
8017 29 13 554 896691 881927 663735 461454 379807 273141 23007 11 0 0 0 0  
8017 30 0 0 0 0 0 0 0 0 0 1 912 6306 14077 117107  
8017 35 0 0 3 356 3046 31776 0 58231 131155 67035 420 0 0 0  
8017 36 0 66049268 48938769 1654407 0 0 0 0 0 0 0 0 0 0  
8761 4 0 78 831 3291 9310 17538 28362 36962 40954 43290 40170 37478 30539 113366  
8761 12 2576173 1196365 1562280 1529036 1331454 1248190 2330223 2312638 999381 248646 25216 0 0 0  
8761 15 14068309 12269044 10438292 5910528 14250416 6020300 5069718 19453 0 0 0 0 0 0  
8761 29 197270 50968 843573 875542 693003 466747 369282 263357 22013 11 0 0 0 0  
8761 30 96 1981 10993 30540 49055 53383 43248 24604 9486 2066 629 3577 11703 122028  
8761 35 0 63 716 4422 13572 33593 40775 53389 137799 66684 416 0 0 0  
8761 36 17477482 73380979 51399799 1638721 0 0 0 0 0 0 0 0 0 0  
