 745 1  1.29228000 51.03630000 0.03301245 
 745 99  3.27111000 51.49160000 0.03328474 
 745 100  3.40044000 51.49290000 0.04177623 
 745 111  1.91367000 51.53920000 0.70082924 
 745 112  2.04289000 51.54200000 0.79507987 
 745 113  2.17212000 51.54460000 0.05792889 
 745 114  2.30136000 51.54710000 0.78042955 
 745 116  2.55990000 51.55160000 0.06466744 
 745 117  2.68918000 51.55370000 0.90686427 
 745 120  3.07710000 51.55910000 0.88933425 
 745 122  3.33576000 51.56190000 0.26203384 
 745 129  1.61204000 51.60180000 0.92300042 
 745 130  1.74171000 51.60490000 0.05097834 
 745 132  2.00110000 51.61070000 0.07283871 
 745 133  2.13082000 51.61340000 0.22830901 
 745 137  2.64984000 51.62270000 0.29859765 
 745 138  2.77963000 51.62470000 0.30681810 
 745 140  3.03923000 51.62820000 0.08138992 
 745 144  3.55854000 51.63350000 0.00011265 
 745 152  1.80653000 51.67600000 0.05128073 
 745 154  2.06594000 51.68170000 0.39349748 
 745 155  2.19567000 51.68430000 0.04405367 
 745 160  2.84451000 51.69520000 0.10654107 
 745 164  3.36378000 51.70140000 0.25272412 
 745 166  3.62346000 51.70360000 0.87132850 
 745 171  1.50337000 51.73830000 0.69340425 
 745 173  1.76369000 51.74470000 0.85363520 
 745 176  2.15430000 51.75310000 0.83831779 
 745 177  2.28454000 51.75560000 0.36447417 
 745 183  3.06621000 51.76780000 0.54730818 
 745 186  3.45718000 51.77190000 0.11541215 
 745 191  1.56842000 51.80960000 0.13008589 
 745 192  1.69859000 51.81280000 0.17890282 
 745 194  1.95896000 51.81870000 0.43811112 
 745 195  2.08917000 51.82140000 0.96701124 
 745 196  2.21940000 51.82400000 0.12939590 
 745 197  2.34964000 51.82650000 0.09171536 
 745 208  3.78303000 51.84400000 0.97772598 
 745 214  1.76365000 51.88390000 0.68144399 
 745 218  2.28450000 51.89490000 0.38929312 
 745 219  2.41475000 51.89730000 0.15686636 
 745 224  3.06618000 51.90700000 0.39745937 
 745 230  3.84820000 51.91390000 0.06665330 
 745 231  3.97855000 51.91460000 0.07453395 
 745 233  1.58982000 51.94940000 0.12495662 
 745 236  1.98187000 51.95840000 0.65020339 
 745 253  1.65513000 52.02060000 0.68708957 
 745 254  1.78580000 52.02370000 0.05747320 
 745 270  3.87840000 52.05330000 0.05319295 
 745 274  1.74256000 52.09230000 0.93875531 
 745 275  1.87375000 52.09530000 0.11306524 
 745 291  3.97453000 52.12340000 0.06772068 
 745 295  1.80813000 52.16340000 0.07773146 
 745 296  1.93933000 52.16640000 0.57090374 
 745 297  2.07054000 52.16910000 0.70143519 
 745 299  2.33302000 52.17420000 0.08864647 
 745 305  3.12077000 52.18610000 0.56590525 
 745 308  3.51478000 52.19000000 0.09879425 
 745 312  4.04021000 52.19330000 0.18397243 
 745 316  1.87371000 52.23450000 0.15007096 
 745 320  2.39863000 52.24500000 0.77237454 
 745 322  2.66118000 52.24940000 0.53577483 
 745 323  2.79248000 52.25140000 0.11724738 
 745 325  3.05510000 52.25490000 0.29810983 
 745 326  3.18642000 52.25640000 0.09525883 
 745 331  3.84316000 52.26190000 0.11615123 
 745 334  4.23726000 52.26350000 0.47955493 
 745 344  2.75292000 52.32040000 0.14140835 
 745 348  3.28022000 52.32700000 0.24937444 
 745 351  3.67578000 52.33050000 0.76724295 
 745 355  4.20327000 52.33300000 0.75822156 
 745 361  2.02818000 52.37710000 0.06319400 
 745 362  2.15992000 52.37980000 0.18413792 
 745 367  2.81881000 52.39100000 0.98097498 
 745 369  3.08245000 52.39440000 0.21079353 
 745 371  3.34613000 52.39730000 0.77293739 
 745 374  3.74171000 52.40050000 0.25187362 
 745 388  2.64689000 52.45800000 0.23329951 
 745 398  3.97043000 52.47130000 0.90595478 
 745 410  2.44843000 52.52430000 0.06762948 
 745 414  2.97768000 52.53230000 0.25771771 
 745 415  3.11002000 52.53390000 0.77430061 
 745 422  4.03662000 52.54120000 0.98772590 
 745 423  4.16901000 52.54160000 0.18766096 
 745 424  4.30141000 52.54190000 0.26029211 
 745 438  2.91150000 52.60100000 0.81958452 
 745 440  3.17618000 52.60430000 0.69899873 
 745 441  3.30854000 52.60570000 0.23721765 
 745 447  4.10281000 52.61100000 0.25043988 
 745 450  4.50000000 52.61170000 0.97828056 
 745 463  2.87210000 52.67010000 0.81164094 
 745 464  3.00495000 52.67180000 0.86612594 
 745 465  3.13781000 52.67340000 0.97062444 
 745 476  4.59968000 52.68120000 0.18401848 
 745 485  2.40720000 52.73240000 0.14837244 
 745 488  2.80566000 52.73870000 0.25817588 
 745 489  2.93851000 52.74060000 0.24837581 
 745 499  4.26740000 52.75060000 0.98636179 
 745 515  3.16581000 52.81290000 0.80014092 
 745 517  3.43260000 52.81560000 0.98842779 
 745 522  4.09970000 52.81980000 0.15807993 
 745 526  4.63343000 52.82040000 0.03629726 
 745 541  2.69900000 52.87630000 0.23554299 
 745 546  3.36589000 52.88460000 0.17255881 
 745 547  3.49930000 52.88580000 0.90158697 
 745 548  3.63271000 52.88680000 0.25143289 
 745 549  3.76613000 52.88770000 0.24634527 
 745 551  4.03298000 52.88910000 0.89086835 
 745 573  3.03240000 52.95050000 0.91806189 
 745 576  3.43259000 52.95480000 0.17454173 
 745 578  3.69941000 52.95690000 0.25552520 
 745 584  4.50000000 52.95960000 0.24396445 
 745 585  4.90031000 52.95890000 0.06268612 
 745 614  3.93068000 53.02780000 0.19969918 
 745 619  4.60047000 53.02910000 0.26411592 
 745 643  2.79231000 53.08650000 0.93786945 
 745 644  2.92620000 53.08830000 0.90076007 
 745 645  3.06010000 53.09000000 0.25190632 
 745 649  3.59580000 53.09530000 0.25655269 
 745 654  4.26557000 53.09850000 0.29285977 
 745 657  4.66745000 53.09860000 0.26378030 
 745 694  4.76898000 53.16800000 0.26438913 
 745 714  2.41597000 53.21960000 0.07749451 
 745 715  2.55035000 53.22190000 0.51146170 
 745 716  2.68475000 53.22400000 0.24699675 
 745 752  2.48314000 53.29030000 0.02624799 
 745 754  2.75194000 53.29460000 0.14747887 
 745 757  3.15523000 53.29980000 0.09489577 
 745 759  3.42414000 53.30250000 0.05048340 
 745 762  3.82755000 53.30550000 0.06079487 
 745 763  3.96204000 53.30620000 0.94958243 
 745 769  4.76898000 53.30710000 0.05105957 
 745 770  4.90347000 53.30670000 0.15262264 
 745 802  3.79114000 53.37490000 0.39117438 
 745 817  0.48719200 53.37900000 0.00014785 
 745 818  0.62180500 53.38350000 0.03566610 
 745 835  2.91370000 53.43600000 0.09514562 
 745 838  3.31862000 53.44070000 0.13508883 
 745 853  5.34388000 53.44350000 0.25003186 
 745 858  6.28873000 53.43310000 0.19425812 
 745 885  3.55111000 53.51230000 0.12672802 
 745 886  3.68665000 53.51330000 0.08541478 
 745 887  3.82220000 53.51410000 0.07039181 
 745 888  3.95775000 53.51480000 0.01015920 
 745 889  4.09331000 53.51540000 0.02665988 
 745 893  4.63556000 53.51600000 0.15331151 
 745 898  5.31335000 53.51330000 0.00029350 
 745 900  5.58443000 53.51120000 0.17383920 
 745 902  5.85548000 53.50840000 0.11030404 
 745 903  5.99099000 53.50680000 0.25620277 
 745 904  6.39745000 53.50100000 0.19486181 
 745 934  3.21227000 53.57870000 0.09804119 
 745 935  3.34780000 53.58010000 0.10489731 
 745 937  3.61887000 53.58240000 0.08538741 
 745 938  3.75442000 53.58330000 0.05190863 
 745 940  4.02553000 53.58470000 0.10673654 
 745 957  6.32973000 53.57160000 0.00198136 
 745 959  6.60065000 53.56720000 0.16557730 
 745 968  0.72659500 53.59570000 0.06254577 
 745 987  3.30918000 53.64920000 0.10550614 
 745 988  3.44525000 53.65050000 0.05833563 
 745 989  3.58133000 53.65160000 0.03002717 
 745 992  3.98961000 53.65410000 0.00829516 
 745 993  4.12571000 53.65460000 0.00769675 
 745 994  4.26181000 53.65490000 0.07324972 
 745 995  4.39792000 53.65510000 0.14837323 
 745 1000  5.07844000 53.65380000 0.12004593 
 745 1007  6.03096000 53.64540000 0.04477457 
 745 1008  6.16700000 53.64360000 0.11282523 
 745 1013  6.84698000 53.63220000 0.24058507 
 745 1040  3.24114000 53.71810000 0.18019535 
 745 1041  3.37721000 53.71950000 0.11364579 
 745 1044  3.78546000 53.72260000 0.02568250 
 745 1046  4.05766000 53.72390000 0.07746904 
 745 1047  4.19376000 53.72430000 0.06138808 
 745 1048  4.32987000 53.72460000 0.01508400 
 745 1050  4.60208000 53.72470000 0.15564071 
 745 1052  4.87429000 53.72410000 0.15453513 
 745 1055  5.28259000 53.72220000 0.19369652 
 745 1056  5.41867000 53.72120000 0.24795128 
 745 1060  5.96295000 53.71580000 0.06388566 
 745 1066  6.77902000 53.70300000 0.15421371 
 745 1069  7.18684000 53.69460000 0.17136629 
 745 1093  2.76496000 53.78170000 0.18394916 
 745 1094  2.90099000 53.78360000 0.10096018 
 745 1096  3.17310000 53.78690000 0.04475734 
 745 1097  3.30916000 53.78830000 0.11805231 
 745 1099  3.58132000 53.79070000 0.14763499 
 745 1100  3.71741000 53.79170000 0.05663136 
 745 1101  3.85350000 53.79250000 0.04566782 
 745 1104  4.26181000 53.79400000 0.03383295 
 745 1105  4.39792000 53.79420000 0.09754927 
 745 1106  4.53403000 53.79430000 0.10913725 
 745 1109  4.94235000 53.79340000 0.20002981 
 745 1112  5.35064000 53.79120000 0.02181022 
 745 1114  5.62280000 53.78900000 0.14098314 
 745 1127  7.39071000 53.75940000 0.20851410 
 745 1132  8.20559000 53.73700000 0.24163976 
 745 1134  8.47701000 53.72820000 0.15117498 
 745 1154  2.58730000 53.84860000 0.07454221 
 745 1158  3.13363000 53.85600000 0.02052300 
 745 1163  3.81675000 53.86190000 0.04100526 
 745 1167  4.36335000 53.86370000 0.13772345 
 745 1169  4.63665000 53.86370000 0.15752175 
 745 1170  4.77331000 53.86350000 0.05573945 
 745 1171  4.90996000 53.86310000 0.05768117 
 745 1172  5.04661000 53.86260000 0.10771119 
 745 1176  5.59315000 53.85880000 0.14967530 
 745 1177  5.72977000 53.85750000 0.08252997 
 745 1185  6.82229000 53.84130000 0.23968634 
 745 1192  7.77737000 53.81900000 0.24617771 
 745 1195  8.18634000 53.80710000 0.24724343 
 745 1218  2.65557000 53.91920000 0.28675571 
 745 1220  2.92872000 53.92310000 0.05931575 
 745 1221  3.06531000 53.92480000 0.05809336 
 745 1222  3.20192000 53.92630000 0.07886570 
 745 1225  3.61179000 53.93010000 0.11213076 
 745 1227  3.88507000 53.93180000 0.09719010 
 745 1228  4.02171000 53.93240000 0.05799851 
 745 1231  4.43167000 53.93330000 0.24777745 
 745 1233  4.70498000 53.93320000 0.14081818 
 745 1234  4.84164000 53.93290000 0.06577391 
 745 1235  4.97829000 53.93240000 0.07649255 
 745 1236  5.11493000 53.93180000 0.13050035 
 745 1239  5.52484000 53.92900000 0.24351370 
 745 1240  5.66147000 53.92770000 0.14712760 
 745 1241  5.79808000 53.92630000 0.14596994 
 745 1245  6.34443000 53.91920000 0.15095534 
 745 1246  6.48099000 53.91700000 0.25303737 
 745 1259  8.25451000 53.87460000 0.23498531 
 745 1262  8.93550000 53.85130000 0.07393170 
 745 1282  2.47677000 53.98580000 0.06862607 
 745 1283  2.61387000 53.98810000 0.27113063 
 745 1285  2.88811000 53.99210000 0.02721294 
 745 1286  3.02526000 53.99380000 0.02904665 
 745 1287  3.16241000 53.99540000 0.14510150 
 745 1290  3.57392000 53.99930000 0.10150241 
 745 1291  3.71110000 54.00030000 0.03739428 
 745 1293  3.98549000 54.00180000 0.01880333 
 745 1295  4.25989000 54.00260000 0.08062597 
 745 1300  4.94591000 54.00210000 0.07286478 
 745 1301  5.08311000 54.00150000 0.08410107 
 745 1302  5.22030000 54.00070000 0.30865793 
 745 1320  7.68787000 53.96060000 0.14758043 
 745 1321  7.82478000 53.95690000 0.04113800 
 745 1322  7.96167000 53.95300000 0.10223966 
 745 1346  2.13407000 54.04910000 0.10413722 
 745 1347  2.27113000 54.05180000 0.04030759 
 745 1348  2.40821000 54.05420000 0.23264804 
 745 1349  2.54530000 54.05650000 0.12761670 
 745 1350  2.68241000 54.05870000 0.01693844 
 745 1351  2.81954000 54.06070000 0.11544996 
 745 1358  3.77969000 54.07030000 0.05722060 
 745 1359  3.91689000 54.07100000 0.03729789 
 745 1360  4.05408000 54.07160000 0.07819389 
 745 1363  4.46570000 54.07240000 0.24803925 
 745 1367  5.01452000 54.07130000 0.01615082 
 745 1368  5.15171000 54.07060000 0.35032081 
 745 1369  5.28891000 54.06980000 0.05154160 
 745 1372  5.70044000 54.06640000 0.33069544 
 745 1380  6.79740000 54.05050000 0.33859343 
 745 1386  7.61943000 54.03190000 0.14267081 
 745 1388  7.89326000 54.02450000 0.15211257 
 745 1389  8.03014000 54.02060000 0.00404357 
 745 1392  8.44061000 54.00780000 0.15296279 
 745 1411  1.92849000 54.11450000 0.13958805 
 745 1412  2.06553000 54.11730000 0.05177452 
 745 1413  2.20258000 54.12000000 0.17452803 
 745 1414  2.33965000 54.12260000 0.09892043 
 745 1415  2.47674000 54.12490000 0.05987956 
 745 1416  2.61384000 54.12720000 0.11542275 
 745 1417  2.75096000 54.12920000 0.06011720 
 745 1418  2.88809000 54.13120000 0.17676352 
 745 1423  3.57390000 54.13840000 0.01651743 
 745 1426  3.98548000 54.14080000 0.06312597 
 745 1433  4.94592000 54.14110000 0.24565185 
 745 1434  5.08312000 54.14050000 0.45704440 
 745 1435  5.22032000 54.13980000 0.04268887 
 745 1436  5.35751000 54.13890000 0.16441684 
 745 1444  6.45471000 54.12610000 0.00060123 
 745 1448  7.00299000 54.11590000 0.13196568 
 745 1449  7.14002000 54.11300000 0.27353456 
 745 1450  7.27703000 54.10990000 0.26529526 
 745 1452  7.55098000 54.10330000 0.05039650 
 745 1453  7.68792000 54.09970000 0.06196871 
 745 1454  7.82483000 54.09600000 0.03281872 
 745 1458  8.37224000 54.07960000 0.24135720 
 745 1459  8.50902000 54.07510000 0.24419262 
 745 1470  0.78385600 54.15410000 0.01022857 
 745 1471  0.92125100 54.15830000 0.10091245 
 745 1472  1.05867000 54.16230000 0.01424797 
 745 1475  1.47109000 54.17340000 0.11431338 
 745 1476  1.60861000 54.17680000 0.00582239 
 745 1477  1.74615000 54.18000000 0.02489780 
 745 1478  1.88372000 54.18310000 0.07270416 
 745 1480  2.15890000 54.18870000 0.03406595 
 745 1483  2.57181000 54.19600000 0.21999796 
 745 1484  2.70948000 54.19820000 0.01999929 
 745 1486  2.98485000 54.20190000 0.20081115 
 745 1487  3.12255000 54.20360000 0.07991350 
 745 1494  4.08672000 54.21080000 0.05158730 
 745 1496  4.36224000 54.21140000 0.00037122 
 745 1498  4.63776000 54.21140000 0.01493431 
 745 1499  4.77552000 54.21120000 0.12466062 
 745 1502  5.18879000 54.20950000 0.24190726 
 745 1503  5.32654000 54.20860000 0.23809453 
 745 1506  5.73973000 54.20510000 0.32719402 
 745 1514  6.84110000 54.18870000 0.32631974 
 745 1519  7.52891000 54.17340000 0.24393296 
 745 1542  0.85252500 54.22580000 0.00193589 
 745 1546  1.40232000 54.24120000 0.02885044 
 745 1547  1.53983000 54.24470000 0.20873913 
 745 1550  1.95249000 54.25410000 0.00233952 
 745 1556  2.77830000 54.26870000 0.08132779 
 745 1562  3.60459000 54.27770000 0.04610578 
 745 1563  3.74233000 54.27860000 0.04061358 
 745 1566  4.15559000 54.28050000 0.02509884 
 745 1567  4.29336000 54.28080000 0.06929965 
 745 1568  4.43112000 54.28100000 0.04545903 
 745 1569  4.56888000 54.28100000 0.03062379 
 745 1571  4.84441000 54.28050000 0.11583420 
 745 1576  5.53315000 54.27660000 0.23275665 
 745 1585  6.77231000 54.25960000 0.07525071 
 745 1586  6.90992000 54.25690000 0.07363781 
 745 1588  7.18509000 54.25110000 0.01076856 
 745 1592  7.73517000 54.23760000 0.22760632 
 745 1611  0.66534500 54.28950000 0.03449575 
 745 1612  0.80327300 54.29390000 0.12899038 
 745 1614  1.07921000 54.30200000 0.01157599 
 745 1615  1.21722000 54.30590000 0.05468621 
 745 1616  1.35526000 54.30950000 0.13506026 
 745 1619  1.76950000 54.31960000 0.05944158 
 745 1620  1.90763000 54.32270000 0.12164025 
 745 1621  2.04577000 54.32560000 0.06002172 
 745 1623  2.32212000 54.33090000 0.02865815 
 745 1637  4.25794000 54.35030000 0.03681124 
 745 1638  4.39626000 54.35050000 0.01892635 
 745 1639  4.53458000 54.35050000 0.16769340 
 745 1643  5.08786000 54.34910000 0.05753113 
 745 1644  5.22617000 54.34830000 0.16407091 
 745 1648  5.77934000 54.34370000 0.23454719 
 745 1650  6.05587000 54.34050000 0.24609285 
 745 1653  6.47058000 54.33440000 0.32608943 
 745 1654  6.60879000 54.33210000 0.04820547 
 745 1657  7.02330000 54.32410000 0.27207837 
 745 1661  7.57572000 54.31130000 0.14271238 
 745 1665  8.12775000 54.29600000 0.14435984 
 745 1666  8.26569000 54.29170000 0.24507051 
 745 1682  0.73427900 54.36130000 0.01474176 
 745 1683  0.87222200 54.36550000 0.01427473 
 745 1684  1.01019000 54.36960000 0.03841144 
 745 1689  1.70043000 54.38760000 0.00261972 
 745 1690  1.83854000 54.39070000 0.02005386 
 745 1691  1.97668000 54.39370000 0.04259048 
 745 1693  2.25301000 54.39910000 0.02581072 
 745 1701  3.35893000 54.41470000 0.10269488 
 745 1703  3.63552000 54.41700000 0.04850874 
 745 1706  4.05045000 54.41920000 0.00856452 
 745 1707  4.18877000 54.41970000 0.04452732 
 745 1708  4.32710000 54.41990000 0.02279079 
 745 1709  4.46542000 54.42000000 0.07966679 
 745 1711  4.74207000 54.41980000 0.32906924 
 745 1713  5.01870000 54.41890000 0.25500348 
 745 1714  5.15702000 54.41830000 0.21003507 
 745 1716  5.43363000 54.41640000 0.33080321 
 745 1718  5.71021000 54.41400000 0.11115057 
 745 1720  5.98676000 54.41090000 0.21795806 
 745 1722  6.26326000 54.40720000 0.23306667 
 745 1727  6.95425000 54.39510000 0.29211101 
 745 1735  8.05880000 54.36760000 0.13078651 
 745 1736  8.19675000 54.36340000 0.00085912 
 745 1756  0.94117900 54.43710000 0.02492035 
 745 1759  1.35521000 54.44860000 0.12888580 
 745 1761  1.63135000 54.45550000 0.17486925 
 745 1762  1.76946000 54.45870000 0.00566322 
 745 1763  1.90759000 54.46180000 0.73938348 
 745 1778  3.98129000 54.48850000 0.02056329 
 745 1779  4.11961000 54.48900000 0.06568807 
 745 1780  4.25793000 54.48930000 0.05549230 
 745 1781  4.39626000 54.48950000 0.14015127 
 745 1785  4.94955000 54.48870000 0.11874972 
 745 1786  5.08787000 54.48810000 0.00040938 
 745 1789  5.50279000 54.48540000 0.31185785 
 745 1790  5.64108000 54.48420000 0.25058061 
 745 1792  5.91764000 54.48130000 0.08408315 
 745 1794  6.19415000 54.47770000 0.19393898 
 745 1796  6.47061000 54.47350000 0.32357293 
 745 1797  6.60882000 54.47120000 0.23721722 
 745 1807  7.98983000 54.43920000 0.20730011 
 745 1834  1.30777000 54.51700000 0.00622919 
 745 1835  1.44638000 54.52050000 0.00003853 
 745 1836  1.58502000 54.52400000 0.05191572 
 745 1841  2.27853000 54.53870000 0.05004313 
 745 1854  4.08334000 54.55840000 0.05968845 
 745 1857  4.50000000 54.55910000 0.12192039 
 745 1863  5.33329000 54.55620000 0.27216401 
 745 1864  5.47215000 54.55520000 0.22319616 
 745 1865  5.61101000 54.55400000 0.31992063 
 745 1866  5.74986000 54.55260000 0.32630160 
 745 1867  5.88870000 54.55110000 0.00309131 
 745 1869  6.16635000 54.54760000 0.20197031 
 745 1882  7.96938000 54.50930000 0.25074454 
 745 1907  0.13063200 54.54970000 0.31159690 
 745 1914  1.09987000 54.58080000 0.18762611 
 745 1915  1.23845000 54.58470000 0.05039389 
 745 1920  1.93169000 54.60140000 0.03873897 
 745 1921  2.07041000 54.60420000 0.79401073 
 745 1930  3.31955000 54.62290000 0.12070484 
 745 1933  3.73614000 54.62620000 0.05492445 
 745 1934  3.87501000 54.62700000 0.03234557 
 745 1936  4.15278000 54.62810000 0.02332629 
 745 1938  4.43056000 54.62860000 0.21261145 
 745 1939  4.56944000 54.62860000 0.02791991 
 745 1940  4.70833000 54.62840000 0.02803647 
 745 1941  4.84722000 54.62810000 0.07163100 
 745 1952  6.37456000 54.61410000 0.15039885 
 745 1953  6.51334000 54.61190000 0.25952261 
 745 1956  6.92959000 54.60420000 0.23255542 
 745 1958  7.20700000 54.59830000 0.01296884 
 745 1960  7.48432000 54.59180000 0.09088081 
 745 1961  7.62295000 54.58830000 0.26398495 
 745 1964  8.03868000 54.57690000 0.19807292 
 745 1997  1.19034000 54.65290000 0.09487151 
 745 1999  1.46869000 54.66020000 0.26909199 
 745 2000  1.60790000 54.66360000 0.23628536 
 745 2005  2.30426000 54.67820000 0.01052568 
 745 2010  3.00106000 54.68890000 0.05413617 
 745 2019  4.25595000 54.69790000 0.01003710 
 745 2027  5.37156000 54.69500000 0.14679308 
 745 2028  5.51100000 54.69390000 0.03924289 
 745 2031  5.92924000 54.68970000 0.09796865 
 745 2033  6.20802000 54.68610000 0.19752254 
 745 2041  7.32249000 54.66520000 0.20958772 
 745 2042  7.46171000 54.66190000 0.26682249 
 745 2043  7.60091000 54.65840000 0.03716158 
 745 2044  7.74008000 54.65480000 0.00016276 
 745 2050  8.71351000 54.62480000 0.14989045 
 745 2079  0.98162800 54.71660000 0.57311219 
 745 2080  1.12075000 54.72050000 0.00454316 
 745 2101  4.04677000 54.76680000 0.12640540 
 745 2103  4.32568000 54.76750000 0.05152755 
 745 2118  6.41708000 54.75250000 0.16311492 
 745 2119  6.55642000 54.75020000 0.28456377 
 745 2121  6.83507000 54.74520000 0.01349293 
 745 2124  7.25289000 54.73640000 0.25151963 
 745 2126  7.53133000 54.72970000 0.22958549 
 745 2127  7.67052000 54.72620000 0.18325431 
 745 2128  7.80968000 54.72250000 0.21280638 
 745 2130  8.08792000 54.71450000 0.00088479 
 745 2133  8.64406000 54.69680000 0.15161070 
 745 2173  2.33021000 54.81770000 0.09903230 
 745 2178  3.02989000 54.82820000 0.17186500 
 745 2179  3.16986000 54.82990000 0.66766529 
 745 2180  3.30985000 54.83130000 0.11020322 
 745 2187  4.28995000 54.83700000 0.00904772 
 745 2188  4.42998000 54.83710000 0.03046307 
 745 2189  4.57002000 54.83710000 0.08139773 
 745 2195  5.41015000 54.83370000 0.04673027 
 745 2197  5.69015000 54.83130000 0.25432494 
 745 2200  6.11008000 54.82650000 0.22126962 
 745 2203  6.52989000 54.82020000 0.26751133 
 745 2204  6.66979000 54.81770000 0.25574433 
 745 2208  7.22923000 54.80650000 0.25281379 
 745 2212  7.78832000 54.79260000 0.38311029 
 745 2214  8.06771000 54.78470000 0.17901219 
 745 2240  -0.11437600 54.81890000 0.10485494 
 745 2251  1.42127000 54.86760000 0.04761515 
 745 2260  2.67999000 54.89300000 0.11667688 
 745 2269  3.93988000 54.90540000 0.19387492 
 745 2272  4.35997000 54.90660000 0.02418567 
 745 2274  4.64003000 54.90660000 0.03203751 
 745 2275  4.78006000 54.90630000 0.24172068 
 745 2278  5.20014000 54.90460000 0.12516382 
 745 2282  5.76016000 54.90010000 0.23905620 
 745 2283  5.90014000 54.89860000 0.02210982 
 745 2284  6.04011000 54.89690000 0.07335727 
 745 2286  6.32001000 54.89300000 0.26761197 
 745 2288  6.59986000 54.88850000 0.22023265 
 745 2289  6.73975000 54.88600000 0.24850422 
 745 2290  6.87963000 54.88330000 0.09592334 
 745 2291  7.01950000 54.88050000 0.06622306 
 745 2296  7.71848000 54.86400000 0.22215790 
 745 2298  7.99790000 54.85630000 0.32106399 
 745 2301  8.41682000 54.84350000 0.14631067 
 745 2314  -1.15898000 54.84420000 0.18705608 
 745 2332  1.35137000 54.93540000 0.00843730 
 745 2338  2.19029000 54.95420000 0.00881845 
 745 2345  3.16984000 54.96890000 0.56438572 
 745 2346  3.30983000 54.97030000 0.70600564 
 745 2347  3.44983000 54.97160000 0.06088546 
 745 2354  4.42998000 54.97610000 0.29617418 
 745 2355  4.57002000 54.97610000 0.18287979 
 745 2357  4.85008000 54.97570000 0.05115177 
 745 2358  4.99011000 54.97520000 0.65043053 
 745 2359  5.13013000 54.97450000 0.13361355 
 745 2363  5.69017000 54.97030000 0.19101036 
 745 2364  5.83016000 54.96890000 0.05958110 
 745 2367  6.25006000 54.96360000 0.32089636 
 745 2372  6.94959000 54.95150000 0.00087378 
 745 2373  7.08944000 54.94860000 0.25871650 
 745 2380  8.06776000 54.92380000 0.18881130 
 745 2382  8.48664000 54.91070000 0.15313132 
 745 2383  8.62620000 54.90610000 0.02051952 
 745 2397  -0.23835000 54.95330000 0.23024144 
 745 2408  1.30333000 55.00370000 0.01297589 
 745 2409  1.44366000 55.00730000 0.01726018 
 745 2413  2.00521000 55.02010000 0.16171106 
 745 2415  2.28612000 55.02550000 0.00263207 
 745 2422  3.26978000 55.03940000 0.34398964 
 745 2423  3.41035000 55.04080000 0.21473592 
 745 2425  3.69152000 55.04300000 0.15903460 
 745 2431  4.53515000 55.04570000 0.04867918 
 745 2433  4.81637000 55.04520000 0.20815232 
 745 2434  4.95698000 55.04480000 0.13036205 
