 745 3558  6.48204000 56.00250000 986446.26575963 70 
 745 2890  0.92308500 55.41030000 929514.47617883 70 
 745 3321  7.60767000 55.77070000 919047.93566043 70 
 745 5342  8.48784000 57.34420000 881569.81825209 70 
 745 3234  7.39359000 55.70650000 855913.44665482 70 
 745 1244  6.20786000 53.92120000 855521.98082063 70 
 745 56  3.11472000 51.35060000 816399.77612834 70 
 745 5972  9.48186000 57.79540000 810489.94826652 70 
 745 1412  2.06553000 54.11730000 801975.99497841 70 
 745 5761  5.96783000 57.74600000 752250.70241248 70 
 745 5977  10.23330000 57.76360000 748616.08584682 70 
 745 6634  -2.55678000 58.25360000 743932.44812317 70 
 745 5946  5.55859000 57.88890000 728770.69818991 70 
 745 5785  9.57225000 57.65280000 727258.55558659 70 
 745 1915  1.23845000 54.58470000 725321.40036938 70 
 745 5615  10.91760000 57.45220000 722246.41473111 70 
 745 3569  8.06548000 55.96690000 720036.47110435 70 
 745 299  2.33302000 52.17420000 699900.86939223 70 
 745 7280  -2.14246000 58.90230000 680027.57188805 70 
 745 6047  5.22156000 57.96070000 676714.39425959 70 
 745 6076  9.61724000 57.85950000 673092.25848999 70 
 745 8263  -0.55366400 60.15560000 659771.48462548 70 
 745 1413  2.20258000 54.12000000 654975.57717776 70 
 745 8459  -2.62904000 60.33820000 649468.74042100 70 
 745 2735  1.46619000 55.28600000 646963.40419227 70 
 745 5976  10.08310000 57.77030000 631601.86616745 70 
 745 5508  7.19690000 57.51740000 605737.18244542 70 
 745 5258  9.15672000 57.25170000 601180.51711119 70 
 745 1158  3.13363000 53.85600000 599701.26323258 70 
 745 5427  8.16911000 57.42340000 595347.57115672 70 
 745 1452  7.55098000 54.10330000 593022.25712473 70 
 745 3398  6.86814000 55.85670000 591913.71990838 70 
 745 2734  1.32527000 55.28240000 580587.74867598 70 
 745 762  3.82755000 53.30550000 580450.63416238 70 
 745 993  4.12571000 53.65460000 577559.35768455 70 
 745 4799  7.34639000 56.95840000 574205.30098009 70 
 745 1997  1.19034000 54.65290000 571896.54149525 70 
 745 55  2.98589000 51.34900000 563159.43250228 70 
 745 291  3.97453000 52.12340000 562275.80208689 70 
 745 7642  -1.18383000 59.36530000 554335.12712051 70 
 745 5167  9.02557000 57.18700000 552004.36211124 70 
 745 6177  9.84378000 57.91970000 551593.40510828 70 
 745 4543  11.55210000 56.58240000 539255.48258067 70 
 745 8149  -1.53073000 59.97550000 527219.60099416 70 
 745 5168  9.17349000 57.18150000 518691.60410022 70 
 745 2814  1.13526000 55.34680000 516772.61664805 70 
 745 4893  7.56792000 57.02270000 510311.54034103 70 
 745 992  3.98961000 53.65410000 510162.90930782 70 
 745 4250  6.17919000 56.56280000 502911.75982864 70 
 745 5879  10.00800000 57.70400000 500838.24928465 70 
 745 4980  7.24753000 57.09960000 498710.51574655 70 
 745 4635  11.69160000 56.64400000 486650.39634217 70 
 745 2821  2.12604000 55.37010000 486471.41616463 70 
 745 3300  4.60723000 55.81000000 480961.46016382 70 
 745 1475  1.47109000 54.17340000 479577.10246513 70 
 745 5704  11.14140000 57.51020000 475998.97526457 70 
 745 2608  7.25186000 55.15360000 472113.17151153 70 
 745 5317  4.76119000 57.40710000 464455.15725635 70 
 745 54  2.85707000 51.34730000 455108.39678859 70 
 745 5795  11.21590000 57.57590000 452214.39939379 70 
 745 5355  11.45310000 57.21480000 449767.96066629 70 
 745 6048  5.37345000 57.95970000 446452.73776958 70 
 745 2044  7.74008000 54.65480000 446265.30348913 70 
 745 526  4.63343000 52.82040000 441746.17184855 70 
 745 5881  10.30840000 57.69060000 436018.82721964 70 
 745 2571  2.03013000 55.15960000 431375.76724142 70 
 745 5639  0.77716000 57.63030000 429849.40130640 70 
 745 1546  1.40232000 54.24120000 429501.04428991 70 
 745 614  3.93068000 53.02780000 427803.18910916 70 
 745 5796  11.36500000 57.56780000 426902.61122822 70 
 745 1708  4.32710000 54.41990000 426345.51611329 70 
 745 2043  7.60091000 54.65840000 420343.51897888 70 
 745 1834  1.30777000 54.51700000 417700.02216360 70 
 745 5689  8.29789000 57.62800000 416252.00879882 70 
 745 3555  6.04976000 56.00870000 410267.39272734 70 
 745 6084  10.82380000 57.80500000 405276.78368776 70 
 745 42  2.92149000 51.27850000 404908.87982747 70 
 745 1453  7.68792000 54.09970000 404735.30099432 70 
 745 5419  6.97234000 57.45260000 400684.15490303 70 
 745 1693  2.25301000 54.39910000 399673.40557347 70 
 745 5506  6.89751000 57.52350000 396818.89105019 70 
 745 2120  6.69575000 54.74780000 388135.73421959 70 
 745 1369  5.28891000 54.06980000 384981.65738546 70 
 745 5527  10.77810000 57.38970000 382573.90408007 70 
 745 1706  4.05045000 54.41920000 381151.09582486 70 
 745 5878  9.85773000 57.71050000 371815.51091035 70 
 745 5553  0.85224600 57.56300000 370132.26879878 70 
 745 1784  4.81123000 54.48920000 366848.55285611 70 
 745 3082  7.06165000 55.57480000 365651.97421059 70 
 745 1643  5.08786000 54.34910000 360039.35510396 70 
 745 752  2.48314000 53.29030000 350802.96413189 70 
 745 4624  8.03229000 56.80190000 347324.90150106 70 
 745 3546  4.75233000 56.01820000 344663.58348057 70 
 745 1104  4.26181000 53.79400000 342713.69509646 70 
 745 2592  4.99417000 55.18370000 340164.39406799 70 
 745 2818  1.70128000 55.36110000 339881.39807294 70 
 745 3144  5.60796000 55.66610000 339484.95089079 70 
 745 1707  4.18877000 54.41970000 339297.91347683 70 
 745 2607  7.11088000 55.15670000 337908.29712031 70 
 745 2653  1.53668000 55.21820000 337764.05676398 70 
 745 5675  6.19355000 57.67370000 334798.31642735 70 
 745 1367  5.01452000 54.07130000 333385.93424735 70 
 745 6183  10.74850000 57.87830000 332745.87998819 70 
 745 5614  10.76830000 57.45980000 330846.10380866 70 
 745 1321  7.82478000 53.95690000 330455.26667406 70 
 745 6100  -2.27532000 57.85120000 329975.73415269 70 
 745 3086  7.63020000 55.56160000 328506.89423733 70 
 745 4639  12.27380000 56.60880000 327962.37033723 70 
 745 6079  10.07010000 57.84040000 327226.06725073 70 
 745 5792  10.76840000 57.59900000 320525.78269683 70 
 745 98  3.14178000 51.49020000 320292.01677341 70 
 745 4884  6.23805000 57.04820000 320144.29344488 70 
 745 4801  7.64172000 56.95130000 320031.10745511 70 
 745 344  2.75292000 52.32040000 318485.24143425 70 
 745 5887  11.35780000 57.63780000 318249.96126480 70 
 745 231  3.97855000 51.91460000 315113.02883591 70 
 745 5880  10.15820000 57.69740000 309641.97092207 70 
 745 3315  6.75110000 55.78940000 309466.31827511 70 
 745 5998  -2.20009000 57.78560000 309095.43856648 70 
 745 1476  1.60861000 54.17680000 306960.40375341 70 
 745 2251  1.42127000 54.86760000 305948.51465605 70 
 745 295  1.80813000 52.16340000 304513.23249741 70 
 745 4892  7.42025000 57.02620000 303425.71551779 70 
 745 7217  -1.29987000 58.87340000 303247.30915072 70 
 745 5703  10.99220000 57.51800000 302833.20968697 70 
 745 39  2.53508000 51.27270000 302053.02642021 70 
 745 4252  6.47108000 56.55850000 301681.67241489 70 
 745 76  3.33578000 51.42270000 300762.51222312 70 
 745 8036  -1.86052000 59.82090000 299223.37400135 70 
 745 4544  11.69720000 56.57400000 296771.31050889 70 
 745 5616  11.06680000 57.44450000 295729.78803344 70 
 745 410  2.44843000 52.52430000 293631.07468839 70 
 745 6451  10.13290000 58.11590000 290828.17173056 70 
 745 6174  9.39065000 57.93800000 288412.73976303 70 
 745 322  2.66118000 52.24940000 288041.77458640 70 
 745 75  3.20645000 51.42130000 285501.40020086 70 
 745 5077  8.65555000 57.13030000 282241.60439715 70 
 745 7051  10.08070000 58.67450000 281917.71492803 70 
 745 3401  7.29827000 55.84770000 280454.32659357 70 
 745 15  2.12559000 51.12580000 279796.06512552 70 
 745 1177  5.72977000 53.85750000 278170.63881517 70 
 745 2491  1.93498000 55.08810000 275542.81654792 70 
 745 3635  5.68944000 56.08220000 274349.47169231 70 
 745 8982  -1.77712000 61.07670000 273194.31879933 70 
 745 2668  3.65287000 55.25120000 272786.68208694 70 
 745 1285  2.88811000 53.99210000 270767.88468484 70 
 745 8034  -2.17843000 59.80500000 269428.71485042 70 
 745 8135  -3.76197000 59.85400000 269003.26121262 70 
 745 5247  7.52029000 57.30170000 268237.12440690 70 
 745 769  4.76898000 53.30710000 267204.97103134 70 
 745 5997  -2.35049000 57.77750000 265558.32567977 70 
 745 4533  8.19997000 56.72760000 264994.86796679 70 
 745 4341  6.44291000 56.62840000 264282.05685029 70 
 745 4452  11.62460000 56.50860000 263921.17832205 70 
 745 5702  10.84300000 57.52560000 263331.81129347 70 
 745 1484  2.70948000 54.19820000 261514.26861251 70 
 745 47  1.95566000 51.33120000 260804.12879935 70 
 745 7990  -0.18697200 59.82180000 260544.51254826 70 
 745 5777  8.37296000 57.69520000 259538.74759299 70 
 745 7200  11.07360000 58.76660000 259257.96401887 70 
 745 5944  5.25616000 57.89110000 258767.16146497 70 
 745 4007  10.98830000 56.19540000 258381.76285268 70 
 745 6717  -1.41273000 58.38140000 257966.75121715 70 
 745 1350  2.68241000 54.05870000 255940.39132933 70 
 745 6072  9.01268000 57.88250000 255665.52824619 70 
 745 3725  6.67130000 56.13830000 253814.64263611 70 
 745 5618  11.36500000 57.42860000 251559.26207450 70 
 745 3896  5.51355000 56.29220000 251157.84153123 70 
 745 488  2.80566000 52.73870000 248868.94998027 70 
 745 152  1.80653000 51.67600000 248420.18642424 70 
 745 6289  -2.56963000 57.97430000 245923.80336459 70 
 745 5605  8.67299000 57.54670000 245908.87123975 70 
 745 1096  3.17310000 53.78690000 243186.49487915 70 
 745 5347  9.23102000 57.31840000 241810.02542256 70 
 745 6992  -2.77413000 58.58950000 241733.02970945 70 
 745 2900  2.33847000 55.44350000 240034.54048151 70 
 745 5970  9.18092000 57.80690000 239507.31452417 70 
 745 987  3.30918000 53.64920000 238323.45924692 70 
 745 5706  11.43950000 57.49410000 237606.65208550 70 
 745 63  1.65533000 51.39390000 236215.42127382 70 
 745 1411  1.92849000 54.11450000 236093.81633980 70 
 745 7074  -1.15790000 58.74060000 235602.29568612 70 
 745 331  3.84316000 52.26190000 235325.61330908 70 
 745 1047  4.19376000 53.72430000 233171.63621906 70 
 745 5089  11.75370000 56.98870000 232744.22857883 70 
 745 1621  2.04577000 54.32560000 231507.57463705 70 
 745 74  3.07713000 51.41980000 230601.25315184 70 
 745 1105  4.39792000 53.79420000 229165.10364622 70 
 745 1863  5.33329000 54.55620000 228799.20720743 70 
 745 4894  7.71556000 57.01900000 228220.95350334 70 
 745 1060  5.96295000 53.71580000 227465.50479857 70 
 745 1048  4.32987000 53.72460000 225691.17781361 70 
 745 361  2.02818000 52.37710000 224963.49114778 70 
 745 3731  7.53885000 56.12000000 223871.44349232 70 
 745 5662  4.23651000 57.68480000 223012.99490384 70 
 745 4350  7.76104000 56.60080000 222955.16069488 70 
 745 120  3.07710000 51.55910000 222257.50669106 70 
 745 7713  1.12400000 59.51500000 221703.74944936 70 
 745 6719  -1.10704000 58.39520000 219995.83086322 70 
 745 5793  10.91760000 57.59140000 219554.75620413 70 
 745 130  1.74171000 51.60490000 219086.92880935 70 
 745 297  2.07054000 52.16910000 218703.79199206 70 
 745 1566  4.15559000 54.28050000 218080.40909964 70 
 745 888  3.95775000 53.51480000 216855.79626125 70 
 745 4868  3.87123000 57.05870000 216400.64256254 70 
 745 6988  10.86120000 58.56860000 216270.33822220 70 
 745 8727  -0.56906300 60.78020000 215490.67818865 70 
 745 3718  5.65830000 56.15200000 215275.33522723 70 
 745 4711  7.51791000 56.88490000 214346.22802678 70 
 745 4897  8.15828000 57.00680000 213999.75535938 70 
 745 2954  -0.54549800 55.42800000 213249.63650284 70 
 745 6175  9.54174000 57.93210000 212966.85979615 70 
 745 5692  8.74801000 57.61370000 212555.34489134 70 
 745 6646  -0.72457300 58.34190000 212267.86611237 70 
 745 116  2.55990000 51.55160000 209828.75205395 70 
 745 160  2.84451000 51.69520000 208646.20670411 70 
 745 5076  8.50749000 57.13510000 208603.33205460 70 
 745 6883  1.83327000 58.62910000 208542.58945658 70 
 745 5894  -2.28293000 57.71150000 208068.96511980 70 
 745 6954  1.91047000 58.70000000 207818.12963199 70 
 745 5872  8.95507000 57.74560000 205609.01632883 70 
 745 1450  7.27703000 54.10990000 204104.15410169 70 
 745 2582  3.58229000 55.18120000 203387.03210261 70 
 745 1286  3.02526000 53.99380000 202653.23192484 70 
 745 5697  9.49735000 57.58620000 202481.78627182 70 
 745 7003  -1.08073000 58.67450000 202395.29208021 70 
 745 1234  4.84164000 53.93290000 201612.88746133 70 
 745 5606  8.82297000 57.54160000 199388.73536167 70 
 745 1936  4.15278000 54.62810000 197947.72631100 70 
 745 270  3.87840000 52.05330000 197521.89406699 70 
 745 2283  5.90014000 54.89860000 196780.11957817 70 
 745 196  2.21940000 51.82400000 196772.88818170 70 
 745 100  3.40044000 51.49290000 194234.96629992 70 
 745 1958  7.20700000 54.59830000 193706.28413073 70 
 745 1498  4.63776000 54.21140000 192687.52313958 70 
 745 5022  0.49251100 57.13510000 190529.31299410 70 
 745 7947  1.94518000 59.81110000 190441.80329728 70 
 745 7559  3.51546000 59.34670000 190268.31500380 70 
 745 2926  6.02395000 55.45310000 189460.70971905 70 
 745 2372  6.94959000 54.95150000 188622.60602079 70 
 745 369  3.08245000 52.39440000 187251.37753066 70 
 745 6269  9.82965000 57.98990000 186435.57307282 70 
 745 224  3.06618000 51.90700000 185544.38026331 70 
 745 6579  1.47471000 58.34340000 184675.01877832 70 
 745 6149  5.14561000 58.03050000 184431.79016422 70 
 745 99  3.27111000 51.49160000 184213.46894240 70 
 745 1220  2.92872000 53.92310000 184167.43799577 70 
 745 155  2.19567000 51.68430000 183509.40488042 70 
 745 1569  4.56888000 54.28100000 182710.56300663 70 
 745 2027  5.37156000 54.69500000 182637.88241623 70 
 745 192  1.69859000 51.81280000 182572.82469214 70 
 745 7592  -0.31875200 59.33070000 182487.53846453 70 
 745 3383  4.71537000 55.87930000 182433.61175863 70 
 745 7755  -1.17073000 59.50490000 182266.67845262 70 
 745 95  2.75384000 51.48510000 181766.45988213 70 
 745 6080  10.22100000 57.83370000 180788.18128268 70 
 745 8521  -0.60195800 60.50110000 180721.49018318 70 
 745 2816  1.41822000 55.35430000 179558.60935679 70 
 1417 4981  7.39587000 57.09620000 7585733.50841129 70 
 1417 2899  2.19683000 55.44100000 7315855.80491282 70 
 1417 2974  2.29390000 55.51220000 6978769.96819549 70 
 1417 5430  8.61734000 57.40950000 6562155.28642901 70 
 1417 3000  5.99473000 55.52300000 5752711.87651756 70 
 1417 4890  7.12484000 57.03270000 5539297.19750555 70 
 1417 5877  9.70741000 57.71680000 4770990.97263052 70 
 1417 6148  4.99371000 58.03120000 4736265.46349218 70 
 1417 4988  8.43342000 57.06790000 4728881.69420778 70 
 1417 3319  7.32224000 55.77760000 4662384.96548713 70 
 1417 2566  1.32532000 55.14330000 4526087.46698568 70 
 1417 4891  7.27256000 57.02960000 4434137.63680020 70 
 1417 2650  1.11397000 55.20720000 4082910.22037830 70 
 1417 5164  8.58155000 57.20220000 3982043.14114699 70 
 1417 2487  1.37347000 55.07500000 3598020.79722458 70 
 1417 1961  7.62295000 54.58830000 3481585.95150844 70 
 1417 5162  8.28535000 57.21150000 3446869.85847131 70 
 1417 3085  7.48810000 55.56520000 3436642.30719349 70 
 1417 2820  1.98443000 55.36730000 2959314.57832303 70 
 1417 2446  6.64365000 55.02680000 2384586.64889592 70 
 1417 3157  7.46493000 55.63530000 2187537.78514474 70 
 1417 5676  6.34402000 57.67160000 2180445.05613346 70 
 1417 6083  10.67320000 57.81240000 2021714.14809973 70 
 1417 5873  9.10563000 57.74020000 2007068.50908518 70 
 1417 2732  1.04352000 55.27470000 1985018.13757769 70 
 1417 4167  6.54402000 56.48790000 1984244.59255263 70 
 1417 2775  7.11092000 55.29570000 1848722.16681278 70 
 1417 5972  9.48186000 57.79540000 1833669.56623595 70 
 1417 2753  4.00582000 55.32260000 1757358.63043753 70 
 1417 5974  9.78260000 57.78320000 1679453.75827000 70 
 1417 5342  8.48784000 57.34420000 1617097.64039415 70 
 1417 2965  1.01469000 55.48250000 1609789.96207902 70 
 1417 5508  7.19690000 57.51740000 1603168.19709441 70 
 1417 2652  1.39575000 55.21470000 1569017.84142366 70 
 1417 2438  5.51936000 55.04140000 1534653.89126453 70 
 1417 7443  3.35798000 59.20670000 1528501.19659954 70 
 1417 438  2.91150000 52.60100000 1518721.30528461 70 
 1417 2273  4.50000000 54.90670000 1512881.97133788 70 
 1417 3234  7.39359000 55.70650000 1481493.56673535 70 
 1417 5077  8.65555000 57.13030000 1406325.13197215 70 
 1417 4892  7.42025000 57.02620000 1336944.84966809 70 
 1417 3546  4.75233000 56.01820000 1332551.34190730 70 
 1417 5761  5.96783000 57.74600000 1284332.69223456 70 
 1417 3321  7.60767000 55.77070000 1270176.11981929 70 
 1417 2969  1.58299000 55.49740000 1266568.14824770 70 
 1417 2890  0.92308500 55.41030000 1259533.82747995 70 
 1417 6075  9.46618000 57.86560000 1221691.74415547 70 
 1417 2372  6.94959000 54.95150000 1206070.97264360 70 
 1417 5880  10.15820000 57.69740000 1203456.34417699 70 
 1417 2734  1.32527000 55.28240000 1169979.55126914 70 
 1417 4341  6.44291000 56.62840000 1146188.13272165 70 
 1417 5615  10.91760000 57.45220000 1133176.41440086 70 
 1417 6076  9.61724000 57.85950000 1092592.91963826 70 
 1417 6084  10.82380000 57.80500000 1061975.08298700 70 
 1417 2251  1.42127000 54.86760000 1050186.55460117 70 
 1417 2821  2.12604000 55.37010000 1022666.85146697 70 
 1417 5879  10.00800000 57.70400000 1008539.30491698 70 
 1417 3558  6.48204000 56.00250000 1004542.08225911 70 
 1417 1412  2.06553000 54.11730000 993424.94484778 70 
 1417 8459  -2.62904000 60.33820000 981869.66212870 70 
 1417 56  3.11472000 51.35060000 978819.48466223 70 
 1417 4801  7.64172000 56.95130000 975579.87880507 70 
 1417 6047  5.22156000 57.96070000 966503.46541523 70 
 1417 4980  7.24753000 57.09960000 950260.49148400 70 
 1417 993  4.12571000 53.65460000 923712.77495927 70 
 1417 5976  10.08310000 57.77030000 914403.91920439 70 
 1417 2571  2.03013000 55.15960000 894001.77496411 70 
 1417 8149  -1.53073000 59.97550000 875611.11493899 70 
 1417 4798  7.19868000 56.96170000 862813.48130188 70 
 1417 5796  11.36500000 57.56780000 862504.34470495 70 
 1417 1997  1.19034000 54.65290000 858182.14702116 70 
 1417 6634  -2.55678000 58.25360000 857567.27644201 70 
 1417 1244  6.20786000 53.92120000 855521.98082063 70 
 1417 7642  -1.18383000 59.36530000 842082.88512558 70 
 1417 5785  9.57225000 57.65280000 834979.05758831 70 
 1417 5977  10.23330000 57.76360000 833975.37811089 70 
 1417 2735  1.46619000 55.28600000 833140.02223346 70 
 1417 4635  11.69160000 56.64400000 832714.35826553 70 
 1417 4893  7.56792000 57.02270000 816457.16743259 70 
 1417 1915  1.23845000 54.58470000 793037.46309444 70 
 1417 55  2.98589000 51.34900000 781306.63227400 70 
 1417 5675  6.19355000 57.67370000 779024.98242256 70 
 1417 1158  3.13363000 53.85600000 772776.28795965 70 
 1417 7280  -2.14246000 58.90230000 771928.98474884 70 
 1417 6289  -2.56963000 57.97430000 767738.78690377 70 
 1417 3569  8.06548000 55.96690000 756936.76104431 70 
 1417 2814  1.13526000 55.34680000 753602.56746166 70 
 1417 5946  5.55859000 57.88890000 749291.13646094 70 
 1417 1413  2.20258000 54.12000000 747977.39469370 70 
 1417 2607  7.11088000 55.15670000 745922.72522997 70 
 1417 8263  -0.55366400 60.15560000 743737.03689594 70 
 1417 1706  4.05045000 54.41920000 741226.16861248 70 
 1417 4639  12.27380000 56.60880000 735254.01484657 70 
 1417 6177  9.84378000 57.91970000 734866.83702673 70 
 1417 299  2.33302000 52.17420000 712640.03320662 70 
 1417 6561  -1.27220000 58.24870000 711700.92822600 70 
 1417 4799  7.34639000 56.95840000 705963.51011948 70 
 1417 4543  11.55210000 56.58240000 702433.40126294 70 
 1417 1475  1.47109000 54.17340000 696373.55052681 70 
 1417 5878  9.85773000 57.71050000 692121.04493741 70 
 1417 4711  7.51791000 56.88490000 687330.19942963 70 
 1417 3635  5.68944000 56.08220000 671845.47471364 70 
 1417 5427  8.16911000 57.42340000 657751.78576176 70 
 1417 1286  3.02526000 53.99380000 657411.24484186 70 
 1417 5881  10.30840000 57.69060000 655552.07565092 70 
 1417 5326  6.10413000 57.39720000 652889.01729637 70 
 1417 42  2.92149000 51.27850000 651276.14858107 70 
 1417 4250  6.17919000 56.56280000 646789.29695611 70 
 1417 1730  7.36862000 54.38600000 644662.10997827 70 
 1417 992  3.98961000 53.65410000 640394.49121516 70 
 1417 1452  7.55098000 54.10330000 637596.99880880 70 
 1417 5258  9.15672000 57.25170000 620918.85015006 70 
 1417 5167  9.02557000 57.18700000 610774.56852605 70 
 1417 762  3.82755000 53.30550000 605761.49202085 70 
 1417 5704  11.14140000 57.51020000 605522.58361757 70 
 1417 3398  6.86814000 55.85670000 591913.71990838 70 
 1417 2900  2.33847000 55.44350000 586200.45936892 70 
 1417 1708  4.32710000 54.41990000 581386.00059573 70 
 1417 752  2.48314000 53.29030000 579502.80829066 70 
 1417 291  3.97453000 52.12340000 578147.05736320 70 
 1417 5168  9.17349000 57.18150000 576106.20515553 70 
 1417 5355  11.45310000 57.21480000 572584.51262717 70 
 1417 7074  -1.15790000 58.74060000 571654.84264675 70 
 1417 6048  5.37345000 57.95970000 569217.19417802 70 
 1417 1566  4.15559000 54.28050000 569166.82260873 70 
 1417 4794  6.60762000 56.97310000 565249.66017585 70 
 1417 526  4.63343000 52.82040000 560410.69908505 70 
 1417 5701  10.69370000 57.53310000 559070.42791087 70 
 1417 1546  1.40232000 54.24120000 549324.54109539 70 
 1417 2608  7.25186000 55.15360000 545925.84284678 70 
 1417 3082  7.06165000 55.57480000 544882.54670417 70 
 1417 6183  10.74850000 57.87830000 533578.66315660 70 
 1417 2283  5.90014000 54.89860000 529834.03171467 70 
 1417 7217  -1.29987000 58.87340000 528312.21078593 70 
 1417 5076  8.50749000 57.13510000 525523.39034805 70 
 1417 3719  5.80305000 56.15050000 524857.83275004 70 
 1417 5887  11.35780000 57.63780000 520210.60863337 70 
 1417 2849  6.09479000 55.38270000 515434.26225209 70 
 1417 3300  4.60723000 55.81000000 515103.14457915 70 
 1417 5155  7.24757000 57.23850000 511974.01045513 70 
 1417 2043  7.60091000 54.65840000 510863.51340509 70 
 1417 8929  -1.85972000 61.00320000 504237.60519901 70 
 1417 5689  8.29789000 57.62800000 501247.62282269 70 
 1417 5269  11.82210000 57.12400000 498757.71194814 70 
 1417 8978  -2.43751000 61.04420000 498464.36505947 70 
 1417 2044  7.74008000 54.65480000 497297.90024188 70 
 1417 7947  1.94518000 59.81110000 493606.00896719 70 
 1417 1359  3.91689000 54.07100000 493519.00299254 70 
 1417 4894  7.71556000 57.01900000 489113.65640973 70 
 1417 54  2.85707000 51.34730000 477217.16896017 70 
 1417 5795  11.21590000 57.57590000 476954.91214015 70 
 1417 5614  10.76830000 57.45980000 473665.96576192 70 
 1417 4884  6.23805000 57.04820000 473533.86083105 70 
 1417 4544  11.69720000 56.57400000 466787.16438363 70 
 1417 5527  10.77810000 57.38970000 466436.29210137 70 
 1417 5317  4.76119000 57.40710000 464584.14516893 70 
 1417 6717  -1.41273000 58.38140000 459221.11134090 70 
 1417 1048  4.32987000 53.72460000 458780.76064387 70 
 1417 15  2.12559000 51.12580000 455343.92731241 70 
 1417 1104  4.26181000 53.79400000 453868.66051035 70 
 1417 7143  -1.68695000 58.78580000 450948.95158824 70 
 1417 3402  7.44161000 55.84430000 449915.47188548 70 
 1417 940  4.02553000 53.58470000 447252.18773709 70 
 1417 5702  10.84300000 57.52560000 444043.34940069 70 
 1417 6451  10.13290000 58.11590000 441927.85124911 70 
 1417 1693  2.25301000 54.39910000 441745.10161675 70 
 1417 614  3.93068000 53.02780000 439487.30076439 70 
 1417 5419  6.97234000 57.45260000 438712.95779278 70 
 1417 1834  1.30777000 54.51700000 438357.63201687 70 
 1417 2031  5.92924000 54.68970000 438226.64763860 70 
 1417 1105  4.39792000 53.79420000 437816.58246419 70 
 1417 835  2.91370000 53.43600000 436659.85581647 70 
 1417 5639  0.77716000 57.63030000 435188.37779108 70 
 1417 4533  8.19997000 56.72760000 425180.03990147 70 
 1417 98  3.14178000 51.49020000 418921.31078558 70 
 1417 6785  -2.24417000 58.40970000 414337.26324910 70 
 1417 1369  5.28891000 54.06980000 412642.69853041 70 
 1417 5506  6.89751000 57.52350000 411050.60034483 70 
 1417 3555  6.04976000 56.00870000 410949.71180640 70 
 1417 1453  7.68792000 54.09970000 409532.73874320 70 
 1417 6198  -2.34314000 57.91710000 401350.46419266 70 
 1417 2187  4.28995000 54.83700000 397923.27463201 70 
 1417 1643  5.08786000 54.34910000 397390.55374158 70 
 1417 6079  10.07010000 57.84040000 396872.38284948 70 
 1417 63  1.65533000 51.39390000 393977.51917100 70 
 1417 6175  9.54174000 57.93210000 393887.36033240 70 
 1417 6453  10.43580000 58.10210000 393018.98890607 70 
 1417 5553  0.85224600 57.56300000 392687.43589295 70 
 1417 4624  8.03229000 56.80190000 390570.80359714 70 
 1417 4436  7.54151000 56.67590000 390186.30070151 70 
 1417 4452  11.62460000 56.50860000 389928.11336812 70 
 1417 1096  3.17310000 53.78690000 389875.06725996 70 
 1417 7285  -1.36527000 58.94000000 388803.20920573 70 
 1417 2120  6.69575000 54.74780000 388135.73421959 70 
 1417 5792  10.76840000 57.59900000 386815.04110846 70 
 1417 8521  -0.60195800 60.50110000 385431.03675581 70 
