0 BEL010331976 8 0 0
0 BEL010331976 9 0 0
0 BEL010331976 10 17 0
0 BEL010331976 11 4 0
0 BEL010331976 12 0 0
0 BEL010331976 13 0 0
0 BEL010331976 14 0 0
0 BEL010331976 15 0 0
0 BEL010331976 16 0 0
0 BEL010331976 17 0 0
0 BEL010331976 18 0 0
0 BEL010331976 19 0 0
0 BEL010331976 20 9 0
0 BEL010331976 21 0 0
0 BEL010331976 22 0 0
0 BEL010331976 23 0 0
0 BEL010331976 24 2 0
0 BEL010331976 25 0 0
0 BEL010331976 26 0 0
0 BEL010331976 27 0 0
0 BEL010331976 28 0 0
0 BEL010331976 29 28 0
0 BEL010331976 30 0 0
0 BEL010331976 31 2 0
0 BEL010331976 32 0 0
0 BEL010331976 33 0 0
0 BEL010331976 34 0 0
0 BEL010331976 35 1 0
0 BEL010331976 36 0 0
0 BEL010331976 37 0 0
0 BEL010331976 38 0 0
0 BEL010331976 39 1 0
0 BEL010331976 40 0 0
0 BEL010331976 41 0 0
0 BEL010331976 42 0 0
0 BEL010331976 43 0 0
0 BEL010331976 44 0 0
0 BEL010511983 0 19 0
0 BEL010511983 1 0 0
0 BEL010511983 2 0 0
0 BEL010511983 3 0 0
0 BEL010511983 4 1 0
0 BEL010511983 5 6 0
0 BEL010511983 6 18 0
0 BEL010511983 7 0 0
0 BEL010511983 8 0 0
0 BEL010511983 9 0 0
0 BEL010511983 10 17 0
0 BEL010511983 11 4 0
0 BEL010511983 12 0 0
0 BEL010511983 13 0 0
0 BEL010511983 14 0 0
0 BEL010511983 15 0 0
0 BEL010511983 16 0 0
0 BEL010511983 17 0 0
0 BEL010511983 18 0 0
0 BEL010511983 19 0 0
0 BEL010511983 20 9 0
0 BEL010511983 21 0 0
0 BEL010511983 22 0 0
0 BEL010511983 23 0 0
0 BEL010511983 24 2 0
0 BEL010511983 25 0 0
0 BEL010511983 26 0 0
0 BEL010511983 27 0 0
0 BEL010511983 28 0 0
0 BEL010511983 29 28 0
0 BEL010511983 30 0 0
0 BEL010511983 31 2 0
0 BEL010511983 32 0 0
0 BEL010511983 33 0 0
0 BEL010511983 34 0 0
0 BEL010511983 35 1 0
0 BEL010511983 36 0 0
0 BEL010511983 37 0 0
0 BEL010511983 38 0 0
0 BEL010511983 39 1 0
0 BEL010511983 40 0 0
0 BEL010511983 41 0 0
0 BEL010511983 42 0 0
0 BEL010511983 43 0 0
0 BEL010511983 44 0 0
0 BEL011541988 0 19 0
0 BEL011541988 1 0 0
0 BEL011541988 2 0 0
0 BEL011541988 3 0 0
0 BEL011541988 4 1 0
0 BEL011541988 5 6 0
0 BEL011541988 6 18 0
0 BEL011541988 7 0 0
0 BEL011541988 8 0 0
0 BEL011541988 9 0 0
0 BEL011541988 10 17 0
0 BEL011541988 11 4 0
0 BEL011541988 12 0 0
0 BEL011541988 13 0 0
0 BEL011541988 14 0 0
0 BEL011541988 15 0 0
0 BEL011541988 16 0 0
0 BEL011541988 17 0 0
0 BEL011541988 18 0 0
0 BEL011541988 19 0 0
0 BEL011541988 20 9 0
0 BEL011541988 21 0 0
0 BEL011541988 22 0 0
0 BEL011541988 23 0 0
0 BEL011541988 24 2 0
0 BEL011541988 25 0 0
0 BEL011541988 26 0 0
0 BEL011541988 27 0 0
0 BEL011541988 28 0 0
0 BEL011541988 29 28 0
0 BEL011541988 30 0 0
0 BEL011541988 31 2 0
0 BEL011541988 32 0 0
0 BEL011541988 33 0 0
0 BEL011541988 34 0 0
0 BEL011541988 35 1 0
0 BEL011541988 36 0 0
0 BEL011541988 37 0 0
0 BEL011541988 38 0 0
0 BEL011541988 39 1 0
0 BEL011541988 40 0 0
0 BEL011541988 41 0 0
0 BEL011541988 42 0 0
0 BEL011541988 43 0 0
0 BEL011541988 44 0 0
0 BEL011871989 0 19 0
0 BEL011871989 1 0 0
0 BEL011871989 2 0 0
0 BEL011871989 3 0 0
0 BEL011871989 4 1 0
0 BEL011871989 5 6 0
0 BEL011871989 6 18 0
0 BEL011871989 7 0 0
0 BEL011871989 8 0 0
0 BEL011871989 9 0 0
0 BEL011871989 10 17 0
0 BEL011871989 11 4 0
0 BEL011871989 12 0 0
0 BEL011871989 13 0 0
0 BEL011871989 14 0 0
0 BEL011871989 15 0 0
0 BEL011871989 16 0 0
0 BEL011871989 17 0 0
0 BEL011871989 18 0 0
0 BEL011871989 19 0 0
0 BEL011871989 20 9 0
0 BEL011871989 21 0 0
0 BEL011871989 22 0 0
0 BEL011871989 23 0 0
0 BEL011871989 24 2 0
0 BEL011871989 25 0 0
0 BEL011871989 26 0 0
0 BEL011871989 27 0 0
0 BEL011871989 28 0 0
0 BEL011871989 29 28 0
0 BEL011871989 30 0 0
0 BEL011871989 31 2 0
0 BEL011871989 32 0 0
0 BEL011871989 33 0 0
0 BEL011871989 34 0 0
0 BEL011871989 35 1 0
0 BEL011871989 36 0 0
0 BEL011871989 37 0 0
0 BEL011871989 38 0 0
0 BEL011871989 39 1 0
0 BEL011871989 40 0 0
0 BEL011871989 41 0 0
0 BEL011871989 42 0 0
0 BEL011871989 43 0 0
0 BEL011871989 44 0 0
0 BEL012111971 0 19 0
0 BEL012111971 1 0 0
0 BEL012111971 2 0 0
0 BEL012111971 3 0 0
0 BEL012111971 4 1 0
0 BEL012111971 5 6 0
0 BEL012111971 6 18 0
0 BEL012111971 7 0 0
0 BEL012111971 8 0 0
0 BEL012111971 9 0 0
0 BEL012111971 10 17 0
0 BEL012111971 11 4 0
0 BEL012111971 12 0 0
0 BEL012111971 13 0 0
0 BEL012111971 14 0 0
0 BEL012111971 15 0 0
0 BEL012111971 16 0 0
0 BEL012111971 17 0 0
0 BEL012111971 18 0 0
0 BEL012111971 19 0 0
0 BEL012111971 20 9 0
0 BEL012111971 21 0 0
0 BEL012111971 22 0 0
0 BEL012111971 23 0 0
0 BEL012111971 24 2 0
0 BEL012111971 25 0 0
0 BEL012111971 26 0 0
0 BEL012111971 27 0 0
0 BEL012111971 28 0 0
0 BEL012111971 29 28 0
0 BEL012111971 30 0 0
0 BEL012111971 31 2 0
0 BEL012111971 32 0 0
0 BEL012111971 33 0 0
0 BEL012111971 34 0 0
0 BEL012111971 35 1 0
0 BEL012111971 36 0 0
0 BEL012111971 37 0 0
0 BEL012111971 38 0 0
0 BEL012111971 39 1 0
0 BEL012111971 40 0 0
0 BEL012111971 41 0 0
0 BEL012111971 42 0 0
0 BEL012111971 43 0 0
0 BEL012111971 44 0 0
0 BEL012791969 0 19 0
0 BEL012791969 1 0 0
0 BEL012791969 2 0 0
0 BEL012791969 3 0 0
0 BEL012791969 4 1 0
0 BEL012791969 5 6 0
0 BEL012791969 6 18 0
0 BEL012791969 7 0 0
0 BEL012791969 8 0 0
0 BEL012791969 9 0 0
0 BEL012791969 10 17 0
0 BEL012791969 11 4 0
0 BEL012791969 12 0 0
0 BEL012791969 13 0 0
0 BEL012791969 14 0 0
0 BEL012791969 15 0 0
0 BEL012791969 16 0 0
0 BEL012791969 17 0 0
0 BEL012791969 18 0 0
0 BEL012791969 19 0 0
0 BEL012791969 20 9 0
0 BEL012791969 21 0 0
0 BEL012791969 22 0 0
0 BEL012791969 23 0 0
0 BEL012791969 24 2 0
0 BEL012791969 25 0 0
0 BEL012791969 26 0 0
0 BEL012791969 27 0 0
0 BEL012791969 28 0 0
0 BEL012791969 29 28 0
0 BEL012791969 30 0 0
0 BEL012791969 31 2 0
0 BEL012791969 32 0 0
0 BEL012791969 33 0 0
0 BEL012791969 34 0 0
0 BEL012791969 35 1 0
0 BEL012791969 36 0 0
0 BEL012791969 37 0 0
0 BEL012791969 38 0 0
0 BEL012791969 39 1 0
0 BEL012791969 40 0 0
0 BEL012791969 41 0 0
0 BEL012791969 42 0 0
0 BEL012791969 43 0 0
0 BEL012791969 44 0 0
0 BEL013161987 0 19 0
0 BEL013161987 1 0 0
0 BEL013161987 2 0 0
0 BEL013161987 3 0 0
0 BEL013161987 4 1 0
0 BEL013161987 5 6 0
0 BEL013161987 6 18 0
0 BEL013161987 7 0 0
0 BEL013161987 8 0 0
0 BEL013161987 9 0 0
0 BEL013161987 10 17 0
0 BEL013161987 11 4 0
0 BEL013161987 12 0 0
0 BEL013161987 13 0 0
0 BEL013161987 14 0 0
0 BEL013161987 15 0 0
0 BEL013161987 16 0 0
0 BEL013161987 17 0 0
0 BEL013161987 18 0 0
0 BEL013161987 19 0 0
0 BEL013161987 20 9 0
0 BEL013161987 21 0 0
0 BEL013161987 22 0 0
0 BEL013161987 23 0 0
0 BEL013161987 24 2 0
0 BEL013161987 25 0 0
0 BEL013161987 26 0 0
0 BEL013161987 27 0 0
0 BEL013161987 28 0 0
0 BEL013161987 29 28 0
0 BEL013161987 30 0 0
0 BEL013161987 31 2 0
0 BEL013161987 32 0 0
0 BEL013161987 33 0 0
0 BEL013161987 34 0 0
0 BEL013161987 35 1 0
0 BEL013161987 36 0 0
0 BEL013161987 37 0 0
0 BEL013161987 38 0 0
0 BEL013161987 39 1 0
0 BEL013161987 40 0 0
0 BEL013161987 41 0 0
0 BEL013161987 42 0 0
0 BEL013161987 43 0 0
0 BEL013161987 44 0 0
0 BEL030151975 0 19 0
0 BEL030151975 1 0 0
0 BEL030151975 2 0 0
0 BEL030151975 3 0 0
0 BEL030151975 4 1 0
0 BEL030151975 5 6 0
0 BEL030151975 6 18 0
0 BEL030151975 7 0 0
0 BEL030151975 8 0 0
0 BEL030151975 9 0 0
0 BEL030151975 10 17 0
0 BEL030151975 11 4 0
0 BEL030151975 12 0 0
0 BEL030151975 13 0 0
0 BEL030151975 14 0 0
0 BEL030151975 15 0 0
0 BEL030151975 16 0 0
0 BEL030151975 17 0 0
0 BEL030151975 18 0 0
0 BEL030151975 19 0 0
0 BEL030151975 20 9 0
0 BEL030151975 21 0 0
0 BEL030151975 22 0 0
0 BEL030151975 23 0 0
0 BEL030151975 24 2 0
0 BEL030151975 25 0 0
0 BEL030151975 26 0 0
0 BEL030151975 27 0 0
0 BEL030151975 28 0 0
0 BEL030151975 29 28 0
0 BEL030151975 30 0 0
0 BEL030151975 31 2 0
0 BEL030151975 32 0 0
0 BEL030151975 33 0 0
0 BEL030151975 34 0 0
0 BEL030151975 35 1 0
0 BEL030151975 36 0 0
0 BEL030151975 37 0 0
0 BEL030151975 38 0 0
0 BEL030151975 39 1 0
0 BEL030151975 40 0 0
0 BEL030151975 41 0 0
0 BEL030151975 42 0 0
0 BEL030151975 43 0 0
0 BEL030151975 44 0 0
0 BEL030182000 0 19 0
0 BEL030182000 1 0 0
0 BEL030182000 2 0 0
0 BEL030182000 3 0 0
0 BEL030182000 4 1 0
0 BEL030182000 5 6 0
0 BEL030182000 6 18 0
0 BEL030182000 7 0 0
0 BEL030182000 8 0 0
0 BEL030182000 9 0 0
0 BEL030182000 10 17 0
0 BEL030182000 11 4 0
0 BEL030182000 12 0 0
0 BEL030182000 13 0 0
0 BEL030182000 14 0 0
0 BEL030182000 15 0 0
0 BEL030182000 16 0 0
0 BEL030182000 17 0 0
0 BEL030182000 18 0 0
0 BEL030182000 19 0 0
0 BEL030182000 20 9 0
0 BEL030182000 21 0 0
0 BEL030182000 22 0 0
0 BEL030182000 23 0 0
0 BEL030182000 24 2 0
0 BEL030182000 25 0 0
0 BEL030182000 26 0 0
0 BEL030182000 27 0 0
0 BEL030182000 28 0 0
0 BEL030182000 29 28 0
0 BEL030182000 30 0 0
0 BEL030182000 31 2 0
0 BEL030182000 32 0 0
0 BEL030182000 33 0 0
0 BEL030182000 34 0 0
0 BEL030182000 35 1 0
0 BEL030182000 36 0 0
0 BEL030182000 37 0 0
0 BEL030182000 38 0 0
0 BEL030182000 39 1 0
0 BEL030182000 40 0 0
0 BEL030182000 41 0 0
0 BEL030182000 42 0 0
0 BEL030182000 43 0 0
0 BEL030182000 44 0 0
0 BEL030191974 0 19 0
0 BEL030191974 1 0 0
0 BEL030191974 2 0 0
0 BEL030191974 3 0 0
0 BEL030191974 4 1 0
0 BEL030191974 5 6 0
0 BEL030191974 6 18 0
0 BEL030191974 7 0 0
0 BEL030191974 8 0 0
0 BEL030191974 9 0 0
0 BEL030191974 10 17 0
0 BEL030191974 11 4 0
0 BEL030191974 12 0 0
0 BEL030191974 13 0 0
0 BEL030191974 14 0 0
0 BEL030191974 15 0 0
0 BEL030191974 16 0 0
0 BEL030191974 17 0 0
0 BEL030191974 18 0 0
0 BEL030191974 19 0 0
0 BEL030191974 20 9 0
0 BEL030191974 21 0 0
0 BEL030191974 22 0 0
0 BEL030191974 23 0 0
0 BEL030191974 24 2 0
0 BEL030191974 25 0 0
0 BEL030191974 26 0 0
0 BEL030191974 27 0 0
0 BEL030191974 28 0 0
0 BEL030191974 29 28 0
0 BEL030191974 30 0 0
0 BEL030191974 31 2 0
0 BEL030191974 32 0 0
0 BEL030191974 33 0 0
0 BEL030191974 34 0 0
0 BEL030191974 35 1 0
0 BEL030191974 36 0 0
0 BEL030191974 37 0 0
0 BEL030191974 38 0 0
0 BEL030191974 39 1 0
0 BEL030191974 40 0 0
0 BEL030191974 41 0 0
0 BEL030191974 42 0 0
0 BEL030191974 43 0 0
0 BEL030191974 44 0 0
0 BEL030351997 0 19 0
0 BEL030351997 1 0 0
0 BEL030351997 2 0 0
0 BEL030351997 3 0 0
0 BEL030351997 4 1 0
0 BEL030351997 5 6 0
0 BEL030351997 6 18 0
0 BEL030351997 7 0 0
0 BEL030351997 8 0 0
0 BEL030351997 9 0 0
0 BEL030351997 10 17 0
0 BEL030351997 11 4 0
0 BEL030351997 12 0 0
0 BEL030351997 13 0 0
0 BEL030351997 14 0 0
0 BEL030351997 15 0 0
0 BEL030351997 16 0 0
0 BEL030351997 17 0 0
0 BEL030351997 18 0 0
0 BEL030351997 19 0 0
0 BEL030351997 20 9 0
0 BEL030351997 21 0 0
0 BEL030351997 22 0 0
0 BEL030351997 23 0 0
0 BEL030351997 24 2 0
0 BEL030351997 25 0 0
0 BEL030351997 26 0 0
0 BEL030351997 27 0 0
0 BEL030351997 28 0 0
0 BEL030351997 29 28 0
0 BEL030351997 30 0 0
0 BEL030351997 31 2 0
0 BEL030351997 32 0 0
0 BEL030351997 33 0 0
0 BEL030351997 34 0 0
0 BEL030351997 35 1 0
0 BEL030351997 36 0 0
0 BEL030351997 37 0 0
0 BEL030351997 38 0 0
0 BEL030351997 39 1 0
0 BEL030351997 40 0 0
0 BEL030351997 41 0 0
0 BEL030351997 42 0 0
0 BEL030351997 43 0 0
0 BEL030351997 44 0 0
0 BEL030391982 0 19 0
0 BEL030391982 1 0 0
0 BEL030391982 2 0 0
0 BEL030391982 3 0 0
0 BEL030391982 4 1 0
0 BEL030391982 5 6 0
0 BEL030391982 6 18 0
0 BEL030391982 7 0 0
0 BEL030391982 8 0 0
0 BEL030391982 9 0 0
0 BEL030391982 10 17 0
0 BEL030391982 11 4 0
0 BEL030391982 12 0 0
0 BEL030391982 13 0 0
0 BEL030391982 14 0 0
0 BEL030391982 15 0 0
0 BEL030391982 16 0 0
0 BEL030391982 17 0 0
0 BEL030391982 18 0 0
0 BEL030391982 19 0 0
0 BEL030391982 20 9 0
0 BEL030391982 21 0 0
0 BEL030391982 22 0 0
0 BEL030391982 23 0 0
0 BEL030391982 24 2 0
0 BEL030391982 25 0 0
0 BEL030391982 26 0 0
0 BEL030391982 27 0 0
0 BEL030391982 28 0 0
0 BEL030391982 29 28 0
0 BEL030391982 30 0 0
0 BEL030391982 31 2 0
0 BEL030391982 32 0 0
0 BEL030391982 33 0 0
0 BEL030391982 34 0 0
0 BEL030391982 35 1 0
0 BEL030391982 36 0 0
0 BEL030391982 37 0 0
0 BEL030391982 38 0 0
0 BEL030391982 39 1 0
0 BEL030391982 40 0 0
0 BEL030391982 41 0 0
0 BEL030391982 42 0 0
0 BEL030391982 43 0 0
0 BEL030391982 44 0 0
0 BEL030551962 0 19 0
0 BEL030551962 1 0 0
0 BEL030551962 2 0 0
0 BEL030551962 3 0 0
0 BEL030551962 4 1 0
0 BEL030551962 5 6 0
0 BEL030551962 6 18 0
0 BEL030551962 7 0 0
0 BEL030551962 8 0 0
0 BEL030551962 9 0 0
0 BEL030551962 10 17 0
0 BEL030551962 11 4 0
0 BEL030551962 12 0 0
0 BEL030551962 13 0 0
0 BEL030551962 14 0 0
0 BEL030551962 15 0 0
0 BEL030551962 16 0 0
0 BEL030551962 17 0 0
0 BEL030551962 18 0 0
0 BEL030551962 19 0 0
0 BEL030551962 20 9 0
0 BEL030551962 21 0 0
0 BEL030551962 22 0 0
0 BEL030551962 23 0 0
0 BEL030551962 24 2 0
0 BEL030551962 25 0 0
0 BEL030551962 26 0 0
0 BEL030551962 27 0 0
0 BEL030551962 28 0 0
0 BEL030551962 29 28 0
0 BEL030551962 30 0 0
0 BEL030551962 31 2 0
0 BEL030551962 32 0 0
0 BEL030551962 33 0 0
0 BEL030551962 34 0 0
0 BEL030551962 35 1 0
0 BEL030551962 36 0 0
0 BEL030551962 37 0 0
0 BEL030551962 38 0 0
0 BEL030551962 39 1 0
0 BEL030551962 40 0 0
0 BEL030551962 41 0 0
0 BEL030551962 42 0 0
0 BEL030551962 43 0 0
0 BEL030551962 44 0 0
0 BEL030931986 0 19 0
0 BEL030931986 1 0 0
0 BEL030931986 2 0 0
0 BEL030931986 3 0 0
0 BEL030931986 4 1 0
0 BEL030931986 5 6 0
0 BEL030931986 6 18 0
0 BEL030931986 7 0 0
0 BEL030931986 8 0 0
0 BEL030931986 9 0 0
0 BEL030931986 10 17 0
0 BEL030931986 11 4 0
0 BEL030931986 12 0 0
0 BEL030931986 13 0 0
0 BEL030931986 14 0 0
0 BEL030931986 15 0 0
0 BEL030931986 16 0 0
0 BEL030931986 17 0 0
0 BEL030931986 18 0 0
0 BEL030931986 19 0 0
0 BEL030931986 20 9 0
0 BEL030931986 21 0 0
0 BEL030931986 22 0 0
0 BEL030931986 23 0 0
0 BEL030931986 24 2 0
0 BEL030931986 25 0 0
0 BEL030931986 26 0 0
0 BEL030931986 27 0 0
0 BEL030931986 28 0 0
0 BEL030931986 29 28 0
0 BEL030931986 30 0 0
0 BEL030931986 31 2 0
0 BEL030931986 32 0 0
0 BEL030931986 33 0 0
0 BEL030931986 34 0 0
0 BEL030931986 35 1 0
0 BEL030931986 36 0 0
0 BEL030931986 37 0 0
0 BEL030931986 38 0 0
0 BEL030931986 39 1 0
0 BEL030931986 40 0 0
0 BEL030931986 41 0 0
0 BEL030931986 42 0 0
0 BEL030931986 43 0 0
0 BEL030931986 44 0 0
0 BEL030971994 0 19 0
0 BEL030971994 1 0 0
0 BEL030971994 2 0 0
0 BEL030971994 3 0 0
0 BEL030971994 4 1 0
0 BEL030971994 5 6 0
0 BEL030971994 6 18 0
0 BEL030971994 7 0 0
0 BEL030971994 8 0 0
0 BEL030971994 9 0 0
0 BEL030971994 10 17 0
0 BEL030971994 11 4 0
0 BEL030971994 12 0 0
0 BEL030971994 13 0 0
0 BEL030971994 14 0 0
0 BEL030971994 15 0 0
0 BEL030971994 16 0 0
0 BEL030971994 17 0 0
0 BEL030971994 18 0 0
0 BEL030971994 19 0 0
0 BEL030971994 20 9 0
0 BEL030971994 21 0 0
0 BEL030971994 22 0 0
0 BEL030971994 23 0 0
0 BEL030971994 24 2 0
0 BEL030971994 25 0 0
0 BEL030971994 26 0 0
0 BEL030971994 27 0 0
0 BEL030971994 28 0 0
0 BEL030971994 29 28 0
0 BEL030971994 30 0 0
0 BEL030971994 31 2 0
0 BEL030971994 32 0 0
0 BEL030971994 33 0 0
0 BEL030971994 34 0 0
0 BEL030971994 35 1 0
0 BEL030971994 36 0 0
0 BEL030971994 37 0 0
0 BEL030971994 38 0 0
0 BEL030971994 39 1 0
0 BEL030971994 40 0 0
0 BEL030971994 41 0 0
0 BEL030971994 42 0 0
0 BEL030971994 43 0 0
0 BEL030971994 44 0 0
0 BEL032962000 0 19 0
0 BEL032962000 1 0 0
0 BEL032962000 2 0 0
0 BEL032962000 3 0 0
0 BEL032962000 4 1 0
0 BEL032962000 5 6 0
0 BEL032962000 6 18 0
0 BEL032962000 7 0 0
0 BEL032962000 8 0 0
0 BEL032962000 9 0 0
0 BEL032962000 10 17 0
0 BEL032962000 11 4 0
0 BEL032962000 12 0 0
0 BEL032962000 13 0 0
0 BEL032962000 14 0 0
0 BEL032962000 15 0 0
0 BEL032962000 16 0 0
0 BEL032962000 17 0 0
0 BEL032962000 18 0 0
0 BEL032962000 19 0 0
0 BEL032962000 20 9 0
0 BEL032962000 21 0 0
0 BEL032962000 22 0 0
0 BEL032962000 23 0 0
0 BEL032962000 24 2 0
0 BEL032962000 25 0 0
0 BEL032962000 26 0 0
0 BEL032962000 27 0 0
0 BEL032962000 28 0 0
0 BEL032962000 29 28 0
0 BEL032962000 30 0 0
0 BEL032962000 31 2 0
0 BEL032962000 32 0 0
0 BEL032962000 33 0 0
0 BEL032962000 34 0 0
0 BEL032962000 35 1 0
0 BEL032962000 36 0 0
0 BEL032962000 37 0 0
0 BEL032962000 38 0 0
0 BEL032962000 39 1 0
0 BEL032962000 40 0 0
0 BEL032962000 41 0 0
0 BEL032962000 42 0 0
0 BEL032962000 43 0 0
0 BEL032962000 44 0 0
0 BEL034022000 0 19 0
0 BEL034022000 1 0 0
0 BEL034022000 2 0 0
0 BEL034022000 3 0 0
0 BEL034022000 4 1 0
0 BEL034022000 5 6 0
0 BEL034022000 6 18 0
0 BEL034022000 7 0 0
0 BEL034022000 8 0 0
0 BEL034022000 9 0 0
0 BEL034022000 10 17 0
0 BEL034022000 11 4 0
0 BEL034022000 12 0 0
0 BEL034022000 13 0 0
0 BEL034022000 14 0 0
0 BEL034022000 15 0 0
0 BEL034022000 16 0 0
0 BEL034022000 17 0 0
0 BEL034022000 18 0 0
0 BEL034022000 19 0 0
0 BEL034022000 20 9 0
0 BEL034022000 21 0 0
0 BEL034022000 22 0 0
0 BEL034022000 23 0 0
0 BEL034022000 24 2 0
0 BEL034022000 25 0 0
0 BEL034022000 26 0 0
0 BEL034022000 27 0 0
0 BEL034022000 28 0 0
0 BEL034022000 29 28 0
0 BEL034022000 30 0 0
0 BEL034022000 31 2 0
0 BEL034022000 32 0 0
0 BEL034022000 33 0 0
0 BEL034022000 34 0 0
0 BEL034022000 35 1 0
0 BEL034022000 36 0 0
0 BEL034022000 37 0 0
0 BEL034022000 38 0 0
0 BEL034022000 39 1 0
0 BEL034022000 40 0 0
0 BEL034022000 41 0 0
0 BEL034022000 42 0 0
0 BEL034022000 43 0 0
0 BEL034022000 44 0 0
0 BEL034832001 0 19 0
0 BEL034832001 1 0 0
0 BEL034832001 2 0 0
0 BEL034832001 3 0 0
0 BEL034832001 4 1 0
0 BEL034832001 5 6 0
0 BEL034832001 6 18 0
0 BEL034832001 7 0 0
0 BEL034832001 8 0 0
0 BEL034832001 9 0 0
0 BEL034832001 10 17 0
0 BEL034832001 11 4 0
0 BEL034832001 12 0 0
0 BEL034832001 13 0 0
0 BEL034832001 14 0 0
0 BEL034832001 15 0 0
0 BEL034832001 16 0 0
0 BEL034832001 17 0 0
0 BEL034832001 18 0 0
0 BEL034832001 19 0 0
0 BEL034832001 20 9 0
0 BEL034832001 21 0 0
0 BEL034832001 22 0 0
0 BEL034832001 23 0 0
0 BEL034832001 24 2 0
0 BEL034832001 25 0 0
0 BEL034832001 26 0 0
0 BEL034832001 27 0 0
0 BEL034832001 28 0 0
0 BEL034832001 29 28 0
0 BEL034832001 30 0 0
0 BEL034832001 31 2 0
0 BEL034832001 32 0 0
0 BEL034832001 33 0 0
0 BEL034832001 34 0 0
0 BEL034832001 35 1 0
0 BEL034832001 36 0 0
0 BEL034832001 37 0 0
0 BEL034832001 38 0 0
0 BEL034832001 39 1 0
0 BEL034832001 40 0 0
0 BEL034832001 41 0 0
0 BEL034832001 42 0 0
0 BEL034832001 43 0 0
0 BEL034832001 44 0 0
0 BEL035101989 0 19 0
0 BEL035101989 1 0 0
0 BEL035101989 2 0 0
0 BEL035101989 3 0 0
0 BEL035101989 4 1 0
0 BEL035101989 5 6 0
0 BEL035101989 6 18 0
0 BEL035101989 7 0 0
0 BEL035101989 8 0 0
0 BEL035101989 9 0 0
0 BEL035101989 10 17 0
0 BEL035101989 11 4 0
0 BEL035101989 12 0 0
0 BEL035101989 13 0 0
0 BEL035101989 14 0 0
0 BEL035101989 15 0 0
0 BEL035101989 16 0 0
0 BEL035101989 17 0 0
0 BEL035101989 18 0 0
0 BEL035101989 19 0 0
0 BEL035101989 20 9 0
0 BEL035101989 21 0 0
0 BEL035101989 22 0 0
0 BEL035101989 23 0 0
0 BEL035101989 24 2 0
0 BEL035101989 25 0 0
0 BEL035101989 26 0 0
0 BEL035101989 27 0 0
0 BEL035101989 28 0 0
0 BEL035101989 29 28 0
0 BEL035101989 30 0 0
