8761 4 0.7716 0.8136 0.1466 0.1832 24277523.9548 23315135.0571 292754852.1302 27239.0794 407168.4369 30798542.8551 30687271.7131 12533586.3973 12046721.8862 12044607.0203 12044607.0203 12044607.0203 12044607.0203 12044607.0203 0.6615 0.4000 0.2368 0.2205 0.1918 0.1893 0.1893 0.1893 0.1893 0.1893 0.1893 0.2205 0.0538 0.6101 1.3851 1.5351 1.5375 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 0.1025 0.0750 0.0634 0.0567 0.0563 0.0563 0.0563 0.0563 0.0563 0.0563 0.0824  
8761 12 1.5963 0.6921 0.0173 0.0300 16492598.6564 3928759.4884 1253280709.3325 42150.0543 806395343.6658 4023528846.5534 1597011854.5824 331383339.8253 97425295.5546 58084254.8234 35935689.6699 19123518.0952 10835763.0292 8375144.0376 41.0572 0.5706 0.0194 0.0265 0.0409 0.0458 0.0471 0.0480 0.0500 0.0530 0.0548 0.0335 0.0186 0.1361 0.2771 0.3810 0.4348 0.4710 0.5140 0.5477 0.5643 0.5692 1.1640 0.1878 0.1142 0.0850 0.0731 0.0674 0.0657 0.0651 0.0639 0.0620 0.0608 0.1403  
8761 15 0.0036 0.6897 0.0006 0.0014 5572460.9766 0.0000 1187034536.7796 2154.4004 1619739497.3170 13790786056.0753 6943326440.9322 3647386703.7551 1769630195.2234 1521885573.5543 1507812997.1364 1505905848.7111 1503193960.6710 1499539899.8308 0.0000 0.8937 0.0020 0.0015 0.0015 0.0015 0.0015 0.0016 0.0018 0.0021 0.0026 0.0000 0.0045 0.0338 0.0594 0.0852 0.1005 0.1025 0.1026 0.1027 0.1028 0.1030 1.6453 0.2683 0.2032 0.1621 0.1522 0.1375 0.1336 0.1333 0.1333 0.1333 0.1333 0.0000  
8761 29 0.5571 0.6721 0.0515 0.0894 70208495.7582 179655672.9460 173659626.2278 71298.4922 4055567.0917 422655404.3178 928326336.0748 782358872.6112 500144425.2775 331900577.5368 229284118.4933 157910519.2317 127905174.2947 117425663.3935 51.7073 4.3107 1.0063 0.1864 0.0582 0.0458 0.0822 0.2686 0.5743 0.7572 0.8271 0.0527 0.0010 0.0098 0.0322 0.0674 0.1121 0.1625 0.2158 0.2678 0.3130 0.3562 2.5550 0.1511 0.1161 0.1005 0.0811 0.0679 0.0593 0.0537 0.0494 0.0466 0.0448 0.0556  
8761 30 0.0911 0.8871 0.0195 0.0388 21372194.1751 31249.2849 166261638.5402 2849.0098 41.9232 4517.5072 1099484.6661 11418867.5851 21152051.1656 21199357.3971 20790627.5885 20752215.6198 20751930.6318 20751930.6318 0.0000 0.9185 3.5696 0.8802 0.2042 0.0668 0.0319 0.0254 0.0250 0.0250 0.0250 0.0000 0.0091 0.1152 0.3955 0.8326 1.2540 1.4215 1.4449 1.4461 1.4461 1.4461 1.4461 0.1392 0.0909 0.0685 0.0637 0.0596 0.0569 0.0563 0.0563 0.0563 0.0563 0.0000  
8761 35 1.3473 0.4615 0.2699 0.5445 12224845.0344 1944407.9992 106577756.5482 16914.7683 3593247.9037 43716840.9513 62854011.8623 66248432.8570 45057732.5020 22764097.7439 14384796.5859 12853609.3052 12512821.8920 12254150.6670 0.3708 0.5621 1.8103 1.7039 0.2462 0.1884 0.1300 0.0634 0.0438 0.0417 0.0416 0.7857 0.0144 0.1174 0.2537 0.3547 0.4241 0.4832 0.5056 0.5109 0.5153 0.5202 1.4702 0.1341 0.1122 0.0838 0.0758 0.0726 0.0698 0.0669 0.0660 0.0658 0.0658 0.1341  
8761 36 1.1565 0.5680 0.0439 0.0998 146357209.2002 1486503.2883 225682007.1466 204017.7118 41377233303.6188 41632831741.0822 6958816557.9953 6791310511.4861 6524235343.1912 5924385208.3942 4968323522.3711 3881033631.2446 2839083192.4827 2172509313.9705 4398.4700 1.1608 0.1331 0.1433 0.1435 0.1435 0.1435 0.1435 0.1435 0.1436 0.1436 0.1435 0.0007 0.0051 0.0076 0.0077 0.0083 0.0095 0.0114 0.0137 0.0158 0.0172 1.4359 0.1898 0.1845 0.1301 0.1289 0.1289 0.1289 0.1289 0.1289 0.1289 0.1289 0.1289  
17545 4 5.7249 2.0872 0.0458 0.0511 16223141.2889 4859666.8764 600993196.4427 12108.7301 953046.2314 79436672.0319 82124633.8072 37754483.7959 36574080.8637 36568986.2688 36568986.2688 36568986.2688 36568986.2688 36568986.2688 1.6127 0.1176 0.0400 0.0372 0.0320 0.0317 0.0317 0.0317 0.0317 0.0317 0.0317 0.0345 0.0538 0.6101 1.3851 1.5351 1.5375 1.5376 1.5376 1.5376 1.5376 1.5376 1.5376 0.1028 0.0748 0.0630 0.0566 0.0563 0.0563 0.0563 0.0563 0.0563 0.0563 0.0822  
17545 12 1.6007 1.7147 0.0086 0.0125 17826514.9852 188187.4603 3052776614.5719 687698.4406 1384954886.6678 6789992673.7664 4595803436.5748 1676816183.8369 350822075.1440 147935226.7804 84961268.5275 39404937.2106 16948343.0204 10282600.7144 87.3562 0.0929 0.0041 0.0078 0.0129 0.0151 0.0161 0.0163 0.0167 0.0175 0.0183 0.0130 0.0186 0.1361 0.2771 0.3810 0.4348 0.4710 0.5140 0.5477 0.5643 0.5692 1.1640 0.1876 0.1084 0.0818 0.0740 0.0694 0.0660 0.0655 0.0647 0.0630 0.0616 0.1384  
17545 15 1.1526 1.0935 0.0003 0.0005 1135833.0460 186598.4880 1244865636.3831 386210.5353 2042973883.4978 15005650937.1860 9926902194.2647 4772284426.9238 1745493679.5240 1346177653.2573 1323770057.0452 1321774200.6640 1319392727.2104 1316183874.8826 0.0000 0.0308 0.0003 0.0004 0.0005 0.0005 0.0005 0.0005 0.0005 0.0005 0.0005 0.0000 0.0045 0.0338 0.0594 0.0852 0.1005 0.1025 0.1026 0.1027 0.1028 0.1030 1.6453 0.2862 0.1985 0.1618 0.1554 0.1401 0.1338 0.1333 0.1333 0.1333 0.1333 0.0000  
